clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Exit_From_Address,Exit_From_Label,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"Logan , 84321 LW's Truck Stop ( Texaco )",435-753-7461 1000 UT 30 W,,Logan,84321,LW's Truck Stop ( Texaco ),435-753-7461,2007,Logan,UT,Texaco,,1000 UT 30 W,Proper,,,,False,,False,UT 30,,,,
"Logan , 84321 LW's Truck Stop ( Texaco",3 435-753-7461 1000 UT 30 W ),HRS 24 S <U+2610> <U+2610> <U+2610> <U+2610> <U+2610>,Logan,84321,LW's Truck Stop ( Texaco,435-753-7461,2008,Logan,UT,Texaco,,1000 UT 30 W ,Proper,,,,False,,False,UT 30,,,,
Logan ( 84321 ) LW's Truck Stop ( Texaco ),435-753-7461 1020 UT 30 W & UT 252,24 MOO,Logan,84321,LW's Truck Stop ( Texaco ),435-753-7461,2014,Logan,UT,Texaco,,1020 UT 30 W & UT 252,Proper,,,,False,,False,UT 30,UT 252,,,
Logan ( 84321 ) LW's Truck Stop ( Chevron ),435-753-7461 1020 UT 30 W & UT 252,24 M,Logan,84321,LW's Truck Stop ( Chevron ),435-753-7461,2015,Logan,UT,Chevron,,1020 UT 30 W & UT 252,Proper,,,,False,,False,UT 30,UT 252,,,
Logan ( 84321 ) LW's Truck Stop ( Chevron ),435-753-7461 1020 UT 30 W & UT 252,24 M 24,Logan,84321,LW's Truck Stop ( Chevron ),435-753-7461,2016,Logan,UT,Chevron,,1020 UT 30 W & UT 252,Proper,,,,False,,False,UT 30,UT 252,,,
"Snowville , 84336 Flying J Fuel Stop # 0011139",435-872-8181 I-84 Exit 7,MO,Snowville,84336,Flying J Fuel Stop # 0011139,435-872-8181,2006,Snowville,UT,Flying J,,I-84 Exit 7,Exit,7,7,,False,,False,I-84,,,,
"B Snowville , 84336 Flying J Fuel Stop # 0011139",435-872-8181 I-84 Exit 7,M,Snowville,84336,Flying J Fuel Stop # 0011139,435-872-8181,2007,Snowville,UT,Flying J,,I-84 Exit 7,Exit,7,7,,False,,False,I-84,,,,
"B Snowville , 84336 Flying J Fuel Stop # 0011139",435-872-8181 I-84 Exit 7,24 M,Snowville,84336,Flying J Fuel Stop # 0011139,435-872-8181,2008,Snowville,UT,Flying J,,I-84 Exit 7,Exit,7,7,,False,,False,I-84,,,,
B Snowville ( 84336 ) Flying J Fuel Stop # 774,435-872-8181 I-84 Exit 7,24 MOD,Snowville,84336,Flying J Fuel Stop # 774,435-872-8181,2014,Snowville,UT,Flying J,,I-84 Exit 7,Exit,7,7,,False,,False,I-84,,,,
435-649-9243 Snowville ( 84336 ) I-80 Flying Exit J Fuel 146 ( Stop US 40 # 774 ),435-872-8181 I-84 Exit 7 FLYING,FLYING 24 M,Snowville,84336,I-80 Flying Exit J Fuel 146 ( Stop US 40 # 774 ),435-872-8181,2015,Snowville,UT,,,I-84 Exit 7 FLYING,Exit,7,7,,False,,False,I-84,,,,
B Snowville ( 84336 ) Flying J Fuel Stop # 774,435-872-8181 I-84 Exit 7,FLYING J 24 0240,Snowville,84336,Flying J Fuel Stop # 774,435-872-8181,2016,Snowville,UT,Flying J,,I-84 Exit 7,Exit,7,7,,False,,False,I-84,,,,
"Tremonton , 84337 RJ's Fuel Stop ( Sinclair )",435-257-3530 I-84 Exit 40 ( 2267 W UT 30 ),<U+2610> MOO,Tremonton,84337,RJ's Fuel Stop ( Sinclair ),435-257-3530,2006,Tremonton,UT,Sinclair,( 2267 W UT 30 ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
"C Tremonton , 84337 RJ's Fuel Stop ( Sinclair )",435-257-3530 I-84 Exit 40 ( 2267 W UT 30 ),24 MOO L,Tremonton,84337,RJ's Fuel Stop ( Sinclair ),435-257-3530,2007,Tremonton,UT,Sinclair,( 2267 W UT 30 ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
"C Tremonton , 84337 RJ's Fuel Stop ( Sinclair )",3 435-257-3530 I-84 Exit 40 ( UT 102 E ),124 M,Tremonton,84337,RJ's Fuel Stop ( Sinclair ),435-257-3530,2008,Tremonton,UT,Sinclair,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
C Tremonton ( 84337 ) RJ's Fuel Stop ( Sinclair ),435-257-3530 I-84 Exit 40 ( UT 102 E ),24 <U+25A1>,Tremonton,84337,RJ's Fuel Stop ( Sinclair ),435-257-3530,2014,Tremonton,UT,Sinclair,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
Tremonton ( 84337 ) RJ's Fuel Stop ( Sinclair ),435-257-3530 I-84 Exit 40 ( UT 102 E ),AMDEST 24 L,Tremonton,84337,RJ's Fuel Stop ( Sinclair ),435-257-3530,2015,Tremonton,UT,Sinclair,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
Tremonton ( 84337 ) RJ's Fuel Stop ( Sinclair ),3 435-257-3530 I-84 Exit 40 ( UT 102 E ),<U+2610> 020,Tremonton,84337,RJ's Fuel Stop ( Sinclair ),435-257-3530,2016,Tremonton,UT,Sinclair,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
"Elwood , 84337 Exxon Travel Center",435-257-4710 I-15 Exit 376 ( UT 13 N ),24 HRS 465 S <U+2610>,Elwood,84337,Exxon Travel Center,435-257-4710,2006,Tremonton,UT,Exxon,( UT 13 N ),I-15 Exit 376 ,Exit,376,376,,False,,False,I-15,,,,
"CElwood , 84337 Exxon Travel Center",435-257-4710 I-15 Exit 376 ( UT 13 N ),+ S S <U+2610>,Elwood,84337,Exxon Travel Center,435-257-4710,2007,Tremonton,UT,Exxon,( UT 13 N ),I-15 Exit 376 ,Exit,376,376,,False,,False,I-15,,,,
"Elwood , 84337 Exxon Travel Center",435-257-4710 I-15 Exit 376 ( UT 13 N ),24 S [ ],Elwood,84337,Exxon Travel Center,435-257-4710,2008,Tremonton,UT,Exxon,( UT 13 N ),I-15 Exit 376 ,Exit,376,376,,False,,False,I-15,,,,
Elwood ( 84337 ) Sunmart # 979 ( Texaco ),435-257-4710 I-15 Exit 376 ( UT 13 N ),24 S <U+25A1> <U+25A1>,Elwood,84337,Sunmart # 979 ( Texaco ),435-257-4710,2014,Tremonton,UT,Texaco,( UT 13 N ),I-15 Exit 376 ,Exit,376,376,,False,,False,I-15,,,,
Elwood ( 84337 ) Sunmart # 979 ( Texaco ),435-257-4710 I-15 Exit 376 ( UT 13 N ),24 S <U+25A1> <U+25A1>,Elwood,84337,Sunmart # 979 ( Texaco ),435-257-4710,2015,Tremonton,UT,Texaco,( UT 13 N ),I-15 Exit 376 ,Exit,376,376,,False,,False,I-15,,,,
Elwood ( 84337 ) Sunmart # 979 ( Texaco ),435-257-4710 I-15 Exit 376 ( UT 13 N ),24 <U+2610> S <U+25A1> <U+2610> <U+2610> <U+25A1>,Elwood,84337,Sunmart # 979 ( Texaco ),435-257-4710,2016,Tremonton,UT,Texaco,( UT 13 N ),I-15 Exit 376 ,Exit,376,376,,False,,False,I-15,,,,
"Tremonton , 84337 Golden Spike Travel Plaza ( Chevron )",435-257-7249 I-84 Exit 40 ( 24.10 W UT 30 ),MOO S <U+2610>,Tremonton,84337,Golden Spike Travel Plaza ( Chevron ),435-257-7249,2006,Tremonton,UT,Chevron,( 24.10 W UT 30 ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
"Tremonton , 84337 Golden Spike Travel Plaza ( Chevron )",C 3435-257-7249 I-84 Exit 40 ( 2410 W UT 30 ),) 24 MOO,Tremonton,84337,Golden Spike Travel Plaza ( Chevron ),435-257-7249,2007,Tremonton,UT,Chevron,( 2410 W UT 30 ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
"C Tremonton , 84337 Golden Spike Travel Plaza ( Chevron )",435-257-7249 I-84 Exit 40 ( UT 102 E ),) 00 24 : 3 M 00,Tremonton,84337,Golden Spike Travel Plaza ( Chevron ),435-257-7249,2008,Tremonton,UT,Chevron,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
C Tremonton ( 84337 ) Golden Spike Travel Plaza ( Chevron ),435-257-7249 I-84 Exit 40 ( UT 102 E ),24 S,Tremonton,84337,Golden Spike Travel Plaza ( Chevron ),435-257-7249,2014,Tremonton,UT,Chevron,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
Tremonton ( 84337 ) Golden Spike Travel Plaza ( Chevron ),3 435-257-7249 I-84 Exit 40 ( UT 102 E ),24 SO,Tremonton,84337,Golden Spike Travel Plaza ( Chevron ),435-257-7249,2015,Tremonton,UT,Chevron,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
C Tremonton ( 84337 ) Golden Spike Travel Plaza ( Chevron ),435-257-7249 I-84 Exit 40 ( UT 102 E ),24 SO,Tremonton,84337,Golden Spike Travel Plaza ( Chevron ),435-257-7249,2016,Tremonton,UT,Chevron,( UT 102 E ),I-84 Exit 40 ,Exit,40,40,,False,,False,I-84,,,,
"Willard , 84340 Flying J Travel Plaza # 0001125",435-723-1010 I-15-84 Exit 357,M,Willard,84340,Flying J Travel Plaza # 0001125,435-723-1010,2006,Willard,UT,Flying J,,I-15-84 Exit 357,Exit,357,357,,False,,False,I-15-84,,,,
", 84340 Flying J Travel Plaza # 0001125",CWillard 3435-723-1010 I-15-84 Exit 357,M,,84340,Flying J Travel Plaza # 0001125,435-723-1010,2007,Willard,UT,Flying J,,I-15-84 Exit 357,Exit,357,357,,False,,False,I-15-84,,,,
"Willard , 84340 Flying J Travel Plaza # 0001125 )",3 435-723-1010 I-15-84 Exit 357 <U+00D8>,HRS 24 24,Willard,84340,Flying J Travel Plaza # 0001125 ),435-723-1010,2008,Willard,UT,Flying J,,I-15-84 Exit 357 <U+00D8>,Exit,357,357,,False,,False,I-15-84,,,,
Willard ( 84340 ) Flying J Travel Plaza # 748 1 ( WB - UT ),435-723-1010 I-15-84 Exit 357,DOM <U+2610>,Willard,84340,Flying J Travel Plaza # 748 1 ( WB - UT ),435-723-1010,2014,Willard,UT,Flying J,,I-15-84 Exit 357,Exit,357,357,,False,,False,I-15-84,,,,
Willard ( 84340 ) Flying J Travel Plaza # 748,3 435-723-1010 I-15-84 Exit 357 FLYING J,J 24 M,Willard,84340,Flying J Travel Plaza # 748,435-723-1010,2015,Willard,UT,Flying J,,I-15-84 Exit 357 FLYING J,Exit,357,357,,False,,False,I-15-84,,,,
Willard ( 84340 ) Flying J Travel Plaza # 748 FLYING,3 435-723-1010 I-15-84 Exit 357,24 DOMO <U+2610>,Willard,84340,Flying J Travel Plaza # 748 FLYING,435-723-1010,2016,Willard,UT,Flying J,,I-15-84 Exit 357,Exit,357,357,,False,,False,I-15-84,,,,
"Ogden , 84401 Flying J Travel Plaza # 0500001",801-399-5577 I-15-84 Exit 343 ( UT 104 E ),45,Ogden,84401,Flying J Travel Plaza # 0500001,801-399-5577,2006,Ogden,UT,Flying J,( UT 104 E ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
"Ogden , 84401 J Travel Plaza # 0500001",801-399-5577 I-15-84 Flying Exit 343 ( UT 104 E ),24 T,Ogden,84401,J Travel Plaza # 0500001,801-399-5577,2007,Ogden,UT,,( UT 104 E ),I-15-84 Flying Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
"Ogden , 84401 Flying J Travel Plaza # 0500001 .",801-399-5577 I-15-84 Exit 343 ( UT 104 E ),) <U+2610> <U+2610> <U+2610> <U+2610>,Ogden,84401,Flying J Travel Plaza # 0500001 .,801-399-5577,2008,Ogden,UT,Flying J,( UT 104 E ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Flying J Travel UT Plaza 28 SE # 744 ),3 801-399-5577 I-15-84 Exit 343 ( UT 104 E ),24 XL 24,Ogden,84401,Flying J Travel UT Plaza 28 SE # 744 ),801-399-5577,2014,Ogden,UT,Flying J,( UT 104 E ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Flying J Travel Plaza # 744,801-399-5577 I-15-84 Exit 343 ( UT 104 E ) FLYING,FLYING J 24 X 24,Ogden,84401,Flying J Travel Plaza # 744,801-399-5577,2015,Ogden,UT,Flying J,( UT 104 E ) FLYING,I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Flying J Travel Plaza # 744,3 801-399-5577 I-15-84 Exit 343 ( UT 104 E ) FLYING,XL 24,Ogden,84401,Flying J Travel Plaza # 744,801-399-5577,2016,Ogden,UT,Flying J,( UT 104 E ) FLYING,I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
"Ogden , 84401 Pilot Travel Center # 294 104 E )",801-731-2900 I-15-84 Exit 344 ( UT ),124,Ogden,84401,Pilot Travel Center # 294 104 E ),801-731-2900,2006,Ogden,UT,Pilot,( UT ),I-15-84 Exit 344 ,Exit,344,344,,False,,False,I-15-84,,,,
"Ogden , 84401 Pilot Travel Center # 294",801-731-2900 I-15-84 Exit 344 ( UT 39 ),M,Ogden,84401,Pilot Travel Center # 294,801-731-2900,2007,Ogden,UT,Pilot,( UT 39 ),I-15-84 Exit 344 ,Exit,344,344,,False,,False,I-15-84,,,,
"Ogden , 84401 Pilot Travel Center # 294",3 801-731-2900 I-15-84 Exit 344 ( UT 39 ),24 M,Ogden,84401,Pilot Travel Center # 294,801-731-2900,2008,Ogden,UT,Pilot,( UT 39 ),I-15-84 Exit 344 ,Exit,344,344,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Pilot Travel Center ( UT # 294 104 W ),3 801-731-2900 I-15-84 Exit 344 ( UT 39 W ),Plot 24 MO,Ogden,84401,Pilot Travel Center ( UT # 294 104 W ),801-731-2900,2014,Ogden,UT,Pilot,( UT 39 W ),I-15-84 Exit 344 ,Exit,344,344,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Pilot Travel Center # 294,801-731-2900 I-15-84 Exit 344 ( UT 39 W ) Pilot,24 M,Ogden,84401,Pilot Travel Center # 294,801-731-2900,2015,Ogden,UT,Pilot,( UT 39 W ) Pilot,I-15-84 Exit 344 ,Exit,344,344,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Pilot Travel Center # 294,801-731-2900 I-15-84 Exit 344 ( UT 39 W ),Pilot 24 <U+2610> MO,Ogden,84401,Pilot Travel Center # 294,801-731-2900,2016,Ogden,UT,Pilot,( UT 39 W ),I-15-84 Exit 344 ,Exit,344,344,,False,,False,I-15-84,,,,
"Ogden , 84401 Super Stop ( Texaco ) E )",801-731-3437 I-15-84 Exit 343 (,S <U+2610> <U+2610>,Ogden,84401,Super Stop ( Texaco ) E ),801-731-3437,2006,Ogden,UT,Texaco,(,I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
"Ogden , 84401 Super Stop ( Texaco )",801-731-3437 I-15-84 Exit 343 ( UT 104 W ),24,Ogden,84401,Super Stop ( Texaco ),801-731-3437,2007,Ogden,UT,Texaco,( UT 104 W ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
"Ogden , 84401 Super Stop ( Texaco )",3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),<U+2610> <U+2610> <U+2610> <U+2610> <U+2610>,Ogden,84401,Super Stop ( Texaco ),801-731-3437,2008,Ogden,UT,Texaco,( UT 104 W ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Super Stop ( Texaco ) 104 E ),3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),<U+25A1>,Ogden,84401,Super Stop ( Texaco ) 104 E ),801-731-3437,2014,Ogden,UT,Texaco,( UT 104 W ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Super Stop ( Shell ),3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),,Ogden,84401,Super Stop ( Shell ),801-731-3437,2015,Ogden,UT,Shell,( UT 104 W ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
Ogden ( 84401 ) Super Stop ( Shell ),3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),<U+25A1>,Ogden,84401,Super Stop ( Shell ),801-731-3437,2016,Ogden,UT,Shell,( UT 104 W ),I-15-84 Exit 343 ,Exit,343,343,,False,,False,I-15-84,,,,
"Green River , 84525 West Winds Truck Stop ( Sinclair )",435-564-3495 I-70 Exit 160 EB / 164 WB,465,Green River,84525,West Winds Truck Stop ( Sinclair ),435-564-3495,2006,Green River,UT,Sinclair,,I-70 Exit 160 EB / 164 WB,Exit,160,160,,False,,False,I-70,,164.0,,
"Green River , 84525 West Winds Truck Stop ( Sinclair )",435-564-3495 I-70 Exit 160 EB / 164 WB,24 HRS 484,Green River,84525,West Winds Truck Stop ( Sinclair ),435-564-3495,2007,Green River,UT,Sinclair,,I-70 Exit 160 EB / 164 WB,Exit,160,160,,False,,False,I-70,,164.0,,
"Green River , 84525 West Winds Truck Stop ( Sinclair )",5 435-564-3495 I-70 Exit 160 EB / 164 WB,24 LO 24,Green River,84525,West Winds Truck Stop ( Sinclair ),435-564-3495,2008,Green River,UT,Sinclair,,I-70 Exit 160 EB / 164 WB,Exit,160,160,,False,,False,I-70,,164.0,,
G Green River ( 84525 ) West Winds Truck Stop ( Pilot # 892 ),5 435-564-3495 I-70 Exit 160 EB / 164 WB,Pilot 24 22 24,Green River,84525,West Winds Truck Stop ( Pilot # 892 ),435-564-3495,2014,Green River,UT,Pilot,,I-70 Exit 160 EB / 164 WB,Exit,160,160,,False,,False,I-70,,164.0,,
Green River ( 84525 ) West Winds Truck Stop ( Pilot # 892 ),435-564-3495 I-70 Exit 160 EB / 164 WB,plot 24 24,Green River,84525,West Winds Truck Stop ( Pilot # 892 ),435-564-3495,2015,Green River,UT,Pilot,,I-70 Exit 160 EB / 164 WB,Exit,160,160,,False,,False,I-70,,164.0,,
G Green River ( 84525 ) West Winds Truck Stop ( Pilot # 892 ) Pilot,5 435-564-3495 I-70 Exit 160 EB / 164 WB,24 24,Green River,84525,West Winds Truck Stop ( Pilot # 892 ) Pilot,435-564-3495,2016,Green River,UT,Pilot,,I-70 Exit 160 EB / 164 WB,Exit,160,160,,False,,False,I-70,,164.0,,
"Green River , 84525 Gas - N - Go # 13 ( Conoco )",435-564-8262 I-70 Exit 160,124 HRS,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,2006,Green River,UT,Conoco,,I-70 Exit 160,Exit,160,160,,False,,False,I-70,,,,
"Green River , 84525 Gas - N - Go # 13 ( Conoco )",435-564-8262 I-70 Exit 160,24 HRS,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,2007,Green River,UT,Conoco,,I-70 Exit 160,Exit,160,160,,False,,False,I-70,,,,
"G / Green River , 84525 Gas - N - Go # 13 ( Conoco )",5 435-564-8262 I-70 Exit 160,1013 24 L,/ Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,2008,Green River,UT,Conoco,,I-70 Exit 160,Exit,160,160,,False,,False,I-70,,,,
Green River ( 84525 ) Gas - N - Go # 13 ( Conoco ),435-564-8262 I-70 Exit 160,22 24 XL,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,2014,Green River,UT,Conoco,,I-70 Exit 160,Exit,160,160,,False,,False,I-70,,,,
Green River ( 84525 ) Gas - N - Go # 13 ( Conoco ),435-564-8262 I-70 Exit 160,NATSN 24 XL O,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,2015,Green River,UT,Conoco,,I-70 Exit 160,Exit,160,160,,False,,False,I-70,,,,
G Green River ( 84525 ) Gas - N - Go # 13 ( Conoco ),435-564-8262 I-70 Exit 160,24 XL D O,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,2016,Green River,UT,Conoco,,I-70 Exit 160,Exit,160,160,,False,,False,I-70,,,,
"Monticello , 84535 Out West Food & Fuel ( Shell",435-587-2555 US 191 & US 491 ),,Monticello,84535,Out West Food & Fuel ( Shell,435-587-2555,2006,Monticello,UT,Shell,,US 191 & US 491 ,empty,,,,False,,False,US 191,US 491,,,
"Monticello , 84535 Out West Food & Fuel ( Shell )",435-587-2555 US 191 & US 491,<U+25A1>,Monticello,84535,Out West Food & Fuel ( Shell ),435-587-2555,2007,Monticello,UT,Shell,,US 191 & US 491,empty,,,,False,,False,US 191,US 491,,,
"Monticello , 84535 Out West Food & Fuel ( Shell )",435-587-2555 US 191 & US 491,<U+2610> S <U+2610> <U+2610> <U+2610> <U+2610>,Monticello,84535,Out West Food & Fuel ( Shell ),435-587-2555,2008,Monticello,UT,Shell,,US 191 & US 491,empty,,,,False,,False,US 191,US 491,,,
Monticello ( 84535 ) Out West Food & Fuel # 12 ( Shell ),435-587-2555 US 191 & US 491,M,Monticello,84535,Out West Food & Fuel # 12 ( Shell ),435-587-2555,2014,Monticello,UT,Shell,,US 191 & US 491,empty,,,,False,,False,US 191,US 491,,,
Monticello ( 84535 ) 7 - Eleven ( Shell ),435-587-2555 US 191 & US 491,<U+25A1><U+25A1> M,Monticello,84535,7 - Eleven ( Shell ),435-587-2555,2015,Monticello,UT,Eleven,,US 191 & US 491,empty,,,,False,,False,US 191,US 491,,,
Monticello ( 84535 ) 7 - Eleven ( Shell ),7 435-587-2555 US 191 & US 491,"24 "" M O",Monticello,84535,7 - Eleven ( Shell ),435-587-2555,2016,Monticello,UT,Eleven,,US 191 & US 491,empty,,,,False,,False,US 191,US 491,,,
"F Delta , 84624 Hart's Fuel Stop ( 66 )",435-864-4671 US 6 & US 50,,Delta,84624,Hart's Fuel Stop ( 66 ),435-864-4671,2006,Delta,UT,,,US 6 & US 50,empty,,,,False,,False,US 6,US 50,,,
"F Delta , 84624 Hart's Fuel Stop ( 66 )",435-864-4671 US 6 & US 50,,Delta,84624,Hart's Fuel Stop ( 66 ),435-864-4671,2007,Delta,UT,,,US 6 & US 50,empty,,,,False,,False,US 6,US 50,,,
"Delta , 84624 Hart's Fuel Stop ( 66 ) )",435-864-4671 US 6 & US 50,<U+2610> <U+2610> <U+2610> <U+2610>,Delta,84624,Hart's Fuel Stop ( 66 ) ),435-864-4671,2008,Delta,UT,,,US 6 & US 50,empty,,,,False,,False,US 6,US 50,,,
Delta ( 84624 ) Hart's Fuel Stop ( 66 ),3 435-864-4671 US 6 & US 50,<U+25A1>,Delta,84624,Hart's Fuel Stop ( 66 ),435-864-4671,2014,Delta,UT,,,US 6 & US 50,empty,,,,False,,False,US 6,US 50,,,
Delta ( 84624 ) Hart's Fuel Stop,435-864-4671 US 6 & US 50,<U+25A1> <U+2610> <U+2610> <U+25A1> <U+25A1>,Delta,84624,Hart's Fuel Stop,435-864-4671,2015,Delta,UT,,,US 6 & US 50,empty,,,,False,,False,US 6,US 50,,,
F Delta ( 84624 ) Chevron Fuel Stop,435-864-4671 US 6 & US 50,""" S <U+2610> <U+2610> <U+2610>",Delta,84624,Chevron Fuel Stop,435-864-4671,2016,Delta,UT,Chevron,,US 6 & US 50,empty,,,,False,,False,US 6,US 50,,,
"Fillmore , 84631 Sinclair Retail # 43041",435-743-4823 I-15 Exit 163,HRS 24 M,Fillmore,84631,Sinclair Retail # 43041,435-743-4823,2006,Fillmore,UT,Sinclair,,I-15 Exit 163,Exit,163,163,,False,,False,I-15,,,,
"Fillmore , 84631 Sunmart ( Texaco )",435-743-4823 I-15 Exit 163,HRS 24  D,Fillmore,84631,Sunmart ( Texaco ),435-743-4823,2007,Fillmore,UT,Texaco,,I-15 Exit 163,Exit,163,163,,False,,False,I-15,,,,
"Fillmore , 84631 Sunmart # 807 ( Texaco",3 435-743-4823 I-15 Exit 163 ),HRS 24 M,Fillmore,84631,Sunmart # 807 ( Texaco,435-743-4823,2008,Fillmore,UT,Texaco,,I-15 Exit 163 ,Exit,163,163,,False,,False,I-15,,,,
Fillmore ( 84631 ) Sunmart # 807 ( Texaco ),435-743-4823 I-15 Exit 163,24 M,Fillmore,84631,Sunmart # 807 ( Texaco ),435-743-4823,2014,Fillmore,UT,Texaco,,I-15 Exit 163,Exit,163,163,,False,,False,I-15,,,,
Fillmore ( 84631 ) Sunmart # 807 ( Texaco ),435-743-4823 I-15 Exit 163,24 5201 MOO,Fillmore,84631,Sunmart # 807 ( Texaco ),435-743-4823,2015,Fillmore,UT,Texaco,,I-15 Exit 163,Exit,163,163,,False,,False,I-15,,,,
G Fillmore ( 84631 ) Sunmart # 807 ( Texaco ),3 435-743-4823 I-15 Exit 163,24 MOO O,Fillmore,84631,Sunmart # 807 ( Texaco ),435-743-4823,2016,Fillmore,UT,Texaco,,I-15 Exit 163,Exit,163,163,,False,,False,I-15,,,,
"Fillmore , 84631 Miller 66",435-743-6508 I-15 Exit 167,HRS 24 S,Fillmore,84631,Miller 66,435-743-6508,2006,Fillmore,UT,,,I-15 Exit 167,Exit,167,167,,False,,False,I-15,,,,
"Fillmore , 84631 Miller Chevron",435-743-6508 I-15 Exit 167,HRS,Fillmore,84631,Miller Chevron,435-743-6508,2007,Fillmore,UT,Chevron,,I-15 Exit 167,Exit,167,167,,False,,False,I-15,,,,
"Fillmore , 84631 Miller Chevron",3 435-743-6508 I-15 Exit 167,NRS 24 <U+25A1> S<U+2610><U+2610> <U+2610> <U+2610>,Fillmore,84631,Miller Chevron,435-743-6508,2008,Fillmore,UT,Chevron,,I-15 Exit 167,Exit,167,167,,False,,False,I-15,,,,
Fillmore ( 84631 ) Miller Chevron,3 435-743-6508 I-15 Exit 167,25 S,Fillmore,84631,Miller Chevron,435-743-6508,2014,Fillmore,UT,Chevron,,I-15 Exit 167,Exit,167,167,,False,,False,I-15,,,,
Fillmore ( 84631 ) Miller Chevron,3 435-743-6508 I-15 Exit 167,24 S,Fillmore,84631,Miller Chevron,435-743-6508,2015,Fillmore,UT,Chevron,,I-15 Exit 167,Exit,167,167,,False,,False,I-15,,,,
G Fillmore ( 84631 ) Miller Chevron,435-743-6508 I-15 Exit 167,24 S D,Fillmore,84631,Miller Chevron,435-743-6508,2016,Fillmore,UT,Chevron,,I-15 Exit 167,Exit,167,167,,False,,False,I-15,,,,
"Fillmore , 84631 Steve's Tire & Oil ( Sinclair )",435-743-6860 I-15 Exit 167 ( 1/4 mi S ),000 0,Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,2006,Fillmore,UT,Sinclair,( 1/4 mi S ),I-15 Exit 167 ,Exit,167,167,,False,,False,I-15,,,,
"Fillmore , 84631 Steve's Tire & Oil ( Sinclair )",435-743-6860 I-15 Exit 167 ( 1/4 mi S ),<U+2610> <U+2610>,Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,2007,Fillmore,UT,Sinclair,( 1/4 mi S ),I-15 Exit 167 ,Exit,167,167,,False,,False,I-15,,,,
"Fillmore , 84631 Steve's Tire & Oil ( Sinclair )",435-743-6860 I-15 Exit 167 ( 1/4 mi S ),<U+2610> <U+2610><U+2610> <U+2610>,Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,2008,Fillmore,UT,Sinclair,( 1/4 mi S ),I-15 Exit 167 ,Exit,167,167,,False,,False,I-15,,,,
