clean_line1,clean_line2,city,zip_code,label,phone,state,chain,has_phone_match,Success_Match_Rate,Phone_Success_Match_Rate
"Ogden , 84401 Pilot Travel Center # 294",801-731-2900 I-15-84 Exit 344 ( UT 39 ),Ogden,84401,Pilot Travel Center # 294,801-731-2900,UT,Pilot,True,7/6 successful match,True
"Ogden , 84401 Pilot Travel Center # 294",3 801-731-2900 I-15-84 Exit 344 ( UT 39 ),Ogden,84401,Pilot Travel Center # 294,801-731-2900,UT,Pilot,True,7/6 successful match,True
Ogden ( 84401 ) Pilot Travel Center ( UT # 294 104 W ),3 801-731-2900 I-15-84 Exit 344 ( UT 39 W ),Ogden,84401,Pilot Travel Center ( UT # 294 104 W ),801-731-2900,UT,Pilot,True,7/6 successful match,True
Ogden ( 84401 ) Pilot Travel Center # 294,801-731-2900 I-15-84 Exit 344 ( UT 39 W ) Pilot,Ogden,84401,Pilot Travel Center # 294,801-731-2900,UT,Pilot,True,7/6 successful match,True
Ogden ( 84401 ) Pilot Travel Center # 294,801-731-2900 I-15-84 Exit 344 ( UT 39 W ),Ogden,84401,Pilot Travel Center # 294,801-731-2900,UT,Pilot,True,7/6 successful match,True
"Ogden , 84401 Super Stop ( Texaco ) E )",801-731-3437 I-15-84 Exit 343 (,Ogden,84401,Super Stop ( Texaco ) E ),801-731-3437,UT,Texaco,True,6/6 successful match,True
"Ogden , 84401 Super Stop ( Texaco )",801-731-3437 I-15-84 Exit 343 ( UT 104 W ),Ogden,84401,Super Stop ( Texaco ),801-731-3437,UT,Texaco,True,6/6 successful match,True
"Ogden , 84401 Super Stop ( Texaco )",3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),Ogden,84401,Super Stop ( Texaco ),801-731-3437,UT,Texaco,True,6/6 successful match,True
Ogden ( 84401 ) Super Stop ( Texaco ) 104 E ),3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),Ogden,84401,Super Stop ( Texaco ) 104 E ),801-731-3437,UT,Texaco,True,6/6 successful match,True
Ogden ( 84401 ) Super Stop ( Shell ),3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),Ogden,84401,Super Stop ( Shell ),801-731-3437,UT,Shell,True,7/6 successful match,True
Ogden ( 84401 ) Super Stop ( Shell ),3 801-731-3437 I-15-84 Exit 343 ( UT 104 W ),Ogden,84401,Super Stop ( Shell ),801-731-3437,UT,Shell,True,7/6 successful match,True
"Green River , 84525 West Winds Truck Stop ( Sinclair )",435-564-3495 I-70 Exit 160 EB / 164 WB,Green River,84525,West Winds Truck Stop ( Sinclair ),435-564-3495,UT,Sinclair,True,6/6 successful match,True
"Green River , 84525 West Winds Truck Stop ( Sinclair )",435-564-3495 I-70 Exit 160 EB / 164 WB,Green River,84525,West Winds Truck Stop ( Sinclair ),435-564-3495,UT,Sinclair,True,6/6 successful match,True
"Green River , 84525 West Winds Truck Stop ( Sinclair )",5 435-564-3495 I-70 Exit 160 EB / 164 WB,Green River,84525,West Winds Truck Stop ( Sinclair ),435-564-3495,UT,Sinclair,True,6/6 successful match,True
G Green River ( 84525 ) West Winds Truck Stop ( Pilot # 892 ),5 435-564-3495 I-70 Exit 160 EB / 164 WB,Green River,84525,West Winds Truck Stop ( Pilot # 892 ),435-564-3495,UT,Pilot,True,7/6 successful match,True
Green River ( 84525 ) West Winds Truck Stop ( Pilot # 892 ),435-564-3495 I-70 Exit 160 EB / 164 WB,Green River,84525,West Winds Truck Stop ( Pilot # 892 ),435-564-3495,UT,Pilot,True,7/6 successful match,True
G Green River ( 84525 ) West Winds Truck Stop ( Pilot # 892 ) Pilot,5 435-564-3495 I-70 Exit 160 EB / 164 WB,Green River,84525,West Winds Truck Stop ( Pilot # 892 ) Pilot,435-564-3495,UT,Pilot,True,7/6 successful match,True
"Green River , 84525 Gas - N - Go # 13 ( Conoco )",435-564-8262 I-70 Exit 160,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,UT,Conoco,True,5/6 successful match,True
"Green River , 84525 Gas - N - Go # 13 ( Conoco )",435-564-8262 I-70 Exit 160,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,UT,Conoco,True,5/6 successful match,True
"G / Green River , 84525 Gas - N - Go # 13 ( Conoco )",5 435-564-8262 I-70 Exit 160,/ Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,UT,Conoco,True,5/6 successful match,True
Green River ( 84525 ) Gas - N - Go # 13 ( Conoco ),435-564-8262 I-70 Exit 160,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,UT,Conoco,True,5/6 successful match,True
Green River ( 84525 ) Gas - N - Go # 13 ( Conoco ),435-564-8262 I-70 Exit 160,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,UT,Conoco,True,5/6 successful match,True
G Green River ( 84525 ) Gas - N - Go # 13 ( Conoco ),435-564-8262 I-70 Exit 160,Green River,84525,Gas - N - Go # 13 ( Conoco ),435-564-8262,UT,Conoco,True,5/6 successful match,True
"Monticello , 84535 Out West Food & Fuel ( Shell",435-587-2555 US 191 & US 491 ),Monticello,84535,Out West Food & Fuel ( Shell,435-587-2555,UT,Shell,True,7/6 successful match,True
"Monticello , 84535 Out West Food & Fuel ( Shell )",435-587-2555 US 191 & US 491,Monticello,84535,Out West Food & Fuel ( Shell ),435-587-2555,UT,Shell,True,7/6 successful match,True
"Monticello , 84535 Out West Food & Fuel ( Shell )",435-587-2555 US 191 & US 491,Monticello,84535,Out West Food & Fuel ( Shell ),435-587-2555,UT,Shell,True,7/6 successful match,True
Monticello ( 84535 ) Out West Food & Fuel # 12 ( Shell ),435-587-2555 US 191 & US 491,Monticello,84535,Out West Food & Fuel # 12 ( Shell ),435-587-2555,UT,Shell,True,7/6 successful match,True
Monticello ( 84535 ) 7 - Eleven ( Shell ),435-587-2555 US 191 & US 491,Monticello,84535,7 - Eleven ( Shell ),435-587-2555,UT,Eleven,True,6/6 successful match,True
Monticello ( 84535 ) 7 - Eleven ( Shell ),7 435-587-2555 US 191 & US 491,Monticello,84535,7 - Eleven ( Shell ),435-587-2555,UT,Eleven,True,6/6 successful match,True
"F Delta , 84624 Hart's Fuel Stop ( 66 )",435-864-4671 US 6 & US 50,Delta,84624,Hart's Fuel Stop ( 66 ),435-864-4671,UT,,True,7/6 successful match,True
"F Delta , 84624 Hart's Fuel Stop ( 66 )",435-864-4671 US 6 & US 50,Delta,84624,Hart's Fuel Stop ( 66 ),435-864-4671,UT,,True,7/6 successful match,True
"Delta , 84624 Hart's Fuel Stop ( 66 ) )",435-864-4671 US 6 & US 50,Delta,84624,Hart's Fuel Stop ( 66 ) ),435-864-4671,UT,,True,7/6 successful match,True
Delta ( 84624 ) Hart's Fuel Stop ( 66 ),3 435-864-4671 US 6 & US 50,Delta,84624,Hart's Fuel Stop ( 66 ),435-864-4671,UT,,True,7/6 successful match,True
Delta ( 84624 ) Hart's Fuel Stop,435-864-4671 US 6 & US 50,Delta,84624,Hart's Fuel Stop,435-864-4671,UT,,True,7/6 successful match,True
F Delta ( 84624 ) Chevron Fuel Stop,435-864-4671 US 6 & US 50,Delta,84624,Chevron Fuel Stop,435-864-4671,UT,Chevron,True,7/6 successful match,True
"Fillmore , 84631 Sinclair Retail # 43041",435-743-4823 I-15 Exit 163,Fillmore,84631,Sinclair Retail # 43041,435-743-4823,UT,Sinclair,True,7/6 successful match,True
"Fillmore , 84631 Sunmart ( Texaco )",435-743-4823 I-15 Exit 163,Fillmore,84631,Sunmart ( Texaco ),435-743-4823,UT,Texaco,True,5/6 successful match,True
"Fillmore , 84631 Sunmart # 807 ( Texaco",3 435-743-4823 I-15 Exit 163 ),Fillmore,84631,Sunmart # 807 ( Texaco,435-743-4823,UT,Texaco,True,5/6 successful match,True
Fillmore ( 84631 ) Sunmart # 807 ( Texaco ),435-743-4823 I-15 Exit 163,Fillmore,84631,Sunmart # 807 ( Texaco ),435-743-4823,UT,Texaco,True,5/6 successful match,True
Fillmore ( 84631 ) Sunmart # 807 ( Texaco ),435-743-4823 I-15 Exit 163,Fillmore,84631,Sunmart # 807 ( Texaco ),435-743-4823,UT,Texaco,True,5/6 successful match,True
G Fillmore ( 84631 ) Sunmart # 807 ( Texaco ),3 435-743-4823 I-15 Exit 163,Fillmore,84631,Sunmart # 807 ( Texaco ),435-743-4823,UT,Texaco,True,5/6 successful match,True
"Fillmore , 84631 Miller 66",435-743-6508 I-15 Exit 167,Fillmore,84631,Miller 66,435-743-6508,UT,,True,7/6 successful match,True
"Fillmore , 84631 Miller Chevron",435-743-6508 I-15 Exit 167,Fillmore,84631,Miller Chevron,435-743-6508,UT,Chevron,True,7/6 successful match,True
"Fillmore , 84631 Miller Chevron",3 435-743-6508 I-15 Exit 167,Fillmore,84631,Miller Chevron,435-743-6508,UT,Chevron,True,7/6 successful match,True
Fillmore ( 84631 ) Miller Chevron,3 435-743-6508 I-15 Exit 167,Fillmore,84631,Miller Chevron,435-743-6508,UT,Chevron,True,7/6 successful match,True
Fillmore ( 84631 ) Miller Chevron,3 435-743-6508 I-15 Exit 167,Fillmore,84631,Miller Chevron,435-743-6508,UT,Chevron,True,7/6 successful match,True
G Fillmore ( 84631 ) Miller Chevron,435-743-6508 I-15 Exit 167,Fillmore,84631,Miller Chevron,435-743-6508,UT,Chevron,True,7/6 successful match,True
"Fillmore , 84631 Steve's Tire & Oil ( Sinclair )",435-743-6860 I-15 Exit 167 ( 1/4 mi S ),Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,UT,Sinclair,True,7/6 successful match,True
"Fillmore , 84631 Steve's Tire & Oil ( Sinclair )",435-743-6860 I-15 Exit 167 ( 1/4 mi S ),Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,UT,Sinclair,True,7/6 successful match,True
"Fillmore , 84631 Steve's Tire & Oil ( Sinclair )",435-743-6860 I-15 Exit 167 ( 1/4 mi S ),Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,UT,Sinclair,True,7/6 successful match,True
G Fillmore ( 84631 ) Steve's Tire & Oil ( Sinclair ),435-743-6860 I-15 Exit 167 ( 1/4 mi S ),Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,UT,Sinclair,True,7/6 successful match,True
Fillmore ( 84631 ) Steve's Tire & Oil ( Sinclair ),3 435-743-6860 I-15 Exit 167 ( 1/4 mi S ),Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,UT,Sinclair,True,7/6 successful match,True
Fillmore ( 84631 ) Steve's Tire & Oil ( Sinclair ),435-743-6860 I-15 Exit 167 ( 1/4 mi S ),Fillmore,84631,Steve's Tire & Oil ( Sinclair ),435-743-6860,UT,Sinclair,True,7/6 successful match,True
"Meadow , 84644 Meadow Chevron & Food Mart",435-842-7132 I-15 Exit 158,Meadow,84644,Meadow Chevron & Food Mart,435-842-7132,UT,Chevron,True,6/6 successful match,True
"Meadow , 84644 Meadow Chevron & Food Mart",435-842-7132 I-15 Exit 158,Meadow,84644,Meadow Chevron & Food Mart,435-842-7132,UT,Chevron,True,6/6 successful match,True
"Meadow , 84644 Meadow Food Mart",435-842-7132 I-15 Exit 158 ( Chevron ),Meadow,84644,Meadow Food Mart,435-842-7132,UT,,True,7/6 successful match,True
Meadow ( 84644 ) Meadow Food Mart ( Conoco ),3 435-842-7132 I-15 Exit 158,Meadow,84644,Meadow Food Mart ( Conoco ),435-842-7132,UT,Conoco,True,7/6 successful match,True
G Meadow ( 84644 ) Meadow Food Mart ( Conoco ),3 435-842-7132 I-15 Exit 158,Meadow,84644,Meadow Food Mart ( Conoco ),435-842-7132,UT,Conoco,True,7/6 successful match,True
Meadow ( 84644 ) Meadow Food Mart ( Conoco ),435-842-7132 I-15 Exit 158,Meadow,84644,Meadow Food Mart ( Conoco ),435-842-7132,UT,Conoco,True,7/6 successful match,True
"E Nephi , 84648 Top Stop Truck Plaza ( Sinclair )",435-623-2085 I-15 Exit 222 ( 91st S ),Nephi,84648,Top Stop Truck Plaza ( Sinclair ),435-623-2085,UT,Sinclair,True,7/6 successful match,True
"Nephi , 84648 Top Stop Truck Plaza ( Sinclair )",435-623-2085 I-15 Exit 222 ( 91st St S ),Nephi,84648,Top Stop Truck Plaza ( Sinclair ),435-623-2085,UT,Sinclair,True,7/6 successful match,True
"3435-623-2400 ENephi , 84648 I-15 Exit Stop 222 24",435-623-2085 5 Exit 222 Truck ( 91st Plaza St ( S Sinclair ) 2.4,Nephi,84648,I-15 Exit Stop 222 24,435-623-2085,UT,,True,4/6 successful match,True
E Nephi ( 84648 ) Top Stop Truck Plaza 28 SE ( Sinclair ) ),3 435-623-2085 I-15 Exit 222 ( UT 28 SE ),Nephi,84648,Top Stop Truck Plaza 28 SE ( Sinclair ) ),435-623-2085,UT,Sinclair,True,7/6 successful match,True
E Nephi ( 84648 ) Top Stop Truck Plaza ( Sinclair ),435-623-2085 I-15 Exit 222 ( UT 28 SE ),Nephi,84648,Top Stop Truck Plaza ( Sinclair ),435-623-2085,UT,Sinclair,True,7/6 successful match,True
Nephi ( 84648 ) Top Stop Truck Plaza ( Sinclair ),435-623-2085 I-15 Exit 222 ( UT 28 SE ),Nephi,84648,Top Stop Truck Plaza ( Sinclair ),435-623-2085,UT,Sinclair,True,7/6 successful match,True
"E Nephi , 84648 Flying J Travel Plaza # 0011196",435-623-2400 I-15 Exit 222,Nephi,84648,Flying J Travel Plaza # 0011196,435-623-2400,UT,Flying J,True,7/6 successful match,True
"Nephi , 84648 J Travel Plaza # 0011196",435-623-2400 I-15 Flying Exit 222 #,Nephi,84648,J Travel Plaza # 0011196,435-623-2400,UT,,True,7/6 successful match,True
"Nephi , 84648 Flying J 222 Travel Plaza # 0011196",435-623-2400 I-15 Exit 222,Nephi,84648,Flying J 222 Travel Plaza # 0011196,435-623-2400,UT,Flying J,True,7/6 successful match,True
E Nephi ( 84648 ) Flying J Travel Plaza # 743,435-623-2400 I-15 Exit 222 ( UT 28 NW ),Nephi,84648,Flying J Travel Plaza # 743,435-623-2400,UT,Flying J,True,7/6 successful match,True
E Nephi ( 84648 ) Flying J Travel Plaza # 743,435-623-2400 I-15 Exit 222 ( UT 28 NW ) FLYING,Nephi,84648,Flying J Travel Plaza # 743,435-623-2400,UT,Flying J,True,7/6 successful match,True
Nephi ( 84648 ) Flying J Travel Plaza # 743,435-623-2400 I-15 Exit 222 ( UT 28 NW ),Nephi,84648,Flying J Travel Plaza # 743,435-623-2400,UT,Flying J,True,7/6 successful match,True
"E Nephi , 84648 Sunmart # 903 ( Texaco )",435-623-2644 I-15 Exit 222,Nephi,84648,Sunmart # 903 ( Texaco ),435-623-2644,UT,Texaco,True,7/6 successful match,True
"Nephi , 84648 Sunmart # 903 ( Texaco )",435-623-2644 I-15 Exit 222,Nephi,84648,Sunmart # 903 ( Texaco ),435-623-2644,UT,Texaco,True,7/6 successful match,True
"Nephi , 84648 Sunmart # 903 ( Texaco )",3 435-623-2644 I-15 Exit 222,Nephi,84648,Sunmart # 903 ( Texaco ),435-623-2644,UT,Texaco,True,7/6 successful match,True
E Nephi ( 84648 ) Sunmart # 903 ( Texaco 28 NW ) ),435-623-2644 I-15 Exit 222 ( UT 28 SE ),Nephi,84648,Sunmart # 903 ( Texaco 28 NW ) ),435-623-2644,UT,Texaco,True,7/6 successful match,True
E Nephi ( 84648 ) Sunmart # 903 ( Texaco ),3 435-623-2644 I-15 Exit 222 ( UT 28 SE ),Nephi,84648,Sunmart # 903 ( Texaco ),435-623-2644,UT,Texaco,True,7/6 successful match,True
Nephi ( 84648 ) Sunmart # 903 ( Texaco ),3 435-623-2644 I-15 Exit 222 ( UT 28 SE ),Nephi,84648,Sunmart # 903 ( Texaco ),435-623-2644,UT,Texaco,True,7/6 successful match,True
"Salina , 84654 Cash Saver # 4",435-529-3362 US 50 & UT 24,Salina,84654,Cash Saver # 4,435-529-3362,UT,,True,7/6 successful match,True
"Salina , 84654 Cash Saver # 4 ( Sinclair )",435-529-3362 US 50 & UT 24,Salina,84654,Cash Saver # 4 ( Sinclair ),435-529-3362,UT,Sinclair,True,5/6 successful match,True
"Salina , 84654 Cash Saver # 4 ( Chevron )",3 435-529-3362 US 50 & UT 24,Salina,84654,Cash Saver # 4 ( Chevron ),435-529-3362,UT,Chevron,True,7/6 successful match,True
G Salina ( 84654 ) Premium Oil # 4 ( Chevron ),3 435-529-3362 US 50 & UT 24,Salina,84654,Premium Oil # 4 ( Chevron ),435-529-3362,UT,Chevron,True,7/6 successful match,True
G Salina ( 84654 ) Premium Oil # 4 ( Chevron ),435-529-3362 US 50 & UT 24,Salina,84654,Premium Oil # 4 ( Chevron ),435-529-3362,UT,Chevron,True,7/6 successful match,True
G Salina ( 84654 ) Premium Oil # 4 ( Chevron ),435-529-3362 US 50 & UT 24,Salina,84654,Premium Oil # 4 ( Chevron ),435-529-3362,UT,Chevron,True,7/6 successful match,True
"Salina , 84654 Scenic Quik Stop ( Conoco / 66 )",435-529-3781 I-70 Exit 56 ( US 89 ),Salina,84654,Scenic Quik Stop ( Conoco / 66 ),435-529-3781,UT,Conoco,True,6/6 successful match,True
"Salina , 84654 Scenic Quik Stop ( 66 )",435-529-3781 I-70 Exit 56 ( US 89 ),Salina,84654,Scenic Quik Stop ( 66 ),435-529-3781,UT,,True,7/6 successful match,True
"Salina , 84654 Scenic Quik Stop ( 66 )",435-529-3781 I-70 Exit 56 ( US 89 ),Salina,84654,Scenic Quik Stop ( 66 ),435-529-3781,UT,,True,7/6 successful match,True
G Salina ( 84654 ) Scenic Quik Stop ( 66 ),3 435-529-3781 I-70 Exit 56 ( US 89 ),Salina,84654,Scenic Quik Stop ( 66 ),435-529-3781,UT,,True,7/6 successful match,True
G Salina ( 84654 ) Scenic Quik Stop ( 66 ),3 435-529-3781 I-70 Exit 56 ( US 89 ),Salina,84654,Scenic Quik Stop ( 66 ),435-529-3781,UT,,True,7/6 successful match,True
G Salina ( 84654 ) Scenic Quik Stop ( 66 ),435-529-3781 I-70 Exit 56 ( US 89 ),Salina,84654,Scenic Quik Stop ( 66 ),435-529-3781,UT,,True,7/6 successful match,True
"Springville , 84663 Flying J Fuel Stop # 0011105",801-489-3622 I-15 Exit 261 ( UT 75 ),Springville,84663,Flying J Fuel Stop # 0011105,801-489-3622,UT,Flying J,True,7/6 successful match,True
Flying J Fuel Stop # 0011105,801-489-3622 ngville . 84663 I-15 Exit 261 ( UT 75 ),,84663,05,801-489-3622,UT,,True,7/6 successful match,True
"E Springville , 84663 Flying J Fuel Stop # 0011105",801-489-3622 I-15 Exit 261 ( UT 75 ) <U+00D8>,Springville,84663,Flying J Fuel Stop # 0011105,801-489-3622,UT,Flying J,True,7/6 successful match,True
E Springville ( 84663 ) Flying J Fuel Stop # 747,4 801-489-3622 I-15 Exit 261 ( UT 75 ),Springville,84663,Flying J Fuel Stop # 747,801-489-3622,UT,Flying J,True,7/6 successful match,True
E Springville ( 84663 ) Flying J Fuel Stop # 747,4 801-489-3622 I-15 Exit 261 ( UT 75 ) FLYING,Springville,84663,Flying J Fuel Stop # 747,801-489-3622,UT,Flying J,True,7/6 successful match,True
E Springville ( 84663 ) Flying J Fuel Stop # 747,4 801-489-3622 I-15 Exit 261 ( UT 75 ) FLYING,Springville,84663,Flying J Fuel Stop # 747,801-489-3622,UT,Flying J,True,7/6 successful match,True
"Richfield , 84701 Flying J Fuel Stop # 0011186",435-896-5050 I-70 Exit 40 ( UT 120 ) A,Richfield,84701,Flying J Fuel Stop # 0011186,435-896-5050,UT,Flying J,True,7/6 successful match,True
"Richfield , 84701 Flying J Fuel Stop # 0011186",435-896-5050 I-70 Exit 40 ( UT 120 ) A,Richfield,84701,Flying J Fuel Stop # 0011186,435-896-5050,UT,Flying J,True,7/6 successful match,True
"Richfield , 84701 J Fuel Stop # 0011186 24",3 435-896-5050 Flying I-70 Exit 40 ( UT 120 ),Richfield,84701,J Fuel Stop # 0011186 24,435-896-5050,UT,,True,7/6 successful match,True
Richfield ( 84701 ) Flying J Fuel Stop # 773,435-896-5050 I-70 Exit 40 ( UT 120 ),Richfield,84701,Flying J Fuel Stop # 773,435-896-5050,UT,Flying J,True,7/6 successful match,True
Richfield ( 84701 ) Flying J Fuel Stop # 773,3 435-896-5050 I-70 Exit 40 ( UT 120 ) FLYING J,Richfield,84701,Flying J Fuel Stop # 773,435-896-5050,UT,Flying J,True,7/6 successful match,True
Richfield ( 84701 ) Flying J Fuel Stop # 773,435-896-5050 I-70 Exit 40 ( UT 120 ),Richfield,84701,Flying J Fuel Stop # 773,435-896-5050,UT,Flying J,True,7/6 successful match,True
"Richfield , 84701 Top Stop ( Sinclair )","435-896-8338 I-70 Exit 40 ( S to 1st light , 7 blks E )",Richfield,84701,Top Stop ( Sinclair ),435-896-8338,UT,Sinclair,True,6/6 successful match,True
"Richfield , 84701 Top Stop ( Sinclair )","435-896-8338 I-70 Exit 40 ( S to US 89 , 7 blks NE )",Richfield,84701,Top Stop ( Sinclair ),435-896-8338,UT,Sinclair,True,6/6 successful match,True
"Richfield , 84701 Top Stop ( Sinclair )","435-896-8338 I-70 Exit 40 ( S to US 89 , 7 blks NE )",Richfield,84701,Top Stop ( Sinclair ),435-896-8338,UT,Sinclair,True,6/6 successful match,True
G Richfield ( 84701 ) Top Stop # 83 ( Chevron ),"3 435-896-8338 I-70 Exit 40 ( S to US 89 , 7 blks NE )",Richfield,84701,Top Stop # 83 ( Chevron ),435-896-8338,UT,Chevron,True,7/6 successful match,True
Richfield ( 84701 ) Top Stop # 83 ( Chevron ),"3 435-896-8338 I-70 Exit 40 ( S to US 89 , 7 blks NE )",Richfield,84701,Top Stop # 83 ( Chevron ),435-896-8338,UT,Chevron,True,7/6 successful match,True
Richfield ( 84701 ) Top Stop # 83 ( Chevron ),"435-896-8338 I-70 Exit 40 ( S to US 89 , 7 blks NE )",Richfield,84701,Top Stop # 83 ( Chevron ),435-896-8338,UT,Chevron,True,7/6 successful match,True
"Beaver , 84713 Eagle's Landing Truck Plaza ( Shell )",435-438-5191 I-15 Exit 112 ( W ),Beaver,84713,Eagle's Landing Truck Plaza ( Shell ),435-438-5191,UT,Shell,True,6/6 successful match,True
"Beaver , 84713 Eagle's Landing Truck Plaza ( Texaco )",435-438-5191 I-15 Exit 112 ( W ),Beaver,84713,Eagle's Landing Truck Plaza ( Texaco ),435-438-5191,UT,Texaco,True,6/6 successful match,True
"Beaver , 84713",435-438-5191 Eagle's I-15 Exit Landing 112 ( W ) Truck Plaza ( Texaco ),Beaver,84713,,435-438-5191,UT,,True,7/6 successful match,True
Beaver ( 84713 ) Eagle's Landing ( Flying J # 509 ),3 435-438-5191 I-15 Exit 112 ( W ),Beaver,84713,Eagle's Landing ( Flying J # 509 ),435-438-5191,UT,Flying J,True,7/6 successful match,True
Beaver ( 84713 ) Eagle's Landing ( Flying J # 509 ),435-438-5191 I-15 Exit 112 ( W ),Beaver,84713,Eagle's Landing ( Flying J # 509 ),435-438-5191,UT,Flying J,True,7/6 successful match,True
Beaver ( 84713 ) Eagle's Landing ( Flying J # 509 ) J,3 435-438-5191 I-15 Exit 112 ( W ) FLYING,Beaver,84713,Eagle's Landing ( Flying J # 509 ) J,435-438-5191,UT,Flying J,True,7/6 successful match,True
"Beaver , 84713 Ernie's Truck Plaza ( Sinclair )",435-438-5846 I-15 Exit 112 ( 3/4 mi E - 1035 UT 160 N ),Beaver,84713,Ernie's Truck Plaza ( Sinclair ),435-438-5846,UT,Sinclair,True,7/6 successful match,True
"Beaver , 84713 Ernie's Truck Plaza ( Sinclair ) .",435-438-5846 I-15 Exit 112 ( 3/4 mi E 1035 UT 160 N ),Beaver,84713,Ernie's Truck Plaza ( Sinclair ) .,435-438-5846,UT,Sinclair,True,7/6 successful match,True
"Beaver , 84713 Ernie's Truck Plaza ( Sinclair )",435-438-5846 I-15 Exit 112 ( 3/4 mi E - 1035 UT 160 N ),Beaver,84713,Ernie's Truck Plaza ( Sinclair ),435-438-5846,UT,Sinclair,True,7/6 successful match,True
Beaver ( 84713 ) Ernie's Truck Plaza ( Sinclair ),435-438-5846 I-15 Exit 112 ( 3/4 mi SE on UT 160 ),Beaver,84713,Ernie's Truck Plaza ( Sinclair ),435-438-5846,UT,Sinclair,True,7/6 successful match,True
