ADDRESS,AKA,BUSINESS_NAME,BUSINESS_URL,CATEGORIES,EXTRA_PHONES,FORMATTED_PHONE,JSONLD_CITY_1,JSONLD_LAT_1,JSONLD_LNG_1,JSONLD_NAME_1,JSONLD_PHONE_1,JSONLD_STATE_1,JSONLD_STREET_1,JSONLD_ZIP_1,ORIGINAL_PHONE,PHONE,SCRAPED_AT,SEARCH_URL,STATUS,WEBSITE
"2410 W Main StTremonton, UT 84337",,Poblano's,https://www.yellowpages.com/tremonton-ut/mip/poblanos-512899763,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Tremonton,41.710987,-112.20203,Poblano's,(435) 257-7249,UT,2410 W Main St,84337,435-257-7249,(435) 257-7249Call,2025-07-07T04:16:47.127Z,https://www.yellowpages.com/search?search_terms=435+257+7249,,
"2410 W Main StTremonton, UT 84337",Chevron Station #301414,Chevron,https://www.yellowpages.com/tremonton-ut/mip/chevron-452385805,"Gas Stations, Convenience Stores",855 285 9595,,Tremonton,41.710987,-112.20203,Chevron,(435) 257-7249,UT,2410 W Main St,84337,435-257-7249,(435) 257-7249Call,2025-07-07T04:16:50.514Z,https://www.yellowpages.com/search?search_terms=435+257+7249,,http://chevronwithtechron.com
"2410 W Main StTremonton, UT 84337",,Golden Spike Travel Plaza,https://www.yellowpages.com/tremonton-ut/mip/golden-spike-travel-plaza-496615651,"Convenience Stores, Gas Stations, Grocery Stores",435 257 2931,,Tremonton,41.710987,-112.20203,Golden Spike Travel Plaza,(435) 257-7249,UT,2410 W Main St,84337,435-257-7249,(435) 257-7249Call,2025-07-07T04:16:53.701Z,https://www.yellowpages.com/search?search_terms=435+257+7249,,
"600 W 750 NWillard, UT 84340",Western Union Agent Location,Western Union,https://www.yellowpages.com/willard-ut/mip/western-union-502908458,"Money Transfer Service, Money Order Service",,,Willard,41.42276,-112.047264,Western Union,(435) 723-1010,UT,600 W 750 N,84340,435-723-1010,(435) 723-1010Call,2025-07-07T04:17:03.875Z,https://www.yellowpages.com/search?search_terms=435+723+1010,,https://www.westernunion.com/us/en/agent-locator.html
"600 W 750 NWillard, UT 84340",,CFJ Properties,https://www.yellowpages.com/willard-ut/mip/cfj-properties-488810691,Restaurants,,,Willard,41.42276,-112.047264,CFJ Properties,(435) 723-1010,UT,600 W 750 N,84340,435-723-1010,(435) 723-1010Call,2025-07-07T04:17:07.506Z,https://www.yellowpages.com/search?search_terms=435+723+1010,,
"600 W 750 NWillard, UT 84340",,Flying J Travel Center,https://www.yellowpages.com/willard-ut/mip/flying-j-travel-center-12767767,"Truck Stops, Convenience Stores, Gas Stations",435 723 1044,,Willard,41.42276,-112.047264,Flying J Travel Center,(435) 723-1010,UT,600 W 750 N,84340,435-723-1010,(435) 723-1010Call,2025-07-07T04:17:11.662Z,https://www.yellowpages.com/search?search_terms=435+723+1010,,http://www.pilottravelcenters.com
"1172 West 21St StreetOgden, UT 84401",,Flying J Travel Center,https://www.yellowpages.com/ogden-ut/mip/flying-j-travel-center-474322107,"Truck Stops, Diesel Fuel, Gas Stations",801 399 9353,,Ogden,41.2283,-112.007256,Flying J Travel Center,(801) 399-5577,UT,1172 West 21St Street,84401,801-399-5577,(801) 399-5577Call,2025-07-07T04:17:20.341Z,https://www.yellowpages.com/search?search_terms=801+399+5577,,http://www.pilotflyingj.com
"1172 W 2100 SOgden, UT 84401",Western Union Agent Location,Western Union,https://www.yellowpages.com/ogden-ut/mip/western-union-502912029,"Money Transfer Service, Money Order Service",,,Ogden,41.22943,-112.00761,Western Union,(801) 399-5577,UT,1172 W 2100 S,84401,801-399-5577,(801) 399-5577Call,2025-07-07T04:17:23.856Z,https://www.yellowpages.com/search?search_terms=801+399+5577,,https://www.westernunion.com/us/en/agent-locator.html
"1172 E 21st StOgden, UT 84401",,Western Union,https://www.yellowpages.com/ogden-ut/mip/western-union-550200265,"Money Transfer Service, Money Order Service",561 844 6601,,Ogden,41.228886,-111.94872,Western Union,(801) 399-5577,UT,1172 E 21st St,84401,801-399-5577,(801) 399-5577Call,2025-07-07T04:17:27.524Z,https://www.yellowpages.com/search?search_terms=801+399+5577,,https://www.westernunion.com/global-services/find-locations/us/ut/ogden/c7d512be8361f849a925bd0473223ba3
"1670 W 12th StOgden, UT 84404",,Western Union,https://www.yellowpages.com/ogden-ut/mip/western-union-502907494,"Money Transfer Service, Money Order Service",,,Ogden,41.24488,-112.01963,Western Union,(801) 731-2900,UT,1670 W 12th St,84404,801-731-2900,(801) 731-2900Call,2025-07-07T04:17:38.312Z,https://www.yellowpages.com/search?search_terms=801+731+2900,,https://www.westernunion.com/us/en/home.html
"1670 W 12th StOgden, UT 84404",,ONE9 Travel Center,https://www.yellowpages.com/ogden-ut/mip/one9-travel-center-561649849,"Gas Stations, Convenience Stores",801 731 2380,,Ogden,41.24488,-112.01963,ONE9 Travel Center,(801) 731-2900,UT,1670 W 12th St,84404,801-731-2900,(801) 731-2900Call,2025-07-07T04:17:42.045Z,https://www.yellowpages.com/search?search_terms=801+731+2900,,https://locations.pilotflyingj.com/us/ut/ogden/1670-west-12th-street
"1670 W 12th StOgden, UT 84404",,CAT Scale,https://www.yellowpages.com/ogden-ut/mip/cat-scale-570302872,"Truck Stops, Gas Stations",877 228 7225,,Ogden,41.24488,-112.01963,CAT Scale,(801) 731-2900,UT,1670 W 12th St,84404,801-731-2900,(801) 731-2900Call,2025-07-07T04:17:45.364Z,https://www.yellowpages.com/search?search_terms=801+731+2900,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"1514 W 2100 SOgden, UT 84401",,Blimpie,https://www.yellowpages.com/ogden-ut/mip/blimpie-12452457,"Sandwich Shops, Delicatessens, Fast Food Restaurants",,,Ogden,41.22884,-112.01638,Blimpie,(801) 731-3437,UT,1514 W 2100 S,84401,801-731-3437,(801) 731-3437Call,2025-07-07T04:17:55.397Z,https://www.yellowpages.com/search?search_terms=801+731+3437,,https://www.blimpie.com/stores/11218?utm_source=extnet&utm_medium=Yext
"1514 W 2100 SOgden, UT 84401","Texaco Super Stop, Super Stop",Texaco,https://www.yellowpages.com/ogden-ut/mip/texaco-452409053,Gas Stations,,,Ogden,41.22884,-112.01638,Texaco,(801) 731-3437,UT,1514 W 2100 S,84401,801-731-3437,(801) 731-3437Call,2025-07-07T04:17:59.099Z,https://www.yellowpages.com/search?search_terms=801+731+3437,,http://texaco.com
"1514 W 2100 SOgden, UT 84401",,Shell,https://www.yellowpages.com/ogden-ut/mip/shell-503101716,Gas Stations,,,Ogden,41.22884,-112.01638,Shell,(801) 731-3437,UT,1514 W 2100 S,84401,801-731-3437,(801) 731-3437Call,2025-07-07T04:18:02.915Z,https://www.yellowpages.com/search?search_terms=801+731+3437,,https://find.shell.com/us/fuel/10090281-1514-w-2100-s/en_US
"1065 E Main StGreen River, UT 84525",,West Winds Restaurant,https://www.yellowpages.com/green-river-ut/mip/west-winds-restaurant-506460181,"American Restaurants, Restaurants",435 564 8162,,Green River,38.99514,-110.14962,West Winds Restaurant,(435) 564-3495,UT,1065 E Main St,84525,435-564-3495,(435) 564-3495Call,2025-07-07T04:18:13.730Z,https://www.yellowpages.com/search?search_terms=435+564+3495,,https://westwindsrestaurant.food61.com/amp
"1085 E Main StGreen River, UT 84525",,Western Union,https://www.yellowpages.com/green-river-ut/mip/western-union-502911131,"Money Transfer Service, Money Order Service",,,Green River,38.995117,-110.14947,Western Union,(435) 564-3495,UT,1085 E Main St,84525,435-564-3495,(435) 564-3495Call,2025-07-07T04:18:16.992Z,https://www.yellowpages.com/search?search_terms=435+564+3495,,
"1085 E Main StGreen River, UT 84525",,Pilot Dealer,https://www.yellowpages.com/green-river-ut/mip/pilot-dealer-474782908,"Truck Stops, Diesel Fuel, Gas Stations",435 564 3282,,Green River,38.995117,-110.14947,Pilot Dealer,(435) 564-3495,UT,1085 E Main St,84525,435-564-3495,(435) 564-3495Call,2025-07-07T04:18:20.216Z,https://www.yellowpages.com/search?search_terms=435+564+3495,,https://pilotflyingj.com/stores
"970 E Main StGreen River, UT 84525",,Phillips 66,https://www.yellowpages.com/green-river-ut/mip/phillips-66-535049870,Gas Stations,,,Green River,38.994995,-110.15061,Phillips 66,(435) 564-8262,UT,970 E Main St,84525,435-564-8262,(435) 564-8262Call,2025-07-07T04:18:28.935Z,https://www.yellowpages.com/search?search_terms=435+564+8262,,http://phillips66gas.com/locations
"1810 W Main StGreen River, UT 84525",,Green River Truck Stop,https://www.yellowpages.com/green-river-ut/mip/green-river-truck-stop-553535336,"Gas Stations, Convenience Stores",435 564 3360,,Green River,38.994507,-110.18507,Green River Truck Stop,(435) 564-8262,UT,1810 W Main St,84525,435-564-8262,(435) 564-8262Call,2025-07-07T04:18:32.668Z,https://www.yellowpages.com/search?search_terms=435+564+8262,,https://www.loves.com/locations/792
"1810 W Main StGreen River, UT 84525",,Arby's,https://www.yellowpages.com/green-river-ut/mip/arbys-558583716,"Fast Food Restaurants, Restaurants","800 984 8289, 800 599 2729, 435 564 8262",,Green River,38.994507,-110.18507,Arby's,(435) 564-3604,UT,1810 W Main St,84525,435-564-8262,(435) 564-3604Call,2025-07-07T04:18:35.799Z,https://www.yellowpages.com/search?search_terms=435+564+8262,,https://locations.arbys.com/ut/greenriver/1810-main-street.html
"17 S Main StMonticello, UT 84535",Shell Oil,Shell,https://www.yellowpages.com/monticello-ut/mip/shell-534747673,Gas Stations,,,Monticello,37.872417,-109.3427,Shell,(435) 587-2555,UT,17 S Main St,84535,435-587-2555,(435) 587-2555Call,2025-07-07T04:18:44.905Z,https://www.yellowpages.com/search?search_terms=435+587+2555,,http://www.shell.us
"17 N Main StBlanding, UT 84511",,Out West Food & Fuel,https://www.yellowpages.com/blanding-ut/mip/out-west-food-fuel-503858105,"Gas Stations, Convenience Stores",,,Blanding,37.62573,-109.478165,Out West Food & Fuel,(435) 587-2555,UT,17 N Main St,84511,435-587-2555,(435) 587-2555Call,2025-07-07T04:18:48.391Z,https://www.yellowpages.com/search?search_terms=435+587+2555,,
"17 S Main StMonticello, UT 84535",,Black Oil Co,https://www.yellowpages.com/monticello-ut/mip/black-oil-co-534976554,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Monticello,37.872417,-109.3427,Black Oil Co,(435) 587-2555,UT,17 S Main St,84535,435-587-2555,(435) 587-2555Call,2025-07-07T04:18:51.525Z,https://www.yellowpages.com/search?search_terms=435+587+2555,,
"85 N Highway 6Delta, UT 84624",,Harts Gas Food,https://www.yellowpages.com/delta-ut/mip/harts-gas-food-507476668,"Gas Stations, Convenience Stores",,,Delta,39.35398,-112.56365,Harts Gas Food,(435) 864-4671,UT,85 N Highway 6,84624,435-864-4671,(435) 864-4671Call,2025-07-07T04:19:01.388Z,https://www.yellowpages.com/search?search_terms=435+864+4671,,http://www.phillips66.com
"76 N Highway 6Delta, UT 84624",Delta Partnership LLC,Delta Partnership,https://www.yellowpages.com/delta-ut/mip/delta-partnership-505228051,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",435 864 1871,,Delta,39.353737,-112.56339,Delta Partnership,(435) 864-4671,UT,76 N Highway 6,84624,435-864-4671,(435) 864-4671Call,2025-07-07T04:19:05.064Z,https://www.yellowpages.com/search?search_terms=435+864+4671,,
"76 N Highway 6Delta, UT 84624","Chevron Station #375592, Rally Stop Chevron, Rallystop #9",Chevron,https://www.yellowpages.com/delta-ut/mip/chevron-505303850,"Gas Stations, Convenience Stores","435 864 4679, 435 864 4834",,Delta,39.353737,-112.56339,Chevron,(435) 864-4671,UT,76 N Highway 6,84624,435-864-4671,(435) 864-4671Call,2025-07-07T04:19:08.870Z,https://www.yellowpages.com/search?search_terms=435+864+4671,,http://www.chevron.com
