Unnamed: 0,filename,record_num,clean_line1,clean_line2,line3,city,zip_code,label,phone,address,parking,gray_parking,identifier,year,panel,major_city,state,chain,p_identifier,identifier2,identifier3,places_place_id,places_name,places_formatted_address,places_vicinity,places_latitude,places_longitude,places_rating,places_types,places_business_status,places_search_method,places_status,places_formatted_phone,places_international_phone,places_website,places_street_number,places_street_name,places_city,places_state,places_postal_code,places_country,places_county,places_google_maps_link
23382,TF2016_260_275-0-ocr.csv,30,Meadow ( 84644 ) Meadow Food Mart ( Conoco ),435-842-7132 1-15 Exit 158,<U+2610> S <U+2610> <U+2610>,Meadow,84644,Meadow Food Mart ( Conoco ),435-842-7132,1-15 Exit 158,S,S,84644_435-842-7132,2016,1,Meadow,UT,Conoco,,84644_435-842-7132,84644_435-842-7132_Conoco,ChIJr9V0rkZFS4cRSGNnTb7hpGU,Conoco,"370 N Main St, Meadow, UT 84644, USA","370 North Main Street, Meadow",38.8927527,-112.4104561,4.1,"gas_station, convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 842-7132,+1 435-842-7132,http://www.conoco.com/,370,North Main Street,Meadow,UT,84644,US,Millard County,https://www.google.com/maps/place/?q=place_id:ChIJr9V0rkZFS4cRSGNnTb7hpGU
23388,TF2016_260_275-1-ocr.csv,5,Nephi ( 84648 ) Top Stop Truck Plaza ( Sinclair ),435-623-2085 1-15 Exit 222 ( UT 28 SE ),24,Nephi,84648,Top Stop Truck Plaza ( Sinclair ),435-623-2085,1-15 Exit 222 ( UT 28 SE ),,,84648_435-623-2085,2016,1,Nephi,UT,Sinclair,,84648_435-623-2085,84648_435-623-2085_Sinclair,ChIJXf0rDclXTIcR4jXQA05Uwcg,Flying J Travel Center,"1597 S Main St, Nephi, UT 84648, USA","1597 South Main Street, Nephi",39.6851911,-111.8366042,4,"gas_station, convenience_store, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 250-4522,+1 435-250-4522,https://locations.pilotflyingj.com/us/ut/nephi/1597-south-main-street,1597,South Main Street,Nephi,UT,84648,US,Juab County,https://www.google.com/maps/place/?q=place_id:ChIJXf0rDclXTIcR4jXQA05Uwcg
23394,TF2016_260_275-1-ocr.csv,3,Nephi ( 84648 ) Flying J Travel Plaza # 743,435-623-2400 1-15 Exit 222 ( UT 28 NW ),FLYING J L 24 24,Nephi,84648,Flying J Travel Plaza # 743,435-623-2400,1-15 Exit 222 ( UT 28 NW ),L,,84648_435-623-2400,2016,1,Nephi,UT,Flying J,,84648_435-623-2400,84648_435-623-2400_Flying J,ChIJXf0rDclXTIcR4jXQA05Uwcg,Flying J Travel Center,"1597 S Main St, Nephi, UT 84648, USA","1597 South Main Street, Nephi",39.6851911,-111.8366042,4,"gas_station, convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 250-4522,+1 435-250-4522,https://locations.pilotflyingj.com/us/ut/nephi/1597-south-main-street,1597,South Main Street,Nephi,UT,84648,US,Juab County,https://www.google.com/maps/place/?q=place_id:ChIJXf0rDclXTIcR4jXQA05Uwcg
23400,TF2016_260_275-1-ocr.csv,4,Nephi ( 84648 ) Sunmart # 903 ( Texaco ),3 435-623-2644 1-15 Exit 222 ( UT 28 SE ),24 S 0,Nephi,84648,Sunmart # 903 ( Texaco ),435-623-2644,1-15 Exit 222 ( UT 28 SE ),S,S,84648_435-623-2644,2016,1,Nephi,UT,Texaco,,84648_435-623-2644,84648_435-623-2644_Texaco,ChIJcfGxvMVXTIcR5WPt0om1C9A,Texaco Nephi,"2050 S Main St, Nephi, UT 84648, USA","2050 South Main Street, Nephi",39.6785289,-111.8407983,1.4,"gas_station, convenience_store, car_repair, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 623-1013,+1 435-623-1013,https://www.texaco.com/content/texaco/en_us/home/find-a-station.html?/station/2050-S-MAIN-NEPHI-UT-84648-id305146,2050,South Main Street,Nephi,UT,84648,US,Juab County,https://www.google.com/maps/place/?q=place_id:ChIJcfGxvMVXTIcR5WPt0om1C9A
23406,TF2016_260_275-1-ocr.csv,19,G Salina ( 84654 ) Premium Oil # 4 ( Chevron ),435-529-3362 US 50 & UT 24,<U+2610> <U+2610> D <U+25A1>,Salina,84654,Premium Oil # 4 ( Chevron ),435-529-3362,US 50 & UT 24,,,84654_435-529-3362,2016,1,Salina,UT,Chevron,,84654_435-529-3362,84654_435-529-3362_Chevron,ChIJoY4jvzx2S4cRC4XSAo-bllM,Chevron,"705 W Main St, Salina, UT 84654, USA","705 West Main Street, Salina",38.9561981,-111.8713621,3.6,"gas_station, convenience_store, car_repair, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(801) 487-4722,+1 801-487-4722,http://chevronwithtechron.com/,705,West Main Street,Salina,UT,84654,US,Sevier County,https://www.google.com/maps/place/?q=place_id:ChIJoY4jvzx2S4cRC4XSAo-bllM
23412,TF2016_260_275-1-ocr.csv,18,G Salina ( 84654 ) Scenic Quik Stop ( 66 ),435-529-3781 1-70 Exit 56 ( US 89 ),24 <U+25A1> SO,Salina,84654,Scenic Quik Stop ( 66 ),435-529-3781,1-70 Exit 56 ( US 89 ),S,S,84654_435-529-3781,2016,1,Salina,UT,,,84654_435-529-3781,84654_435-529-3781_NA,ChIJVVUVywOeS4cRkOod56Ql37E,Terrible's,"2055 S State St, Salina, UT 84654, USA","2055 South State Street, Salina",38.93005429999999,-111.8538408,3.2,"convenience_store, gas_station, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 287-0546,+1 435-287-0546,,2055,South State Street,Salina,UT,84654,US,Sevier County,https://www.google.com/maps/place/?q=place_id:ChIJVVUVywOeS4cRkOod56Ql37E
23418,TF2016_260_275-1-ocr.csv,31,E Springville ( 84663 ) Flying J Fuel Stop # 747,4 801-489-3622 1-15 Exit 261 ( UT 75 ) FLYING,FLYING J MO 24,Springville,84663,Flying J Fuel Stop # 747,801-489-3622,1-15 Exit 261 ( UT 75 ) FLYING,L,,84663_801-489-3622,2016,1,Springville,UT,Flying J,,84663_801-489-3622,84663_801-489-3622_Flying J,ChIJtWppXLyXTYcRuORcOo4gw_w,Flying J Travel Center,"1460 N 1750 W, Springville, UT 84663, USA","1460 North 1750 West, Springville",40.1875538,-111.6415642,3.9,"gas_station, convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(801) 489-3622,+1 801-489-3622,https://locations.pilotflyingj.com/us/ut/springville/1460-n-1750-w,1460,North 1750 West,Springville,UT,84663,US,Utah County,https://www.google.com/maps/place/?q=place_id:ChIJtWppXLyXTYcRuORcOo4gw_w
23424,TF2016_260_275-1-ocr.csv,13,Richfield ( 84701 ) Flying J Fuel Stop # 773,435-896-5050 1-70 Exit 40 ( UT 120 ),FLYING J 24 O 024,Richfield,84701,Flying J Fuel Stop # 773,435-896-5050,1-70 Exit 40 ( UT 120 ),L,L,84701_435-896-5050,2016,1,Richfield,UT,Flying J,,84701_435-896-5050,84701_435-896-5050_Flying J,ChIJYwxVzVMSS4cRENYDWqekEzQ,Flying J Travel Center,"35 E Flying J Dr, Richfield, UT 84701, USA","35 East Flying J Drive, Richfield",38.7886907,-112.0822703,4.2,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 893-6021,+1 435-893-6021,https://locations.pilotflyingj.com/us/ut/richfield/35-east-flying-j-drive,35,East Flying J Drive,Richfield,UT,84701,US,Sevier County,https://www.google.com/maps/place/?q=place_id:ChIJYwxVzVMSS4cRENYDWqekEzQ
23430,TF2016_260_275-1-ocr.csv,12,Richfield ( 84701 ) Top Stop # 83 ( Chevron ),"435-896-8338 1-70 Exit 40 ( S to US 89 , 7 blks NE )",24 <U+2610> <U+25A1> D,Richfield,84701,Top Stop # 83 ( Chevron ),435-896-8338,"1-70 Exit 40 ( S to US 89 , 7 blks NE )",,,84701_435-896-8338,2016,1,Richfield,UT,Chevron,,84701_435-896-8338,84701_435-896-8338_Chevron,ChIJ49pr3l8SS4cR5Th6PBdeqKA,Top Stop Chevron - Richfield C83,"750 E 300 N, Richfield, UT 84701, USA","750 East 300 North, Richfield",38.77193,-112.0710275,3.6,"gas_station, convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 896-8338,+1 435-896-8338,https://topstopstores.com/,750,East 300 North,Richfield,UT,84701,US,Sevier County,https://www.google.com/maps/place/?q=place_id:ChIJ49pr3l8SS4cR5Th6PBdeqKA
23436,TF2016_260_275-0-ocr.csv,5,Beaver ( 84713 ) Eagle's Landing ( Flying J # 509 ) J,3 435-438-5191 1-15 Exit 112 ( W ) FLYING,J 24 <U+2610>,Beaver,84713,Eagle's Landing ( Flying J # 509 ) J,435-438-5191,1-15 Exit 112 ( W ) FLYING,,,84713_435-438-5191,2016,1,Beaver,UT,Flying J,,84713_435-438-5191,84713_435-438-5191_Flying J,ChIJs7_ihZwstYARQoLR_ox-OQM,Flying J Dealer,"653 W 1400 N, Beaver, UT 84713, USA","653 West 1400 North, Beaver",38.2929847,-112.6529284,4.2,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 438-5191,+1 435-438-5191,https://pilotflyingj.com/stores/,653,West 1400 North,Beaver,UT,84713,US,Beaver County,https://www.google.com/maps/place/?q=place_id:ChIJs7_ihZwstYARQoLR_ox-OQM
23442,TF2016_260_275-0-ocr.csv,4,Beaver ( 84713 ) Ernie's Truck Plaza ( Sinclair ),435-438-5846 1-15 Exit 112 ( 3/4 mi SE on UT 160 ),24 <U+2610> MOO,Beaver,84713,Ernie's Truck Plaza ( Sinclair ),435-438-5846,1-15 Exit 112 ( 3/4 mi SE on UT 160 ),M,M,84713_435-438-5846,2016,1,Beaver,UT,Sinclair,,84713_435-438-5846,84713_435-438-5846_Sinclair,ChIJQTAVI70stYARpMqvgqzdpQQ,Ernie's Truck Plaza,"1035 N Main St, Beaver, UT 84713, USA","1035 North Main Street, Beaver",38.2880945,-112.6418453,4.3,"atm, gas_station, finance, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 438-5846,+1 435-438-5846,http://www.erniesstores.com/,1035,North Main Street,Beaver,UT,84713,US,Beaver County,https://www.google.com/maps/place/?q=place_id:ChIJQTAVI70stYARpMqvgqzdpQQ
23448,TF2016_260_275-0-ocr.csv,11,Cedar City ( 84720 ) JR's Truck Stop ( Shell ),2 435-586-0498 1-15 Exit 62 ( N Interchange ),24 <U+2610> M D,Cedar City,84720,JR's Truck Stop ( Shell ),435-586-0498,1-15 Exit 62 ( N Interchange ),M,,84720_435-586-0498,2016,1,Cedar City,UT,Shell,,84720_435-586-0498,84720_435-586-0498_Shell,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
23454,TF2016_260_275-0-ocr.csv,16,Enterprise ( 84725 ) Cottonwood Sinclair,435-878-2603 UT 18 & Main St,<U+2610> <U+2610>,Enterprise,84725,Cottonwood Sinclair,435-878-2603,UT 18 & Main St,,,84725_435-878-2603,2016,1,Enterprise,UT,Sinclair,,84725_435-878-2603,84725_435-878-2603_Sinclair,ChIJC_WzMaOLtYARJGk2k9HnEXo,Sinclair Gas Station,"855 E Main St, Enterprise, UT 84725, USA","855 East Main Street, Enterprise",37.574141,-113.7044754,3.7,"gas_station, convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 878-2063,+1 435-878-2063,https://www.sinclairoil.com/?utm_source=google&utm_medium=yext,855,East Main Street,Enterprise,UT,84725,US,Washington County,https://www.google.com/maps/place/?q=place_id:ChIJC_WzMaOLtYARJGk2k9HnEXo
23460,TF2016_260_275-0-ocr.csv,3,Apple Valley ( 84737 ) Little Creek Station ( Chevron ),435-877-1101 4105 UT 59 S,<U+2610> SO <U+2610>,Apple Valley,84737,Little Creek Station ( Chevron ),435-877-1101,4105 UT 59 S,S,S,84737_435-877-1101,2016,1,Hurricane,UT,Chevron,,84737_435-877-1101,84737_435-877-1101_Chevron,ChIJf6K130XkyoARuXcgx4LPS0w,Chevron,"1354 State St, Apple Valley, UT 84737, USA","1354 State Street, Apple Valley",37.1004665,-113.1283771,4.2,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 877-1101,+1 435-877-1101,https://www.chevronwithtechron.com/station/1354-N-State-St-Apple-Valley-UT-84737-id301715,1354,State Street,Apple Valley,UT,84737,US,Washington County,https://www.google.com/maps/place/?q=place_id:ChIJf6K130XkyoARuXcgx4LPS0w
23466,TF2016_260_275-1-ocr.csv,1,Mount Carmel ( 84755 ) Ramsay Oil Co ( Shell ),435-648-2326 US 89 & UT 9,<U+2610> S,Mount Carmel,84755,Ramsay Oil Co ( Shell ),435-648-2326,US 89 & UT 9,S,S,84755_435-648-2326,2016,1,Mount Carmel,UT,Shell,,84755_435-648-2326,84755_435-648-2326_Shell,ChIJ70NeBHzSyoAR24oJkFqczIk,Ramsay Oil Co,"4490 S State St, Orderville, UT 84758, USA","4490 S State Street, Orderville",37.2236749,-112.6809891,4.3,"gas_station, tourist_attraction, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 648-2326,+1 435-648-2326,http://www.whitemountaintradingpost.com/,4490 S,State Street,Orderville,UT,84758,US,Kane County,https://www.google.com/maps/place/?q=place_id:ChIJ70NeBHzSyoAR24oJkFqczIk
23472,TF2016_260_275-1-ocr.csv,9,H Panguitch ( 84759 ) KB Express ( 66 ),435-676-8730 195 US 89 N ( in town ),<U+25A1> <U+25A1> <U+25A1>,Panguitch,84759,KB Express ( 66 ),435-676-8730,195 US 89 N ( in town ),,,84759_435-676-8730,2016,1,Panguitch,UT,,,84759_435-676-8730,84759_435-676-8730_NA,ChIJ6bICe4SoSocRGwr-tfyl4m4,K B Express,"195 N Main St, Panguitch, UT 84759, USA","195 North Main Street, Panguitch",37.825616,-112.436072,2.7,"convenience_store, gas_station, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 676-8730,+1 435-676-8730,,195,North Main Street,Panguitch,UT,84759,US,Garfield County,https://www.google.com/maps/place/?q=place_id:ChIJ6bICe4SoSocRGwr-tfyl4m4
23478,TF2016_260_275-1-ocr.csv,10,Panguitch ( 84759 ) Junction Market # 17,435-676-8986 445 US 89 S,<U+2610> M <U+25A1>,Panguitch,84759,Junction Market # 17,435-676-8986,445 US 89 S,M,M,84759_435-676-8986,2016,1,Panguitch,UT,,,84759_435-676-8986,84759_435-676-8986_NA,ChIJAZsRFx1mNYcRIQwriNYswq0,Joe's Main Street Market,"10 S Main St, Panguitch, UT 84759, USA","10 South Main Street, Panguitch",37.8224667,-112.4364944,4.4,"grocery_or_supermarket, supermarket, gas_station, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 676-2361,+1 435-676-2361,http://joesmainstreetmarket.com/,10,South Main Street,Panguitch,UT,84759,US,Garfield County,https://www.google.com/maps/place/?q=place_id:ChIJAZsRFx1mNYcRIQwriNYswq0
23484,TF2016_260_275-1-ocr.csv,11,Parowan ( 84761 ) TA Parowan # 186 ( Shell ),435-477-3311 1-15 Exit 78,24,Parowan,84761,TA Parowan # 186 ( Shell ),435-477-3311,1-15 Exit 78,,,84761_435-477-3311,2016,1,Parowan,UT,Shell,,84761_435-477-3311,84761_435-477-3311_Shell,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
23490,TF2016_260_275-1-ocr.csv,37,Washington ( 84780 ) Freeway Chevron,435-673-3675 1-15 Exit 10,24 S <U+25A1>,Washington,84780,Freeway Chevron,435-673-3675,1-15 Exit 10,S,S,84780_435-673-3675,2016,1,Washington,UT,Chevron,,84780_435-673-3675,84780_435-673-3675_Chevron,ChIJEd9X9wFbyoARtCi5P9TkxmE,Chevron - Terrible's,"954 N Commerce Blvd #2, Washington, UT 84780, USA","954 North Commerce Boulevard #2, Washington",37.1440269,-113.4869894,4.2,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 627-0204,+1 435-627-0204,http://www.terribleherbst.com/,954,North Commerce Boulevard,Washington,UT,84780,US,Washington County,https://www.google.com/maps/place/?q=place_id:ChIJEd9X9wFbyoARtCi5P9TkxmE
23496,TF2016_260_275-1-ocr.csv,16,Saint George ( 84790 ) Pilot Travel Center # 775,435-674-7104 1-15 Exit 4,Phot 24 MOD <U+2610> <U+2610>,Saint George,84790,Pilot Travel Center # 775,435-674-7104,1-15 Exit 4,M,,84790_435-674-7104,2016,1,Saint George,UT,Pilot,,84790_435-674-7104,84790_435-674-7104_Pilot,ChIJZVxFA1dFyoAR5Ci_Kvy8XYo,Pilot Travel Center,"2841 S 60 E, St. George, UT 84790, USA","2841 South 60 East, St. George",37.0599477,-113.581869,3.8,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(435) 319-4138,+1 435-319-4138,https://locations.pilotflyingj.com/us/ut/st.-george/2841-south-60-east,2841,South 60 East,St. George,UT,84790,US,Washington County,https://www.google.com/maps/place/?q=place_id:ChIJZVxFA1dFyoAR5Ci_Kvy8XYo
23502,TF2016_004_019-5-ocr.csv,46,Phoenix ( 85043 ) Liberty Fuel,602-233-1196 1-10 Exit 138 ( 59th Ave ),24 22 X <U+25A1>,Phoenix,85043,Liberty Fuel,602-233-1196,1-10 Exit 138 ( 59th Ave ),,,85043_602-233-1196,2016,1,Phoenix,AZ,,,85043_602-233-1196,85043_602-233-1196_NA,ChIJHYLYz6cVK4cRh7rYdoK4lp4,Flying J Travel Center,"6700 W Latham St, Phoenix, AZ 85043, USA","6700 West Latham Street, Phoenix",33.4608778,-112.2053807,3.6,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(623) 936-1118,+1 623-936-1118,https://locations.pilotflyingj.com/us/az/phoenix/6700-w-latham-street,6700,West Latham Street,Phoenix,AZ,85043,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJHYLYz6cVK4cRh7rYdoK4lp4
23508,TF2016_004_019-5-ocr.csv,43,Phoenix ( 85043 ) Corner Store # 1652 ( Valero ),602-278-5088 5049 W Buckeye Rd,24 <U+25A1>,Phoenix,85043,Corner Store # 1652 ( Valero ),602-278-5088,5049 W Buckeye Rd,,,85043_602-278-5088,2016,1,Phoenix,AZ,Valero,,85043_602-278-5088,85043_602-278-5088_Valero,ChIJ47P6ziIUK4cR1aBTcMdqe2k,Circle K,"5049 W Buckeye Rd, Phoenix, AZ 85043, USA","5049 West Buckeye Road, Phoenix",33.4363291,-112.1688865,3.6,"convenience_store, meal_takeaway, gas_station, restaurant, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(602) 278-5088,+1 602-278-5088,https://www.circlek.com/store-locator/US/phoenix/5049-w-buckeye/2741652?utm_source=google&utm_medium=local&utm_campaign=google-local,5049,West Buckeye Road,Phoenix,AZ,85043,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJ47P6ziIUK4cR1aBTcMdqe2k
23514,TF2016_004_019-5-ocr.csv,45,Phoenix ( 85043 ) Flying J Travel Plaza # 611,4 623-936-1118 1-10 Exit 137 ( 67th Ave ) . FLYING J,J 24 XL HO 24,Phoenix,85043,Flying J Travel Plaza # 611,623-936-1118,1-10 Exit 137 ( 67th Ave ) . FLYING J,XL,,85043_623-936-1118,2016,1,Phoenix,AZ,Flying J,,85043_623-936-1118,85043_623-936-1118_Flying J,ChIJHYLYz6cVK4cRh7rYdoK4lp4,Flying J Travel Center,"6700 W Latham St, Phoenix, AZ 85043, USA","6700 West Latham Street, Phoenix",33.4608778,-112.2053807,3.6,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(623) 936-1118,+1 623-936-1118,https://locations.pilotflyingj.com/us/az/phoenix/6700-w-latham-street,6700,West Latham Street,Phoenix,AZ,85043,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJHYLYz6cVK4cRh7rYdoK4lp4
23520,TF2016_004_019-5-ocr.csv,9,Chandler ( 85226 ) Love's Travel Stop # 328,4 / 520-796-1185 1-10 Exit 162,24 LO 24,Chandler,85226,Love's Travel Stop # 328,520-796-1185,1-10 Exit 162,L,,85226_520-796-1185,2016,1,Chandler,AZ,Love's,,85226_520-796-1185,85226_520-796-1185_Love's,ChIJ4yyhpOUDK4cRZ2VnZJc9lrg,Love's Travel Stop,"7001 W Sundust Rd, Chandler, AZ 85226, USA","7001 West Sundust Road, Chandler",33.2799755,-111.9623281,3.7,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(520) 796-1185,+1 520-796-1185,https://www.loves.com/locations/328,7001,West Sundust Road,Chandler,AZ,85226,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJ4yyhpOUDK4cRZ2VnZJc9lrg
23526,TF2016_004_019-5-ocr.csv,0,Avondale ( 85323 ) Pilot Travel Center # 459,4 623-936-0900 I - 10 Exit 133 A plat 24,24 <U+2610> XL 24,Avondale,85323,Pilot Travel Center # 459,623-936-0900,I - 10 Exit 133 A plat 24,XL,,85323_623-936-0900,2016,1,Avondale,AZ,Pilot,,85323_623-936-0900,85323_623-936-0900_Pilot,ChIJjxSuKa4_K4cRB5uj-AvJLlE,Pilot Travel Center,"900 N 99th Ave, Avondale, AZ 85323, USA","900 North 99th Avenue, Avondale",33.4565055,-112.2736477,3.5,"convenience_store, gas_station, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(623) 936-0900,+1 623-936-0900,https://locations.pilotflyingj.com/us/az/avondale/900-north-99th-avenue,900,North 99th Avenue,Avondale,AZ,85323,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJjxSuKa4_K4cRB5uj-AvJLlE
23532,TF2016_004_019-5-ocr.csv,3,G Buckeye ( 85326 ) Love's Travel Stop # 280,623-386-6926 1-10 Exit 114 ( Miller Rd S ),M 24,Buckeye,85326,Love's Travel Stop # 280,623-386-6926,1-10 Exit 114 ( Miller Rd S ),M,,85326_623-386-6926,2016,1,Buckeye,AZ,Love's,,85326_623-386-6926,85326_623-386-6926_Love's,ChIJ87Xz5GE1K4cR6ls-lAS5gDQ,Love's Travel Stop,"1610 S Miller Rd, Buckeye, AZ 85326, USA","1610 South Miller Road, Buckeye",33.4313604,-112.5916887,4,"gas_station, convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(623) 386-6926,+1 623-386-6926,https://www.loves.com/locations/280,1610,South Miller Road,Buckeye,AZ,85326,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJ87Xz5GE1K4cR6ls-lAS5gDQ
23538,TF2016_004_019-5-ocr.csv,11,Ehrenberg ( 85334 ) Flying J Travel Plaza # 608,928-923-9600 I - 10 Exit 1 ( S Frontage Rd ) . FLYING J,FLYING J 24 XL 24 O,Ehrenberg,85334,Flying J Travel Plaza # 608,928-923-9600,I - 10 Exit 1 ( S Frontage Rd ) . FLYING J,XL,,85334_928-923-9600,2016,1,Ehrenberg,AZ,Flying J,,85334_928-923-9600,85334_928-923-9600_Flying J,ChIJ9QrCTn1H0YARfQ8VAh5k07c,Flying J Travel Center,"I-10 Exit, 1 Frontage Rd N, Ehrenberg, AZ 85334, USA","I-10 Exit, 1 Frontage Road North, Ehrenberg",33.6016058,-114.5228635,4.1,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(928) 923-9600,+1 928-923-9600,https://locations.pilotflyingj.com/us/az/ehrenberg/i-10-exit-1-frontage-road-n.,1,Frontage Road North,Ehrenberg,AZ,85334,US,La Paz County,https://www.google.com/maps/place/?q=place_id:ChIJ9QrCTn1H0YARfQ8VAh5k07c
23544,TF2016_004_019-5-ocr.csv,22,G Gila Bend ( 85337 ) Love's Travel Stop # 296,3 928-683-2210 1-8 Exit 115 ( AZ 85 N ),24 MOO,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,1-8 Exit 115 ( AZ 85 N ),M,M,85337_928-683-2210,2016,1,Gila Bend,AZ,Love's,,85337_928-683-2210,85337_928-683-2210_Love's,ChIJG_UZ0Y0u1YARI-kvNpzza94,Love's Travel Stop,"820 W Pima St, Gila Bend, AZ 85337, USA","820 West Pima Street, Gila Bend",32.9442924,-112.7333037,4.1,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(928) 683-2210,+1 928-683-2210,https://www.loves.com/locations/296,820,West Pima Street,Gila Bend,AZ,85337,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJG_UZ0Y0u1YARI-kvNpzza94
23550,TF2016_004_019-5-ocr.csv,24,G Gila Bend ( 85337 ) Holt Interstate Services ( Shell ),928-683-2449 1-8 Exit 119,XL,Gila Bend,85337,Holt Interstate Services ( Shell ),928-683-2449,1-8 Exit 119,XL,,85337_928-683-2449,2016,1,Gila Bend,AZ,Shell,,85337_928-683-2449,85337_928-683-2449_Shell,ChIJUUgWoy8s1YARb8w4MoMG_ZA,Shell,"942 E Pima St, Gila Bend, AZ 85337, USA","942 East Pima Street, Gila Bend",32.9496076,-112.7056287,3.9,"gas_station, convenience_store, restaurant, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(928) 683-2992,+1 928-683-2992,https://find.shell.com/us/fuel/10048391-942-east-pima-st/en_US,942,East Pima Street,Gila Bend,AZ,85337,US,Maricopa County,https://www.google.com/maps/place/?q=place_id:ChIJUUgWoy8s1YARb8w4MoMG_ZA
