id,lat,lon,type,highway,ref,name,source,source_ref,milepost:county,milepost:state,towards,is_in:state_code,old_ref,note:ref,unsigned_ref,noref,note,official_name,ref:left,ref:right,unsigned:ref,fixme,FIXME,source:imagery,noname,old_exit_to,destination,FIXME:ref,destination:ref,odbl,fuel:cng,source:exit_to,unsigned,noref:left,maxspeed,destination:street,check_date,unsigned_ref:right,tiger:reviewed,traffic_sign,traffic_sign:direction,ref:signed,status,exit_to,junction:ref,unsigned_ref:left,description,start_date,construction,proposed:highway
26409839,35.4206548,-119.427318,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/5.pdf,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26427266,33.9408323,-118.4323313,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26454277,34.1081674,-118.1855624,node,motorway_junction,,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCV2710,,,,CA,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26497239,33.7765222,-117.83679,node,motorway_junction,17B;17C,Unnamed Exit,,,,,,,,,,,,,17C,17B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26497254,33.8541088,-117.8861424,node,motorway_junction,30,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26497327,37.2267086,-121.974843,node,motorway_junction,20B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26506813,37.3328022,-122.054605,node,motorway_junction,12B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26506863,37.2596311,-121.9686053,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26506871,37.2265738,-121.9751604,node,motorway_junction,20A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26613322,36.8197263,-119.785213,node,motorway_junction,133,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26665986,33.7989546,-117.8778443,node,motorway_junction,1E,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666065,33.7863531,-117.8800664,node,motorway_junction,1C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666139,33.7660222,-117.9553471,node,motorway_junction,10,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666162,33.7812537,-117.877169,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666201,33.7353771,-117.8335558,node,motorway_junction,10B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666212,33.7783791,-117.8705404,node,motorway_junction,14B,Orange Crush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666214,33.8628798,-118.0436955,node,motorway_junction,20,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666239,34.0065318,-118.1553412,node,motorway_junction,129,Unnamed Exit,bing_imagery_0.25m_200801;survey;image,AM909_DSCW8703;AM909_DSCW8704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26729676,37.257943,-121.962637,node,motorway_junction,11A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26740011,34.1768246,-118.3078246,node,motorway_junction,146A,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCV3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26795119,34.1513805,-118.0900285,node,motorway_junction,29A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26795155,34.1490316,-118.0462371,node,motorway_junction,31,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26795156,34.1486307,-118.0542145,node,motorway_junction,31,Unnamed Exit,usgs_imagery_2006;survey;image;CDOT,AM909_DSCV3452,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798754,39.327097,-120.1909249,node,motorway_junction,186,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26819499,34.1699563,-118.467693,node,motorway_junction,64,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26819502,34.1651755,-118.4697303,node,motorway_junction,63B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26819598,37.9037635,-122.3128683,node,motorway_junction,14A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26819608,38.875352,-121.1310243,node,motorway_junction,115,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26959236,34.1550861,-118.2703608,node,motorway_junction,6,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26959254,34.1692235,-118.3024288,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26959255,34.1708284,-118.3045746,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26994289,33.8991033,-118.3702652,node,motorway_junction,43,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27144998,35.4021547,-119.40206,node,motorway_junction,257,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/5.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27145001,35.4151359,-119.4192746,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27274430,35.4031539,-119.045498,node,motorway_junction,6,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27305190,34.178749,-118.3110686,node,motorway_junction,146A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27390001,34.0763978,-118.2782446,node,motorway_junction,5B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28304594,34.0015828,-117.8401373,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28311200,33.9068688,-117.8816265,node,motorway_junction,9,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28311298,33.9956126,-117.8742545,node,motorway_junction,21,Unnamed Exit,bing_imagery_0.06m_200801;survey;image,AM909_DSCX0914,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28434246,33.9922031,-118.40284,node,motorway_junction,50B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28434250,33.9912994,-118.402332,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28456566,34.0682283,-118.0236039,node,motorway_junction,29B,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCP8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29098630,33.8767101,-118.108446,node,motorway_junction,,Unnamed Exit,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29322371,34.1526674,-118.1073616,node,motorway_junction,27B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29409683,34.1557246,-118.4280404,node,motorway_junction,16,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29413840,33.7021852,-117.9499342,node,motorway_junction,14,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29413862,33.7990454,-118.084717,node,motorway_junction,1B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29413874,34.0082057,-118.1581677,node,motorway_junction,129,Unnamed Exit,usgs_imagery;survey;image;CDOT,AM909_DSCV1411;AM909_DSCV1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414050,34.0071185,-118.1725332,node,motorway_junction,17B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414060,33.972994,-118.1680716,node,motorway_junction,15,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCS8436,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414083,33.8891437,-118.1889852,node,motorway_junction,9A,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCS8467,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414085,33.8784613,-118.1925398,node,motorway_junction,8A,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCS8470,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414122,33.802599,-118.1184204,node,motorway_junction,25,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414845,33.8591429,-118.2015003,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414856,33.9037393,-118.1852052,node,motorway_junction,11B;11A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414880,33.9643715,-118.1690286,node,motorway_junction,15,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414894,33.9985542,-118.176157,node,motorway_junction,17B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29414896,34.0042218,-118.1730021,node,motorway_junction,17C,Unnamed Exit,usgs_imagery;survey;image,AM909_DSCU5131,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29429912,34.1450151,-118.167667,node,motorway_junction,12,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29437082,33.7849718,-118.091494,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29437088,33.8752732,-118.1043818,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29468673,33.7717613,-118.0005328,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29546910,34.1696967,-118.3039397,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29570298,34.1567518,-118.379205,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29881588,34.2888761,-118.465245,node,motorway_junction,,Unnamed Exit,CDOT;image;survey;usgs_imagery_2006,AM909_DSCV3629,,,,,,,158,,,,,,,Why does Caltrans give this an exit number?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29891391,37.7007746,-122.0265206,node,motorway_junction,39,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29891439,37.6374204,-122.0984529,node,motorway_junction,25B,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/92.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29892673,37.9648186,-122.5144668,node,motorway_junction,451B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29892724,38.4489423,-122.7259307,node,motorway_junction,490,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29974423,37.5851099,-121.3263471,node,motorway_junction,445,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/5.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029450,37.700924,-121.795085,node,motorway_junction,51,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029498,37.6908693,-122.085069,node,motorway_junction,35,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029522,37.6327185,-122.1093677,node,motorway_junction,25A,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/92.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033753,37.8818504,-122.5167826,node,motorway_junction,,Unnamed Exit,,,,,,,,,445B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033754,37.8996283,-122.5158654,node,motorway_junction,447,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033763,37.9373152,-122.516689,node,motorway_junction,450A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033768,37.9635537,-122.5120851,node,motorway_junction,451A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033776,38.010479,-122.5421288,node,motorway_junction,455,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033863,38.4990878,-122.7604764,node,motorway_junction,494,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033883,38.6640406,-122.87631,node,motorway_junction,507,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033888,38.6836768,-122.8809287,node,motorway_junction,509,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30181051,34.7659417,-118.7996278,node,motorway_junction,198,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30185558,34.5890356,-118.711777,node,motorway_junction,185,Unnamed Exit,,,,,,,,,,,,,,,,,Why does Caltrans give this an exit number?,,,,,,,,,,,,,,,,,,,,,,,,,,,
30185570,34.5725925,-118.6919893,node,motorway_junction,183,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30186287,34.3753496,-118.5631867,node,motorway_junction,167,Unnamed Exit,usgs_imagery_2006;survey;image,AM909_DSCV3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30237138,37.3339155,-122.064263,node,motorway_junction,13,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30237212,37.3336169,-122.0724695,node,motorway_junction,13,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30362160,37.824005,-122.303118,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30362888,37.825844,-122.3030576,node,motorway_junction,8A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30365438,37.8232208,-122.3172074,node,motorway_junction,8A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30365459,37.8243576,-122.3088476,node,motorway_junction,8A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30365945,37.8247313,-122.3111929,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30366152,37.8273964,-122.2833891,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30372583,37.8011706,-122.279695,node,motorway_junction,1A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/980.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30674115,37.3507904,-122.1050483,node,motorway_junction,15,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30674121,37.3549058,-122.112702,node,motorway_junction,15,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30674486,37.3603209,-122.0975655,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30675976,37.4075809,-122.1066707,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30677839,37.3885903,-122.1575763,node,motorway_junction,20,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30677855,37.4077299,-122.1905724,node,motorway_junction,22,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30677889,37.4440619,-122.2560628,node,motorway_junction,27,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30677931,37.4966833,-122.3121574,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31053120,37.444196,-122.2689432,node,motorway_junction,27,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31053150,37.4103895,-122.199023,node,motorway_junction,22,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31354455,36.960633,-121.5509444,node,motorway_junction,353,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31354462,37.2383177,-121.7623012,node,motorway_junction,377A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31354481,37.5030349,-122.3317558,node,motorway_junction,33,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31362863,37.3371577,-122.059605,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,,,,,,,,19A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31412221,36.8781882,-121.5653957,node,motorway_junction,347,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/101.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31416627,37.1152357,-121.6236566,node,motorway_junction,365,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31416669,37.503836,-122.3327912,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31416670,37.5116191,-122.3310074,node,motorway_junction,9A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/92.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31416681,37.5488468,-122.3157402,node,motorway_junction,12A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/92.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31477846,33.9092843,-118.1051618,node,motorway_junction,9A,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCU3972,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31550785,34.8860994,-117.0190257,node,motorway_junction,183,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32026162,34.8743405,-117.0804823,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32026718,34.8825067,-117.0628436,node,motorway_junction,181,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040255,34.3927765,-117.4071129,node,motorway_junction,141,Unnamed Exit,,,32.32,141.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040476,34.4301464,-117.3778782,node,motorway_junction,143,Unnamed Exit,,,34.00,143.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040590,34.523507,-117.3186538,node,motorway_junction,151A,Unnamed Exit,usgs_imagery_1m_NAIP;survey;image,AM909_DSCW2111;AM909_DSCW2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040855,34.5411697,-117.307344,node,motorway_junction,153A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32277639,33.6869038,-117.8727921,node,motorway_junction,5B,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCU4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32277648,33.7448031,-117.8417068,node,motorway_junction,103C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32277665,33.773985,-117.8719173,node,motorway_junction,106,Unnamed Exit,,,,,,,,,,,missing from Caltrans list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32296301,33.6904416,-117.869447,node,motorway_junction,6A,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCU4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32581236,34.0678467,-117.8355447,node,motorway_junction,40,Unnamed Exit,survey;image;CDOT;usgs_imagery,AM909_DSCP8850,40.46,39.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32599461,34.0683364,-117.8594662,node,motorway_junction,38B,Unnamed Exit,survey;image;CDOT;usgs_imagery,AM909_DSCP8852;AM909_DSCP8853,39.00,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32599474,34.0720266,-117.8861044,node,motorway_junction,37A,Unnamed Exit,survey;image;CDOT;usgs_imagery,AM909_DSCP8858,37.48,36.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32599486,34.0725027,-117.9406894,node,motorway_junction,34A,Unnamed Exit,survey;image;usgs_imagery;CDOT,AM909_DSCP8870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32774378,37.5498905,-122.054594,node,motorway_junction,37,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32784720,37.5639732,-122.0380498,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32789021,37.3852303,-122.0665156,node,motorway_junction,1B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtyseveneast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twothirtysevenwest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32791319,37.4363445,-121.919578,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32795878,37.5652044,-121.9013798,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32817059,37.4700475,-121.9087329,node,motorway_junction,10,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
