state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Phone 2,Hours of Operation,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,# of Reserved Parking Spots,# of Paid Parking Spots,Fax,Phone 3,# of Men's Showers,Diesel,Bulk Def,Unleaded,Propane,Phone 4,Mailing Address,Mile Marker,Phone 5,Road Name,https
27,North Dakota,THE GENERAL STORE,location_details.php?id=55172,https://www.truckstopsandservices.com/location_details.php?id=55172,Trucker,cenex--300_0,46.89896,-102.79039,I-94,326 15TH ST W,DICKINSON,ND,58601,701-483-3633,,5AM TO 11PM DAILY,0,4,0,0,61,0,0,,,,,,,,,,,,,
27,North Dakota,TIGER DISCOUNT TRUCK STOP,location_details.php?id=3298,https://www.truckstopsandservices.com/location_details.php?id=3298,Trucker,cenex--300_0,46.885752,-102.738987,I-94,2955 I-94 E BUSINESS LOOP,DICKINSON,ND,58601,701-456-3835 (TRAVEL CENTER),,24 HOURS,50,5,4,0,64,0,0,,,,,,,,,,,,,
27,North Dakota,TOPS TRUCK STOP,location_details.php?id=3347,https://www.truckstopsandservices.com/location_details.php?id=3347,Trucker,cenex--300_0,46.830206,-100.288953,I-94,31346 27TH NE AVE,STERLING,ND,58572,701-387-4351 (TRAVEL CENTER),,5AM TO 12PM DAILY,75,4,3,0,182,0,0,701-387-4307,,,,,,,,,,,,
27,North Dakota,TOWER FUEL STOP,location_details.php?id=3352,https://www.truckstopsandservices.com/location_details.php?id=3352,Trucker,cenex--300_0,46.920173,-97.680083,I-94,101 MAIDEN LANE,TOWER CITY,ND,58071,701-749-6000 (TRAVEL CENTER),701-749-6800 (TOWER CAFE),6AM TO 11PM DAILY,30,5,1,0,307,0,0,701-749-6004,,,,,,,,,,,,
27,North Dakota,TRAVEL CENTERS OF AMERICA EXPRESS #259,location_details.php?id=45641,https://www.truckstopsandservices.com/location_details.php?id=45641,Trucker,taexpress,47.804863,-103.647117,US 85,14256 HWY 85 N,ALEXANDER,ND,58831,701-828-3352 (TRAVEL CENTER),,24 HOURS,47,5,6,0,ND 68,3,3,701-828-3212,,,,,,,,,,,,
27,North Dakota,VAN HOOK TRAVEL CENTER,location_details.php?id=45650,https://www.truckstopsandservices.com/location_details.php?id=45650,Trucker,ind_dealer_1,47.979202,-102.352514,ND 23,8258 39TH ST NW,NEW TOWN,ND,58763,701-627-4646 (TRAVEL CENTER),,5AM TO 10PM DAILY,20,6,4,0,,0,0,701-627-4668,,,,,,,,,,,,
27,North Dakota,WALHALLA CO-OP,location_details.php?id=11272,https://www.truckstopsandservices.com/location_details.php?id=11272,Trucker,cenex--300_0,48.928748,-97.909116,US 32,1700 ND 32,WALHALLA,ND,58282,701-549-2527 (TRAVEL CENTER),,6AM TO 8PM DAILY,20,2,0,3,,,,,,,,,,,,,,,,
27,North Dakota,WEST FARGO TRUCK STOP,location_details.php?id=3635,https://www.truckstopsandservices.com/location_details.php?id=3635,Trucker,cenex--300_0,46.876322,-96.917565,I-94,1021 MAIN AVE W,FARGO,ND,58078,701-281-9180 (TRAVEL CENTER),,5AM TO 10PM DAILY,12,3,1,0,343,0,0,,,,,,,,,,,,,
27,North Dakota,WILLISTON FUEL PLAZA,location_details.php?id=11269,https://www.truckstopsandservices.com/location_details.php?id=11269,Trucker,tesoro-,48.172657,-103.625378,US 2,3014 2ND AVE W,WILLISTON,ND,58801,701-572-6717 (TRAVEL CENTER),,6AM TO 12PM DAILY,15,2,0,0,,0,0,701-572-6033,,,,,,,,,,,,
27,North Dakota,WYNDMERE OIL,location_details.php?id=11259,https://www.truckstopsandservices.com/location_details.php?id=11259,Trucker,marathon,46.256766,-97.135293,ND 18,704 7TH ST,WYNDMERE,ND,58081,701-439-2261 (TRAVEL CENTER),701-439-2261 (WYNDMERE CAFE),6AM TO 7PM DAILY,6,2,0,0,,0,0,701-439-0776,,,,,,,,,,,,
28,Nebraska,81 EXPRESS,location_details.php?id=11360,https://www.truckstopsandservices.com/location_details.php?id=11360,Trucker,sinclair_oil_.svg,40.176149,-97.575525,US 81,1375 DOVE RD,HEBRON,NE,68370,402-768-2223 (TRAVEL CENTER),402-768-2223 (BIG WILL),,20,3,0,0,,0,0,402-768-2283,,,,,,,,,,,,
28,Nebraska,AKAL TRAVEL CENTER,location_details.php?id=1162,https://www.truckstopsandservices.com/location_details.php?id=1162,Trucker,ind_dealer_1,40.825496,-97.463791,I-80,915 RD S,WACO,NE,68460,402-728-5672 (TRAVEL CENTER),,,61,3,0,0,360,0,0,402-728-5675,,,,,,,,,,,,
28,Nebraska,AMPRIDE,location_details.php?id=11372,https://www.truckstopsandservices.com/location_details.php?id=11372,Trucker,cenex--300_0,40.568137,-98.401011,US 281,1410 W J ST,HASTINGS,NE,68901,402-461-3714 (TRAVEL CENTER),,,20,4,0,0,US 6,0,0,,,,,,,,,,,,,
28,Nebraska,AMPRIDE,location_details.php?id=18701,https://www.truckstopsandservices.com/location_details.php?id=18701,Trucker,cenex--300_0,40.748229,-99.739812,I-80,2700 PLUM CREEK PKWY,LEXINGTON,NE,68850,308-324-8003 (TRAVEL CENTER),,,20,3,0,0,237,0,0,308-324-1730,,,,,,,,,,,,
28,Nebraska,ANEW TRAVEL CENTER,location_details.php?id=46856,https://www.truckstopsandservices.com/location_details.php?id=46856,Trucker,ind_dealer_1,40.285629,-100.152949,US 6,41501 HARVEST DR,CAMBRIDGE,NE,69022,308-697-3060 (TRAVEL CENTER),,,24,5,2,2,,0,,308-697-3078,,,,,,,,,,,,
28,Nebraska,BIG BAT'S,location_details.php?id=11339,https://www.truckstopsandservices.com/location_details.php?id=11339,Trucker,conoco,42.82863,-103.016978,US 20,331 MAIN ST,CHADRON,NE,69337,308-432-4504 (TRAVEL CENTER),308-432-4504 (CHAMP'S CHICKEN),,12,3,1,0,,0,0,308-432-8934,308-432-4504 (SUBWAY),,,,,,,,,,,
28,Nebraska,BP FUEL EXPRESS,location_details.php?id=11368,https://www.truckstopsandservices.com/location_details.php?id=11368,Trucker,bp-,41.421362,-96.481143,US 275,1305 MORNINGSIDE RD,FREMONT,NE,68025,402-727-9907 (TRAVEL CENTER),,,10,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,CASEY'S,location_details.php?id=11315,https://www.truckstopsandservices.com/location_details.php?id=11315,Trucker,caseys-general-store-,40.709567,-96.506513,NE 2,10200 S 158TH ST,BENNET,NE,68317,402-782-8900 (TRAVEL CENTER),402-782-8900 (CASEY'S KITCHEN),,31,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,CASEY'S,location_details.php?id=11350,https://www.truckstopsandservices.com/location_details.php?id=11350,Trucker,caseys-general-store-,40.898323,-98.405824,US 30,4150 W US 30,GRAND ISLAND,NE,68803,308-389-3188 (TRAVEL CENTER),308-389-3188 (CASEY'S KITCHEN),,10,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=488,https://www.truckstopsandservices.com/location_details.php?id=488,Trucker,caseys-general-store-,40.848792,-99.98573,I-80,510 S MERIDIAN AVE,COZAD,NE,69130,308-784-4939 (TRAVEL CENTER),308-784-4939 (CASEY'S KITCHEN),,0,2,0,0,222,0,0,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=46891,https://www.truckstopsandservices.com/location_details.php?id=46891,Trucker,caseys-general-store-,40.625834,-97.594489,US 81,1302 RD F,FAIRMONT,NE,68354,402-268-4681 (TRAVEL CENTER),402-268-4681 (CASEY'S KITCHEN),,16,3,0,0,RD F,0,0,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=11332,https://www.truckstopsandservices.com/location_details.php?id=11332,Trucker,caseys-general-store-,40.70995,-96.396808,US 2,1000 I ST,PALMYRA,NE,68418,402-780-5767 (TRAVEL CENTER),,,10,3,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=54032,https://www.truckstopsandservices.com/location_details.php?id=54032,Trucker,caseys-general-store-,40.871657,-97.997419,US 34,1502 16TH ST,AURORA,NE,68818,402-694-5177 (TRAVEL CENTER),402-694-5177 (CASEY'S KITCHEN),,11,2,0,0,NE 14,0,0,,,,,,,,,,,,,
28,Nebraska,CRYSTAL OIL TRUCK STOP,location_details.php?id=11337,https://www.truckstopsandservices.com/location_details.php?id=11337,Trucker,ind_dealer_1,42.445292,-96.414294,I-129,4601 DAKOTA AVE,SOUTH SIOUX CITY,NE,68776,402-494-5471 (TRAVEL CENTER),402-494-5471 (CRYSTAL CAFE),,50,4,2,0,2,20,20,402-494-5837,,,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=1379,https://www.truckstopsandservices.com/location_details.php?id=1379,Trucker,cenex--300_0,40.917487,-100.16697,I-80,301 S LAKE AVE,GOTHENBURG,NE,69138,308-537-3202 (TRAVEL CENTER),308-537-3202 (GODFATHER'S PIZZA),,24,4,2,0,211,0,0,308-537-3553,308-537-3202 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=2630,https://www.truckstopsandservices.com/location_details.php?id=2630,Trucker,cenex--300_0,40.917419,-100.166579,I-80,416 PLATTE RIVER RD,GOTHENBURG,NE,69138,308-537-4444 (TRAVEL CENTER),,,30,2,0,0,211,0,0,,,,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=11325,https://www.truckstopsandservices.com/location_details.php?id=11325,Trucker,cenex--300_0,40.66928,-96.178048,NE 50,110 N 30TH RD,SYRACUSE,NE,68446,402-269-3700 (TRAVEL CENTER),402-269-3700 (GODFATHER'S PIZZA),,40,2,0,0,NE 2,0,0,402-269-3705,402-269-3700 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=11363,https://www.truckstopsandservices.com/location_details.php?id=11363,Trucker,cenex--300_0,41.192161,-97.417244,US 81,600 US 81,SHELBY,NE,68662,402-527-5331 (TRAVEL CENTER),402-527-5331 (CHESTER'S FRIED CHICKEN),,10,3,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=11364,https://www.truckstopsandservices.com/location_details.php?id=11364,Trucker,cenex--300_0,42.007295,-97.427781,US 81,1303 TA HA ZOUKA DR,NORFOLK,NE,68701,402-371-5337 (TRAVEL CENTER),402-371-5337 (CHESTER'S FRIED CHICKEN),,50,5,2,0,,0,0,402-371-1126,,,,,,,,,,,,
28,Nebraska,CUBBY'S CENEX,location_details.php?id=11358,https://www.truckstopsandservices.com/location_details.php?id=11358,Trucker,cenex--300_0,41.442395,-97.387573,US 81,4812 HOWARD BLVD,COLUMBUS,NE,68601,402-564-6766 (TRAVEL CENTER),,,21,3,0,0,,0,0,402-563-9148,,,,,,,,,,,,
28,Nebraska,CUBBY'S GREENWOOD TRAVEL PLAZA,location_details.php?id=701,https://www.truckstopsandservices.com/location_details.php?id=701,Trucker,cenex--300_0,40.975222,-96.387899,I-80,13504 238TH ST,GREENWOOD,NE,68366,402-944-7055 (TRAVEL CENTER),402-944-7055 (CHESTER'S FRIED CHICKEN),,72,7,2,0,420,0,0,402-944-2844,402-944-7055 (GODFATHER'S PIZZA),,,,,,,,,,,
28,Nebraska,CUBBY'S TRAVEL CENTER,location_details.php?id=11346,https://www.truckstopsandservices.com/location_details.php?id=11346,Trucker,cenex--300_0,42.456848,-98.634724,US 20,204 US 20,O'NEILL,NE,68763,402-336-3028 (TRAVEL CENTER),402-336-3028 (GODFATHER'S PIZZA),,15,4,1,0,,0,0,402-336-1497,402-336-3028 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,
28,Nebraska,CUSTER'S LAST STOP,location_details.php?id=11331,https://www.truckstopsandservices.com/location_details.php?id=11331,Trucker,cenex--300_0,41.277714,-99.381819,US 183,79005 NE 2,ANSLEY,NE,68814,308-935-1505,,,15,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,CYCLONE EXPRESS MART,location_details.php?id=11326,https://www.truckstopsandservices.com/location_details.php?id=11326,Trucker,shell_,41.8384017944336,-103.660301208496,NE 71,2648 10TH ST,GERING,NE,69341,308-632-6641 (TRAVEL CENTER),308-632-6641 (HOT STUFF PIZZA),,15,4,0,0,,0,0,308-632-0196,,,,,,,,,,,,
28,Nebraska,FAST STOP TRAVEL CENTERS,location_details.php?id=3643,https://www.truckstopsandservices.com/location_details.php?id=3643,Trucker,shell_,41.140516,-101.002586,I-80,814 N SPUR 56C,HERSHEY,NE,69143,308-368-7368 (TRAVEL CENTER),,,80,4,4,2,164,0,0,308-368-7634,,,,,,,,,,,,
28,Nebraska,FAT DOGS - NORTH PLATTE,location_details.php?id=59587,https://www.truckstopsandservices.com/location_details.php?id=59587,Trucker,fatdogsnorthplatte,41.108581,-100.764954,I-80,,NORTH PLATTE,NE,69101,308-532-3090 EXT 220,,,55,6 DIESEL 20 GAS,3,,177,,,,,,,,,,,102 HOLIDAY FRONTAGE RD,,,,
28,Nebraska,FAT DOGS - OGALLALA,location_details.php?id=59588,https://www.truckstopsandservices.com/location_details.php?id=59588,Trucker,fatdogsogallala,41.11226,-101.714522,I-80,100 PROSPECTOR DR,OGALLALA,NE,69153,308-532-3090 EXT 226 (TRAVEL CENTER),308-284-2240 (SUBWAY),,,10 DIESEL 20 GAS,5,,126,,,,,,,,,,,,,,,
28,Nebraska,FLYING J TRAVEL CENTER #686,location_details.php?id=17622,https://www.truckstopsandservices.com/location_details.php?id=17622,Trucker,flying-j-,41.090539,-96.253659,I-80,15010 S STATE HWY 31,GRETNA,NE,68028,402-332-4483 (TRAVEL CENTER),402-332-4483 (DENNY'S),,150,11,13,3,432,15,15,402-332-4576,,,3.399,4.459,2.849,,,,,,,
28,Nebraska,FLYING J TRAVEL CENTER #687,location_details.php?id=17625,https://www.truckstopsandservices.com/location_details.php?id=17625,Trucker,flying-j-,41.100729,-100.725675,I-80,3400 S NEWBERRY RD,NORTH PLATTE,NE,69101,308-532-4555 (TRAVEL CENTER),308-532-4555 (DENNY'S),,123,10,9,0,179,18,18,308-532-8077,,,3.799,4.559,2.959,,,,,,,
28,Nebraska,FLYING J TRAVEL CENTER #904,location_details.php?id=402,https://www.truckstopsandservices.com/location_details.php?id=402,Trucker,flying-j-,41.052271,-102.071643,I-80,109 CIRCLE RD,BIG SPRINGS,NE,69122,308-889-3686 (TRAVEL CENTER),308-889-3686 (MAX'S HIGHWAY DINER),,700,10,14,3,107,10,10,308-889-3352,308-889-3686 (SUBWAY),,3.659,4.559,2.899,3.299,,,,,,
28,Nebraska,FORT KEARNEY TRADING POST,location_details.php?id=1127,https://www.truckstopsandservices.com/location_details.php?id=1127,Trucker,conoco,40.69052,-98.95139,I-80,1730 NE 10,GIBBON,NE,68840,308-234-1513,,,50,2,0,0,279,0,0,308-237-9514,,,,,,,,,,,,
28,Nebraska,GAS 'N SLIT,location_details.php?id=11375,https://www.truckstopsandservices.com/location_details.php?id=11375,Trucker,sinclair_oil_.svg,40.888318,-98.380122,US 281,3320 LANGENHEDER ST,GRAND ISLAND,NE,68803,308-384-0110 (TRAVEL CENTER),,,0,5,0,5,,0,0,,,,,,,,,,,,,
28,Nebraska,GIT 'N SPLIT,location_details.php?id=46853,https://www.truckstopsandservices.com/location_details.php?id=46853,Trucker,sinclair_oil_.svg,40.801319,-98.493664,I-80,8976 S ALDA RD,WOOD RIVER,NE,68883,308-382-5320 (TRAVEL CENTER),,,12,4,0,0,305,0,0,308-384-4901,,,,,,,,,,,,
28,Nebraska,GOOD TO GO,location_details.php?id=18700,https://www.truckstopsandservices.com/location_details.php?id=18700,Trucker,shell_,40.164257,-97.576513,US 81,243 S 13TH ST,HEBRON,NE,68370,402-768-6140 (TRAVEL CENTER),402-768-6140 (VALENTINO'S),,10,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,HENDERSON FUEL MART,location_details.php?id=46944,https://www.truckstopsandservices.com/location_details.php?id=46944,Trucker,ind_dealer_1,40.817913,-97.807303,I-80,908 RD B,HENDERSON,NE,68371,402-408-9260 (TRAVEL CENTER),,,20,4,1,0,342,0,0,402-408-9260,,,,,,,,,,,,
28,Nebraska,HOMESTEAD PLAZA,location_details.php?id=11355,https://www.truckstopsandservices.com/location_details.php?id=11355,Trucker,ind_dealer_1,40.34274,-96.74642,US 77,18550 US 77,BEATRICE,NE,68310,402-223-0374 (TRAVEL CENTER),402-223-0374 (HOMESTEAD PLAZA RESTAURANT),,43,2,1,0,,0,0,402-223-0372,,,,,,,,,,,,
28,Nebraska,JAY BROTHERS,location_details.php?id=54445,https://www.truckstopsandservices.com/location_details.php?id=54445,Trucker,ind_dealer_1,40.694389,-99.541591,I-80,74975 RD 444,OVERTON,NE,68863,308-987-2111 (TRAVEL CENTER),308-987-2111 (TASTE OF INDIA),,50,4,3,0,248,0,0,,,,,,,,,,,,,
28,Nebraska,JIMS TRUCK STOP,location_details.php?id=11374,https://www.truckstopsandservices.com/location_details.php?id=11374,Trucker,ind_dealer_1,41.219157,-98.451585,US 281,1417 2ND ST,ST. PAUL,NE,68873,308-754-4486 (TRAVEL CENTER),308-754-4486 (SKYLINE CAFE),,7,2,0,0,,0,0,308-754-4486,,,,,,,,,,,,
28,Nebraska,KIMBERS,location_details.php?id=54473,https://www.truckstopsandservices.com/location_details.php?id=54473,Trucker,sinclair_oil_.svg,41.479455,-100.502008,US 83,68 HWY 83,STAPLETON,NE,69163,308-636-2624 (TRAVEL CENTER),,,20,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,KLUB 81 SERVICE,location_details.php?id=11329,https://www.truckstopsandservices.com/location_details.php?id=11329,Trucker,ind_dealer_1,41.700307,-97.465491,US 81,26557 NE 91,HUMPHREY,NE,68642,402-923-0737,,,63,2,1,0,NE 91,0,0,,,,,,,,,,,,,
28,Nebraska,LEE'S SERVICE,location_details.php?id=46859,https://www.truckstopsandservices.com/location_details.php?id=46859,Trucker,sinclair_oil_.svg,41.682432,-103.090298,US 385,1902 MAIN ST,NORTHPORT,NE,69336,308-262-0459 (TRAVEL CENTER),,,15,2,0,2,US 26,0,0,308-262-0443,,,,,,,,,,,,
28,Nebraska,Love's Travel Stop,location_details.php?id=64558,https://www.truckstopsandservices.com/location_details.php?id=64558,Trucker,,41.103072,-100.723096,I-80,,North Platte,NE,69101,908-534-4610,,,,,,,,,,,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #309,location_details.php?id=15004,https://www.truckstopsandservices.com/location_details.php?id=15004,Trucker,loves-travel-stops-country-stores_416x416,40.818365,-97.99893,I-80,1539 MADISON AVE,AURORA,NE,68818,402-694-2802 (TRAVEL CENTER),402-694-2802 (ARBY'S),,54,8,7,3,332,0,0,402-694-2807,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #390,location_details.php?id=15007,https://www.truckstopsandservices.com/location_details.php?id=15007,Trucker,loves-travel-stops-country-stores_416x416,41.102332,-100.723259,I-80,3211 NEWBERRY RD,NORTH PLATTE,NE,69101,308-534-4610 (TRAVEL CENTER),308-534-4610 (SUBWAY),,88,8,7,2,179,0,0,308-534-4627,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #625,location_details.php?id=46878,https://www.truckstopsandservices.com/location_details.php?id=46878,Trucker,loves-travel-stops-country-stores_416x416,41.110019,-102.951876,I-80,645 CHASE DR,SIDNEY,NE,69162,308-254-4832 (TRAVEL CENTER),308-254-4832 (TACO JOHN'S),,96,8,7,7,59,0,0,308-254-6002,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #631,location_details.php?id=46945,https://www.truckstopsandservices.com/location_details.php?id=46945,Trucker,loves-travel-stops-country-stores_416x416,41.312669,-96.321492,US 275,26120 E MEIGS ST,VALLEY,NE,68064,402-359-2399 (TRAVEL CENTER),402-359-2399 (SUBWAY),,67,6,5,0,E MEIGS ST,0,0,402-359-2192,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #676,location_details.php?id=46947,https://www.truckstopsandservices.com/location_details.php?id=46947,Trucker,loves-travel-stops-country-stores_416x416,40.674507,-96.177895,NE 2,188 N 30TH RD,SYRACUSE,NE,68446,402-269-2194 (TRAVEL CENTER),402-269-2194 (HARDEE'S),,61,5,5,0,NE 50,0,0,402-269-2261,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #680,location_details.php?id=46948,https://www.truckstopsandservices.com/location_details.php?id=46948,Trucker,loves-travel-stops-country-stores_416x416,42.012159,-97.429309,US 81,1300 W MONROE AVE,NORFOLK,NE,68701,402-379-2920 (TRAVEL CENTER),402-379-2920 (HARDEE'S),,87,4,5,0,,0,0,402-379-1443,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #730,location_details.php?id=55874,https://www.truckstopsandservices.com/location_details.php?id=55874,Trucker,loves-travel-stops-country-stores_416x416,41.157668,-96.137921,I-80,14375 CORNHUSKER RD,OMAHA,NE,68138,402-970-6705 (TRAVEL CENTER),402-970-6705 (WENDY'S),,107,7,7,4,440,0,0,402-970-6706,,,,,,,,,,,,
28,Nebraska,LOVE'S TRAVEL STOP #784,location_details.php?id=52448,https://www.truckstopsandservices.com/location_details.php?id=52448,Trucker,loves-travel-stops-country-stores_416x416,41.452417,-97.083883,US 30,979 RD E,SCHUYLER,NE,68661,402-352-7909 (TRAVEL CENTER),402-352-7909 (CHESTER'S FRIED CHICKEN),,80,6,6,0,CR-9 E,0,0,402-352-7963,402-352-7909 (SUBWAY),,,,,,,,,,,
28,Nebraska,M-MART,location_details.php?id=11322,https://www.truckstopsandservices.com/location_details.php?id=11322,Trucker,ind_dealer_1,41.475251,-97.598252,NE 22,338 COLUMBUS AVE,MONROE,NE,68647,402-495-2307 (TRAVEL CENTER),,,6,1,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,MAATSCH'S FOOD SHOP,location_details.php?id=11320,https://www.truckstopsandservices.com/location_details.php?id=11320,Trucker,sinclair_oil_.svg,40.149052,-97.17136,NE 15,1515 K ST,FAIRBURY,NE,68352,402-729-2455 (TRAVEL CENTER),,,18,2,0,0,,0,0,402-729-3102,,,,,,,,,,,,
28,Nebraska,MAVERICK TRUCK STOP,location_details.php?id=11330,https://www.truckstopsandservices.com/location_details.php?id=11330,Trucker,sinclair_oil_.svg,41.780114,-99.125569,NE 11,250 N NE-11,BURWELL,NE,68823,308-346-4050 (TRAVEL CENTER),,,8,2,0,0,,0,0,308-346-5339,,,,,,,,,,,,
28,Nebraska,NEBRASKALAND TIRE TRUCK CENTER,location_details.php?id=2095,https://www.truckstopsandservices.com/location_details.php?id=2095,Trucker,sinclair_oil_.svg,40.738327,-99.741961,I-80,3004 PLUM CREEK PKWY,LEXINGTON,NE,68850,308-324-6374 (TRAVEL CENTER),,,100,4,3,2,237,0,0,,,,,,,,,,,,,
28,Nebraska,NORTHSIDE INC,location_details.php?id=11321,https://www.truckstopsandservices.com/location_details.php?id=11321,Trucker,66gas,41.267616,-97.12953,NE 15,1652 N 4TH ST,DAVID CITY,NE,68632,402-367-3251 (TRAVEL CENTER),,,8,2,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,ONE STOP,location_details.php?id=54754,https://www.truckstopsandservices.com/location_details.php?id=54754,Trucker,66gas,41.987581,-98.083199,NE 14/70,501 N 2ND ST,ELGIN,NE,68636,402-843-2100 (TRAVEL CENTER),,,15,3,2,0,,0,0,,,1,,,,,,,,,,
28,Nebraska,ONE STOP COUNTRY STORE,location_details.php?id=46854,https://www.truckstopsandservices.com/location_details.php?id=46854,Trucker,sinclair_oil_.svg,40.265765,-96.562364,US 136,11684 US 136,BEATRICE,NE,68310,402-662-3606,,,15,2,0,0,,0,0,402-388-4790,,,,,,,,,,,,
28,Nebraska,PAPPY'S PLACE,location_details.php?id=11318,https://www.truckstopsandservices.com/location_details.php?id=11318,Trucker,ind_dealer_1,41.386983,-97.972852,NE 14,26546 NE 22,FULLERTON,NE,68638,308-536-2333 (TRAVEL CENTER),308-536-2333 (PAPPY'S DELI),,6,2,0,0,,,,,,,,,,,,,,,,
28,Nebraska,PETRO MART,location_details.php?id=11348,https://www.truckstopsandservices.com/location_details.php?id=11348,Trucker,66gas,41.54511,-96.111526,US 30,150 EASTGATE,BLAIR,NE,68008,402-426-9150,,,27,3,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,PETRO PLUS,location_details.php?id=54778,https://www.truckstopsandservices.com/location_details.php?id=54778,Trucker,ind_dealer_1,40.01817,-98.069939,NE 14,212 N COMMERCIAL AVE,SUPERIOR,NE,68978,402-879-4771 (TRAVEL CENTER),,,3,1,0,0,,0,0,,,,,,,,,,,,,
28,Nebraska,PETRO STOPPING CENTER #362 - CHARLEY ENDORF,location_details.php?id=2237,https://www.truckstopsandservices.com/location_details.php?id=2237,Trucker,petro,40.817442,-97.598276,I-80,4700 S LINCOLN AVE,YORK,NE,68467,402-362-1776 (TRAVEL CENTER),,,250,10,16,5,353,24,24,402-362-1776,,,,,,,,,,,,
28,Nebraska,PILOT TRAVEL CENTER #901,location_details.php?id=405,https://www.truckstopsandservices.com/location_details.php?id=405,Trucker,pilot,40.69265,-99.382128,I-80,5085 BUFFALO CREEK RD,ELM CREEK,NE,68836,308-856-4330 (TRAVEL CENTER),308-856-4330 (SUBWAY),,75,5,5,0,257,5,5,308-856-4457,,,3.199,4.099,2.729,,,,,,,
28,Nebraska,PILOT TRAVEL CENTER #902 - BOSSELMAN'S,location_details.php?id=403,https://www.truckstopsandservices.com/location_details.php?id=403,Trucker,bosselman,40.831718,-98.382147,I-80,3335 W WOOD RIVER RD,GRAND ISLAND,NE,68801,308-382-2288 (TRAVEL CENTER),308-382-2288 (GRANDMA MAX'S),,400,15,20,6,312,0,0,308-381-7464,308-382-2288 (SUBWAY),,3.299,4.359,3.379,,,,,,,
