state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Phone 4,Phone 5,Fax,Exit,https,Diesel,Bulk Def,Unleaded,Propane,# of Men's Showers,http,Road Name,Hours of Operation,Mailing Address,htp
39,Pennsylvania,KWIK FILL A/T PLAZA #228,location_details.php?id=1642,http://www.rvandtravelers.com/location_details.php?id=1642,RVer,ind_dealer_1,,,I-90,,12201 E MAIN ST,NORTH EAST,PA,16428,814-725-9661 (TRAVEL CENTER),814-725-9661 (BRADLEY STREET CAFE),,20,0,0,6,3,0,,,814-725-2594,45,,,,,,,,,,,
39,Pennsylvania,KWIK FILL A/T PLAZA #390,location_details.php?id=54517,http://www.rvandtravelers.com/location_details.php?id=54517,RVer,ind_dealer_1,,,BUS 15,,4320 OLD BLOSS RD,BLOSSBURG,PA,16912,570-638-2099 (TRAVEL CENTER),,,0,0,0,4,0,0,,,570-638-2178,,,,,,,,,,,,
39,Pennsylvania,KWIK FILL AUTO TRUCK PLAZA,location_details.php?id=1643,http://www.rvandtravelers.com/location_details.php?id=1643,RVer,ind_dealer_1,,,I-80,,5574 PA-8,HARRISVILLE,PA,16038,814-786-7971 (TRAVEL CENTER),814-786-7971 (KWIK FILL RESTAURANT),,50,0,0,12,5,0,,,814-786-8046,29,,,,,,,,,,,
39,Pennsylvania,KWIK FILL AUTO/TRUCK PLAZA,location_details.php?id=1644,http://www.rvandtravelers.com/location_details.php?id=1644,RVer,ind_dealer_1,,,I-80,,79 ROLLING STONE RD,KYLERTOWN,PA,16847,814-345-6119 (TRAVEL CENTER),,,50,0,0,11,6,0,,,,133,,,,,,,,,,,
39,Pennsylvania,LANTZ CORNERS MINIT MART,location_details.php?id=47927,http://www.rvandtravelers.com/location_details.php?id=47927,RVer,ind_dealer_1,,,US 6,,8906 US 6,KANE,PA,16735,814-975-3059 (TRAVEL CENTER),,,8,,,5,0,0,,,,US 219,,,,,,,,,,,
39,Pennsylvania,LAST MINIT MART,location_details.php?id=54629,http://www.rvandtravelers.com/location_details.php?id=54629,RVer,citgo,,,PA 18,,513 MONTGOMERY AVE,NEW CASTLE,PA,16102,724-652-0979 (TRAVEL CENTER),,,,,,2,,,,,,,,,,,,,,,,,
39,Pennsylvania,LAST MINIT MART,location_details.php?id=11596,http://www.rvandtravelers.com/location_details.php?id=11596,RVer,sunoco,,,US 422,,2985 NEW BUTLER RD,NEW CASTLE,PA,16101,724-924-2063 (TRAVEL CENTER),,,20,0,0,4,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,LAST MINUTE MART,location_details.php?id=11571,http://www.rvandtravelers.com/location_details.php?id=11571,RVer,citgo,,,US 19,,1651 PERRY HWY,PORTERSVILLE,PA,16051,724-368-3601 (TRAVEL CENTER),724-368-3601 (SUBWAY),,0,0,0,4,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,LAWN TURNPIKE SERVICE PLAZA,location_details.php?id=1684,http://www.rvandtravelers.com/location_details.php?id=1684,RVer,sunoco,,,I-76,MM 258 WB,1 PENNSYLVANIA TPKE,LAWN,PA,17041,717-367-0394 (TRAVEL CENTER),,,15,,,3,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,LAWRENCEVILLE EXXON,location_details.php?id=11565,http://www.rvandtravelers.com/location_details.php?id=11565,RVer,exxon,,,US 15,,23 MAIN ST,LAWRENCEVILLE,PA,16929,570-827-0300 (TRAVEL CENTER),570-827-0300 (LAWRENCEVILLE RESTAURANT),,20,0,0,8,2,0,,,570-827-0302,PA 49,,,,,,,,,,,
39,Pennsylvania,LIBERTY EXXON,location_details.php?id=11566,http://www.rvandtravelers.com/location_details.php?id=11566,RVer,exxon,,,US 15,,8489 PA-414,LIBERTY,PA,16930,570-324-5440 (TRAVEL CENTER),570-324-5440 (LIBERTY DELI),,30,0,0,7,2,0,,,570-324-6310,,,,,,,,,,,,
39,Pennsylvania,LISI'S SHELL #1,location_details.php?id=54635,http://www.rvandtravelers.com/location_details.php?id=54635,RVer,shell_,,,US 209,,4175 US 209,ELIZABETHVILLE,PA,17023,717-362-7071 (TRAVEL CENTER),,,4,0,0,2,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,LOVE'S TRAVEL STOP #324,location_details.php?id=15211,http://www.rvandtravelers.com/location_details.php?id=15211,RVer,loves-travel-stops-country-stores_416x416,,,I-80,,440 W 3RD,MIFFLINVILLE,PA,18631,570-752-9013 (TRAVEL CENTER),570-752-9013 (ARBY'S),,80,0,0,7,5,2,,,570-752-9015,242,,3.889,3.989,3.559,3.999,,,,,,
39,Pennsylvania,LOVE'S TRAVEL STOP #358,location_details.php?id=15201,http://www.rvandtravelers.com/location_details.php?id=15201,RVer,loves-travel-stops-country-stores_416x416,,,I-78,,3700 MOUNTAIN RD,HAMBURG,PA,19526,610-488-8840 (TRAVEL CENTER),610-488-8840 (MCDONALD'S),610-488-8840 (SUBWAY),60,0,0,7,7,2,,,610-488-8843,23,,3.949,3.989,3.459,3.999,,,,,,
39,Pennsylvania,LOVE'S TRAVEL STOP #366,location_details.php?id=15206,http://www.rvandtravelers.com/location_details.php?id=15206,RVer,loves-travel-stops-country-stores_416x416,,,I-81,,22 OLD FORGE RD,JONESTOWN,PA,17038,717-861-7390 (TRAVEL CENTER),717-861-7390 (CHESTER'S FRIED CHICKEN),717-861-7390 (MCDONALD'S),84,0,0,8,7,3,,,717-861-7392,90,,3.949,3.989,3.499,,,,,,,
39,Pennsylvania,LOVE'S TRAVEL STOP #407,location_details.php?id=15198,http://www.rvandtravelers.com/location_details.php?id=15198,RVer,loves-travel-stops-country-stores_416x416,,,I-81/76,,1165 HARRISBURG PIKE,CARLISLE,PA,17013,717-240-0055 (TRAVEL CENTER),717-240-0055 (WENDY'S),,108,,,9,4,2,,,717-240-0057,52-B/226,,3.949,3.989,3.419,,,,,,,
39,Pennsylvania,LOVE'S TRAVEL STOP #535,location_details.php?id=47938,http://www.rvandtravelers.com/location_details.php?id=47938,RVer,loves-travel-stops-country-stores_416x416,,,PA 283,,3555 VINE ST,LONDONDERY,PA,17057,717-948-1840 (TRAVEL CENTER),717-948-1840 (MCDONALD'S),717-948-1840 (SUBWAY),100,0,0,8,7,3,,,717-948-1847,VINE ST,,3.189,3.949,2.999,3.999,,,,,,
39,Pennsylvania,LOVE'S TRAVEL STOP #731,location_details.php?id=51568,http://www.rvandtravelers.com/location_details.php?id=51568,RVer,loves-travel-stops-country-stores_416x416,,,I-79,,1011 NEW CASTLE RD,SLIPPERY ROCK,PA,16057,724-530-2965 (TRAVEL CENTER),724-530-2965 (SUBWAY),,66,0,0,7,6,3,,,724-530-2919,105/ HWY 108,,,,,,,/www.loves.com,,,,
39,Pennsylvania,MARTIN GENERAL STORE,location_details.php?id=47928,http://www.rvandtravelers.com/location_details.php?id=47928,RVer,ind_dealer_1,,,US 219,,4057 ADMIRAL PEARY HWY,EDENSBURG,PA,15931,814-472-2203 (TRAVEL CENTER),,,20,0,0,5,0,0,,,,US 22,,,,,,,,,,,
39,Pennsylvania,MARTIN GENERAL STORE #202,location_details.php?id=54675,http://www.rvandtravelers.com/location_details.php?id=54675,RVer,ind_dealer_1,,,I-99,,185 ARDEN ST,CLAYSBURG,PA,16625,814-239-8441 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,15,,,,,,,,,,,
39,Pennsylvania,MARTIN GENERAL STORE #207,location_details.php?id=54676,http://www.rvandtravelers.com/location_details.php?id=54676,RVer,ind_dealer_1,,,I-99,,3218 E PLEASANT VALLEY BLVD,ALTOONA,PA,16601,814-742-9352 (TRAVEL CENTER),,,0,0,0,5,0,0,,,,41,,,,,,,,,,,
39,Pennsylvania,MARTIN GENERAL STORE #226,location_details.php?id=54677,http://www.rvandtravelers.com/location_details.php?id=54677,RVer,ind_dealer_1,,,US 22,,5496 WILLIAM PENN HWY,ALEXANDRIA,PA,16611,814-669-4535 (TRAVEL CENTER),814-669-4535 (MARTIN'S DELI),,4,0,0,4,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,MARTIN'S TRAILSIDE EXPRESS,location_details.php?id=11589,http://www.rvandtravelers.com/location_details.php?id=11589,RVer,ind_dealer_1,,,US 322,,168 TODDY DR,EAST EARL,PA,17519,717-354-6567 (TRAVEL CENTER),,,31,0,0,6,4,0,,,717-354-0225,,,,,,,,,,,,
39,Pennsylvania,MIDWAY EXXON TRAVEL CENTER,location_details.php?id=2011,http://www.rvandtravelers.com/location_details.php?id=2011,RVer,exxon,,,I-78,,321 MIDWAY RD,BETHEL,PA,19507,717-933-4701 (TRAVEL CENTER),,,30,0,0,4,0,0,,,,16,,,,,,,,,,,
39,Pennsylvania,MIDWAY TRUCK WASH & FUEL,location_details.php?id=2016,http://www.rvandtravelers.com/location_details.php?id=2016,RVer,sunoco,,,I-78,,351 MIDWAY RD,BETHEL,PA,19507,717-933-9094 (TRAVEL CENTER),,,8,0,0,5,0,0,,,717-933-4151,16,,,,,,,,,,,
39,Pennsylvania,MINIT MART #225,location_details.php?id=54701,http://www.rvandtravelers.com/location_details.php?id=54701,RVer,ind_dealer_1,,,PA 150,,306 WOODARD AVE,AVIS,PA,17721,570-753-5935 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,MINIT MART #232,location_details.php?id=54702,http://www.rvandtravelers.com/location_details.php?id=54702,RVer,ind_dealer_1,,,US 22,,401 E WALNUT ST,LEWISTOWN,PA,17044,717-242-2010 (TRAVEL CENTER),,,,,,3,,,,,,,,,,,,,,,,,
39,Pennsylvania,MINIT MART #235,location_details.php?id=54703,http://www.rvandtravelers.com/location_details.php?id=54703,RVer,ind_dealer_1,,,N FRONT STREET,,325 N FRONT ST,PHILIPSBURG,PA,16866,814-342-5032 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,MO FUELS,location_details.php?id=54716,http://www.rvandtravelers.com/location_details.php?id=54716,RVer,sunoco,,,US 1,,2767 US HWY 1,TREVOSE,PA,19047,215-638-2141 (TRAVEL CENTER),,,,,,3,,,,,,,,,,,,,,,,,
39,Pennsylvania,NORTH MIDWAY PLAZA #7079,location_details.php?id=2132,http://www.rvandtravelers.com/location_details.php?id=2132,RVer,sunoco,,,I-70/76,,1152 SHED RD,BEDFORD,PA,15522,814-458-2660 (TRAVEL CENTER),,,20,0,0,2,0,0,,,,147 WB,,,,,,,,,,,
39,Pennsylvania,ONVO EXPRESS - DUNCANNON,location_details.php?id=53602,http://www.rvandtravelers.com/location_details.php?id=53602,RVer,mobil_oil__type,,,US 11/15,,3151 SUSQUE HANNA,DUNCANNON,PA,17020,717-834-5400 (TRAVEL CENTER),,,25,0,0,5,2,,,,717-864-8401,,,,,,,,,,,,
39,Pennsylvania,ONVO EXPRESS - HARFORD,location_details.php?id=2201,http://www.rvandtravelers.com/location_details.php?id=2201,RVer,mobil_oil__type,,,I-81,,5076 PA 547,HARFORD,PA,18823,570-434-2608 (TRAVEL CENTER),570-434-2608 (D & H PENN CAN RESTAURANT),,100,0,0,3,4,0,,,,217,,,,,,,,,,,
39,Pennsylvania,ONVO EXPRESS - WHITE HAVEN,location_details.php?id=56027,http://www.rvandtravelers.com/location_details.php?id=56027,RVer,ind_dealer_1,,,I-80,,2550 PA534,WHITE HAVEN,PA,18661,570-215-0032 (TRAVEL CENTER),570-215-0032 (IHOP),,30,0,0,6,0,0,,,,274,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - AVIS,location_details.php?id=48395,http://www.rvandtravelers.com/location_details.php?id=48395,RVer,sunoco,,,US 220,,3163 WOODWARD AVE,AVIS,PA,17721,570-873-3117 (TRAVEL CENTER),570-873-3117 (BURGER KING),,10,0,0,4,2,0,,,570-873-3178,118,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - BETHEL,location_details.php?id=330,http://www.rvandtravelers.com/location_details.php?id=330,RVer,sunoco,,,I-78,,8602 LANCASTER AVE,BETHEL,PA,19507,717-933-2066 (TRAVEL CENTER),,,8,0,0,4,0,0,,,,13,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - BLAKESLEE,location_details.php?id=53606,http://www.rvandtravelers.com/location_details.php?id=53606,RVer,sunoco,,,I-80,,100 COMMERCIAL BLVD,BLAKESLEE,PA,18610,570-643-1000 (TRAVEL CENTER),570-643-1000 (BURGER KING),,15,0,0,4,2,0,,,570-643-1003,284,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - DUNCANNON,location_details.php?id=53603,http://www.rvandtravelers.com/location_details.php?id=53603,RVer,exxon,,,US 15,,3298 SUSQUEHANNA TRAIL,DUNCANNON,PA,17020,717-834-4000 (TRAVEL CENTER),717-834-9000 (BURGER KING),,,,,4,,,,,717-834-4200,,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - GIBSON,location_details.php?id=47930,http://www.rvandtravelers.com/location_details.php?id=47930,RVer,sunoco,,,I-81,,2174 PA 848,NEW MILFORD,PA,18834,570-465-3794 (TRAVEL CENTER),570-465-3794 (BURGER KING),,40,0,0,6,2,0,,,570-465-2328,219,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - GOULDSBORO,location_details.php?id=1258,http://www.rvandtravelers.com/location_details.php?id=1258,RVer,exxon,,,I-380,,17 MAIN ST,GOULDSBORO,PA,18424,570-842-2211 (TRAVEL CENTER),570-842-2211 (BURGER KING),,15,0,0,5,1,0,,,570-842-2488,13,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - HARFORD,location_details.php?id=1700,http://www.rvandtravelers.com/location_details.php?id=1700,RVer,exxon,,,I-81,,5085 STATE ROUTE 547,HARFORD,PA,18823,570-434-2330 (TRAVEL CENTER),570-434-2330 (SUBWAY),,25,0,0,6,2,0,,,570-434-9272,217,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - HICKORY RUN,location_details.php?id=1317,http://www.rvandtravelers.com/location_details.php?id=1317,RVer,valero,,,I-80,,2550 PA-534,WHITE HAVEN,PA,18661,570-443-4437 (TRAVEL CENTER),570-443-4437 (IHOP),,100,0,0,6,4,0,,,570-443-9712,274,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - LAKE ARIEL,location_details.php?id=1358,http://www.rvandtravelers.com/location_details.php?id=1358,RVer,exxon,,,I-84,,151 TWIN ROCKS RD,LAKE ARIEL,PA,18436,570-689-4345 (TRAVEL CENTER),,,45,0,0,6,3,2,,,570-689-2347,17,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - LAKEWOOD,location_details.php?id=1681,http://www.rvandtravelers.com/location_details.php?id=1681,RVer,exxon,,,I-84,,1414 PA-507,GREENTOWN,PA,18426,570-676-4303 (TRAVEL CENTER),,,50,0,0,2,1,0,,,570-676-5240,20,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - MIFFLINTOWN,location_details.php?id=47939,http://www.rvandtravelers.com/location_details.php?id=47939,RVer,ind_dealer_1,,,I-80,,33 STOP PLAZA DR,MIFFLINTOWN,PA,17059,717-436-8943 (TRAVEL CENTER),,,41,0,0,5,5,2,,,,224,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - MIFFLINVILLE,location_details.php?id=53607,http://www.rvandtravelers.com/location_details.php?id=53607,RVer,sunoco,,,US 22/35,,451 W 3RD ST,MIFFLINVILLE,PA,18631,570-752-9330 (TRAVEL CENTER),570-752-9330 (BURGER KING),570-752-9330 (SUBWAY),75,0,0,5,2,,,,570-752-9331,,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - MT. COBB,location_details.php?id=47941,http://www.rvandtravelers.com/location_details.php?id=47941,RVer,sunoco,,,I-84,,1174 MT COBB RD,LAKE ARIEL,PA,18436,570-689-3900 (TRAVEL CENTER),570-689-3900 (BURGER KING),,31,0,0,4,2,0,,,570-689-3910,8,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - PINE GROVE,location_details.php?id=2703,http://www.rvandtravelers.com/location_details.php?id=2703,RVer,exxon,,,I-81,,10 MOLLEYSTOWN RD,PINE GROVE,PA,17963,570-345-2498 (TRAVEL CENTER),570-345-2498 (BURGER KING),,32,0,0,4,2,0,,,570-345-4760,104,,,,,,,,,,,
39,Pennsylvania,ONVO TRAVEL PLAZA - PROMISED LAND,location_details.php?id=53605,http://www.rvandtravelers.com/location_details.php?id=53605,RVer,exxon,,,I-84,,624 PA 390,TAFTON,PA,18464,570-857-1515 (TRAVEL CENTER),,,8,0,0,2,2,0,,,570-857-1525,26,,,,,,,,,,,
39,Pennsylvania,PERRY PETROLEUM PLACE,location_details.php?id=54770,http://www.rvandtravelers.com/location_details.php?id=54770,RVer,sunoco,,,US 11,,1106 SUSQUEHANNA TRAIL,LIVERPOOL,PA,17045,717-444-2800 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,PETRO STOPPING CENTER #336,location_details.php?id=2253,http://www.rvandtravelers.com/location_details.php?id=2253,RVer,petro,,,I-76/81,,1201 HARRISBURG AVE ROUTE 11,CARLISLE,PA,17013,717-249-1919 (TRAVEL CENTER),717-249-1919 (IRON SKILLET),,380,100,100,12,20,6,,,717258-2339,226/52,www.ta-petro.com/location/pa/petro-carlisle,,,,,,,,,,
39,Pennsylvania,PETRO STOPPING CENTER #378,location_details.php?id=2256,http://www.rvandtravelers.com/location_details.php?id=2256,RVer,petro,,,I-81,,98 GROVE ST,SCRANTON,PA,18641,570-654-5111 (TRAVEL CENTER),570-654-5111 (METRO DELI),,428,50,50,10,22,6,,,570-654-3682,178-B,www.ta-petro.com/location/pa/petro-scranton,,,,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #245,location_details.php?id=17951,http://www.rvandtravelers.com/location_details.php?id=17951,RVer,pilot,,,I-81,,7961 LINGLESTOWN RD,HARRISBURG,PA,17112,717-545-5507 (TRAVEL CENTER),717-545-8425 (PIZZA HUT EXPRESS),,17,5,5,6,4,0,,,717-545-6768,77,pilotflyingj.com/stores/245/,3.959,3.999,3.449,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #298,location_details.php?id=17954,http://www.rvandtravelers.com/location_details.php?id=17954,RVer,pilot,,,I-80,,1114 STATE ROUTE 93,DRUMS,PA,18222,570-788-3262 (TRAVEL CENTER),570-788-8765 (SUBWAY),,45,0,0,7,5,0,,,570-788-2163,256,pilotflyingj.com/stores/298/,3.899,3.999,3.579,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #311,location_details.php?id=17957,http://www.rvandtravelers.com/location_details.php?id=17957,RVer,pilot,,,I-90,,8035 PERRY HWY,ERIE,PA,16509,814-864-8536 (TRAVEL CENTER),814-864-8897 (SUBWAY),,85,15,15,7,5,0,,,814-866-0332,27,pilotflyingj.com/stores/311/,4.059,3.999,3.379,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #336,location_details.php?id=17960,http://www.rvandtravelers.com/location_details.php?id=17960,RVer,pilot,,,I-80,,1742 RICH HWY,DUBOIS,PA,15801,814-375-6046 (TRAVEL CENTER),814-375-5825 (ARBY'S),,90,10,10,7,7,0,,,814-375-6047,97,pilotflyingj.com/stores/336/,4.059,3.999,3.319,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #348,location_details.php?id=17963,http://www.rvandtravelers.com/location_details.php?id=17963,RVer,pilot,,,I-70,,205 WILSON RD,BENTLEYVILLE,PA,15314,724-239-5855 (TRAVEL CENTER),724-239-5833 (SUBWAY),,90,15,15,8,7,0,,,724-239-5801,32-B,pilotflyingj.com/stores/348/,4.059,3.999,3.419,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #370,location_details.php?id=2595,http://www.rvandtravelers.com/location_details.php?id=2595,RVer,pilot,,,I-81,,417 ROUTE 315,PITTSTON,PA,18640,570-655-4116 (TRAVEL CENTER),570-655-4102 (WENDY'S),,75,11,11,8,7,2,,,570-655-2479,175 NB / 175-B SB,pilotflyingj.com/stores/370/,3.999,3.999,3.479,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #517,location_details.php?id=38333,http://www.rvandtravelers.com/location_details.php?id=38333,RVer,pilot,,,US 22/322,,30 BENVENUE RD,DUNCANNON,PA,17020,717-834-3156 (TRAVEL CENTER),717-834-9055 (SUBWAY),,68,5,5,7,6,0,,,717-834-3208,,pilotflyingj.com/stores/517/,4.089,3.999,3.359,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #522,location_details.php?id=1255,http://www.rvandtravelers.com/location_details.php?id=1255,RVer,pilot,,,I-81,,482 SUEDBERG RD,PINE GROVE,PA,17963,570-345-8800 (TRAVEL CENTER),570-345-8800 (SUBS NOW),,155,0,0,5,3,0,,,570-915-6278,100,pilotflyingj.com/stores/522/,3.959,3.999,3.559,,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #709,location_details.php?id=17943,http://www.rvandtravelers.com/location_details.php?id=17943,RVer,pilot,,,I-80,,5868 NITTANY VALLEY DR,MILL HALL,PA,17751,570-726-7618 (TRAVEL CENTER),570-726-4638 (SUBWAY),,70,5,5,8,5,0,,,570-726-5092,173,pilotflyingj.com/stores/1/,3.899,3.999,3.479,3.999,,,,,,
39,Pennsylvania,PILOT TRAVEL CENTER #81,location_details.php?id=17946,http://www.rvandtravelers.com/location_details.php?id=17946,RVer,pilot,,,I-79,,2010 NEW CASTLE RD,PORTERSVILLE,PA,16051,724-368-3028 (TRAVEL CENTER),724-368-3054 (SUBWAY),724-368-3028 (MCDONALD'S),50,10,10,8,7,0,724-368-3028 (CINNABON),,724-368-3059,99,pilotflyingj.com/stores/81/,3.999,3.999,3.449,,,,,,,
39,Pennsylvania,PIT STOP TRAVEL PLAZA,location_details.php?id=18799,http://www.rvandtravelers.com/location_details.php?id=18799,RVer,sunoco,,,I-80,,3400 E VALLEY RD,CARROLL,PA,17747,570-725-3400 (TRAVEL CENTER),,,10,0,0,5,4,0,,,,192,,,,,,,,,,,
39,Pennsylvania,PUMP & PANTRY,location_details.php?id=11526,http://www.rvandtravelers.com/location_details.php?id=11526,RVer,citgo,,,PA 14,,2 SPRINGBROOK DR,CANTON,PA,17724,570-673-3195 (TRAVEL CENTER),,,10,0,0,2,0,0,,,,PA 414,,,,,,,,,,,
39,Pennsylvania,PUMP N PANTRY #001,location_details.php?id=54817,http://www.rvandtravelers.com/location_details.php?id=54817,RVer,citgo,,,PA 29,,722 GROW AVE,MONTROSE,PA,18801,570-278-1801 (TRAVEL CENTER),,,10,0,0,3,0,0,,,570-278-4967,,,,,,,,,,,,
39,Pennsylvania,PUMP N PANTRY #004,location_details.php?id=54818,http://www.rvandtravelers.com/location_details.php?id=54818,RVer,shell_,,,US 220,,114 N GERMAN ST,DUSHORE,PA,18641,570-928-8122 (TRAVEL CENTER),,,,,,,,,,,,,,,,,,,,,,,
39,Pennsylvania,PUMP N PANTRY #005,location_details.php?id=54819,http://www.rvandtravelers.com/location_details.php?id=54819,RVer,citgo,,,US 11,,2615 STATE ST,NICHOLSON,PA,18446,570-942-6900 (TRAVEL CENTER),,,3,0,0,2,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,PUMP N PANTRY #11,location_details.php?id=54820,http://www.rvandtravelers.com/location_details.php?id=54820,RVer,citgo,,,PA 118,,2375 HWY 118,HUNLOCK CREEK,PA,18621,570-477-2054 (TRAVEL CENTER),,,,,,3,,,,,,,,,,,,,,,,,
39,Pennsylvania,RAJ'S 76,location_details.php?id=54850,http://www.rvandtravelers.com/location_details.php?id=54850,RVer,conoco,,,US 1,,509 S PENNSYLVANIA AVE,MORRISVILLE,PA,19067,215-295-4631 (TRAVEL CENTER),,,,,,1,,,,,,,,,,,,,,,,,
39,Pennsylvania,REESE TRUCK STOP,location_details.php?id=2734,http://www.rvandtravelers.com/location_details.php?id=2734,RVer,66gas,,,I-80,,520 E SYCAMORE RD,SNOW SHOE,PA,16874,814-387-4288 (TRAVEL CENTER),814-387-4288 (EXIT 22 RESTAURANT),,120,0,0,3,0,2,,,,147,,,,,,,,,,,
39,Pennsylvania,ROBESONIA EXXON,location_details.php?id=11597,http://www.rvandtravelers.com/location_details.php?id=11597,RVer,exxon,,,US 422,,406 E PENN AVE,ROBESONIA,PA,19551,610-693-3290 (TRAVEL CENTER),610-693-3290 (SUBWAY),,15,0,0,2,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,ROUTE 33 TRUCK STOP,location_details.php?id=11531,http://www.rvandtravelers.com/location_details.php?id=11531,RVer,sunoco,,,PA 33,,103 COMMERCE WAY,STOCKERTOWN,PA,18083,610-746-4390 (TRAVEL CENTER),,,25,0,25,5,0,0,,,,,,,,,,,,,,,
39,Pennsylvania,RT 15 EXXON,location_details.php?id=54882,http://www.rvandtravelers.com/location_details.php?id=54882,RVer,exxon,,,US 15,,1688 S MAIN ST,MANSFIELD,PA,16933,570-662-3999,,,0,0,0,4,0,0,,,570-662-7854,179,,,,,,,,,,,
39,Pennsylvania,RUTTER'S #68,location_details.php?id=54884,http://www.rvandtravelers.com/location_details.php?id=54884,RVer,ind_dealer_1,,,US 422,,798 W MAIN ST,ANNVILLE,PA,17003,717-685-7962,,,15,0,0,4,0,0,,,717-685-7963,,,,,,,,,,,,
39,Pennsylvania,RUTTER'S FARM,location_details.php?id=47922,http://www.rvandtravelers.com/location_details.php?id=47922,RVer,ind_dealer_1,,,PA 94,,2115 E BERLIN RD,EAST BERLIN,PA,17316,717-624-6121 (TRAVEL CENTER),717-624-6121 (RUTTER'S DELI),,6,0,0,2,0,0,,,,PA 234,,,,,,,,,,,
39,Pennsylvania,RUTTER'S FARM STORE,location_details.php?id=47942,http://www.rvandtravelers.com/location_details.php?id=47942,RVer,ind_dealer_1,,,US 30,,3849 HEMPLAND RD,MOUNTVILLE,PA,17554,717-522-1489 (TRAVEL CENTER),717-522-1489 (RUTTER'S DELI),,14,0,0,6,0,0,,,717-522-1537,COLLEGE AVE,,,,,,,,,,,
39,Pennsylvania,RUTTER'S FARM STORE,location_details.php?id=2817,http://www.rvandtravelers.com/location_details.php?id=2817,RVer,ind_dealer_1,,,I-83,,2215 OLD TRAIL RD,GOLDSBORO,PA,17319,717-938-4293 (TRAVEL CENTER),717-938-4293 (RUTTER'S DELI),,10,0,0,5,0,0,,,717-938-3890,32,,,,,,,,,,,
39,Pennsylvania,RUTTER'S FARM STORE,location_details.php?id=47946,http://www.rvandtravelers.com/location_details.php?id=47946,RVer,ind_dealer_1,,,I-83,,368 LEWISBERRY RD,NEW CUMBERLAND,PA,17070,717-774-7503 (TRAVEL CENTER),717-774-7503 (RUTTER'S DELI),,15,0,0,3,0,0,,,717-774-7504,39-A,,,,,,,,,,,
39,Pennsylvania,RUTTER'S FARM STORE,location_details.php?id=47926,http://www.rvandtravelers.com/location_details.php?id=47926,RVer,ind_dealer_1,,,US 15,MM 20,3050 HEIDLERSBURG RD,YORK SPRINGS,PA,17372,717-416-1050 (TRAVEL CENTER),717-416-1050 (RUTTER'S DELI),,15,0,0,6,0,0,,,717-416-1091,,,,,,,,,,,,
39,Pennsylvania,RUTTER'S FARM STORE,location_details.php?id=47951,http://www.rvandtravelers.com/location_details.php?id=47951,RVer,ind_dealer_1,,,US 30,,112 S SALEM CHURCH RD,YORK,PA,17408,717-793-9558 (TRAVEL CENTER),717-793-9558 (RUTTER'S DELI),,20,0,0,6,0,0,,,717-793-9619,PA 116,,,,,,,,,,,
