state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Phone 4,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Road Name,https,Hours of Operation,Mailing Address
9,Florida,TRAVEL CENTERS OF AMERICA #178,location_details.php?id=3397,https://www.truckstopsandservices.com/location_details.php?id=3397,Trucker,catscale3,30.717637,-85.18506,I-10,,2112 HWY 71 S,MARIANNA,FL,32448,850-526-3303 (TRAVEL CENTER),850-526-3303 (COUNTRY PRIDE RESTAURANT),850-526-3303 (POPEYE'S),850-526-3303 (TACO BELL),123,20,20,8,9,4,142,850-482-8953,,,,,,,,,,
9,Florida,TRAVEL CENTERS OF AMERICA #197,location_details.php?id=10420,https://www.truckstopsandservices.com/location_details.php?id=10420,Trucker,catscale3,27.639021,-80.511633,I-95,,8909 20TH ST,VERO BEACH,FL,32966,772-562-1791 (TRAVEL CENTER),772-562-1791 (COUNTRY PRIDE RESTAURANT),772-562-1791 (POPEYE'S),772-562-1791 (SUBWAY),162,27,27,8,9,6,147,772-569-0433,,,,,,,,,,
9,Florida,TRAVEL CENTERS OF AMERICA #247,location_details.php?id=15739,https://www.truckstopsandservices.com/location_details.php?id=15739,Trucker,catscale3,30.284906,-81.983283,I-10,,1024 US 301 S,BALDWIN,FL,32234,904-266-4281 (TRAVEL CENTER),904-266-4281 (COUNTRY PRIDE RESTAURANT),904-266-4281 (ARBY'S),,90,32,32,6,6,3,343,904-266-9302,,,,,,,,,,
9,Florida,TRAVEL CENTERS OF AMERICA #248,location_details.php?id=3398,https://www.truckstopsandservices.com/location_details.php?id=3398,Trucker,catscale3,30.066019,-81.495376,I-95,,1650 CO RD 210 W,JACKSONVILLE,FL,32259,904-829-3946 (TRAVEL CENTER),904-829-3946 (POPEYE'S),904-829-3946 (SUBWAY),,87,50,50,7,6,3,329,904-824-4115,,,,,,,,,,
9,Florida,TRAVEL CENTERS OF AMERICA #288,location_details.php?id=52891,https://www.truckstopsandservices.com/location_details.php?id=52891,Trucker,catscale3,29.996054,-82.597166,I-75,,14197 S US HWY 441,LAKE CITY,FL,32024,386-202-6500 (TRAVEL CENTER),386-202-6500 (EDEN GARDEN),386-202-6500 (BRICK OVEN PIZZA),,150,0,0,9,13,0,414,,,,,,,,,,,
9,Florida,TRAVEL CENTERS OF AMERICA EXPRESS #158,location_details.php?id=3396,https://www.truckstopsandservices.com/location_details.php?id=3396,Trucker,taexpress,28.010403,-82.300691,I-4,,11706 TAMPA GATEWAY BLVD,SEFFNER,FL,33584,813-262-1560 (TRAVEL CENTER),813-262-1560 (ARBY'S),813-262-1560 (POPEYE'S),,81,37,37,6,7,3,10,813-262-1548,,,,,,,,,,
9,Florida,TURKEY LAKE SERVICE PLAZA,location_details.php?id=10441,https://www.truckstopsandservices.com/location_details.php?id=10441,Trucker,shell_,28.513758,-81.498193,FLTP,MM 263,263 FL TPKE,OCOEE,FL,34761,407-291-6329 (TRAVEL CENTER),407-291-6329 (WENDY'S),407-291-6329 (DUNKIN' DONUTS),407-291-6329 (VILLA PIZZA),25,0,0,2,0,0,,,,,,,407-291-6329 (KFC),,,,,
9,Florida,WACO 21,location_details.php?id=47052,https://www.truckstopsandservices.com/location_details.php?id=47052,Trucker,chevron,30.068608,-83.558809,US 98,,3936 BYRON BUTLER PKWY,PERRY,FL,32347,850-584-4900 (TRAVEL CENTER),850-584-4900 (PEPPER ED'S DELI),,,10,0,0,4,0,0,FL 30,,,,,,,,,,,
9,Florida,WACO FUEL PLAZA,location_details.php?id=10447,https://www.truckstopsandservices.com/location_details.php?id=10447,Trucker,citgo,30.087073,-83.572025,US 19,,2717 S BYRON BUTLER PKWY,PERRY,FL,32348,850-838-1852 (TRAVEL CENTER),850-838-1852 (HUDDLE HOUSE),,,30,0,0,3,2,0,,850-838-1854,,,,,,,,,,
9,Florida,WAWA GAS STATION,location_details.php?id=55249,https://www.truckstopsandservices.com/location_details.php?id=55249,Trucker,ind_dealer_1,28.228804,-81.64939,I-4,,43582 US-27,DAVENPORT,FL,33837,863-840-9069 (TRAVEL CENTER),,,,0,0,0,2,0,0,55,,,,,,,,,,,
9,Florida,WEST PALM BEACH SERVICE PLAZA,location_details.php?id=10437,https://www.truckstopsandservices.com/location_details.php?id=10437,Trucker,shell_,26.635305,-80.174842,FLTP,MM 94,FLTP MM 94,LAKE WORTH,FL,33467,561-968-8558 (TRAVEL CENTER),,,,30,,,4,0,0,,,,,,,,,,,,
10,Georgia,107 EXPRESS,location_details.php?id=53879,https://www.truckstopsandservices.com/location_details.php?id=53879,Trucker,ind_dealer_1,31.69691,-83.239818,US 319,,187 BENJAMIN H HILL DR E,FITZGERALD,GA,31750,229-423-0055 (TRAVEL CENTER),,,,,,,4,,,GA 107,,,,,,,,,,,
10,Georgia,221 QUIK STOP,location_details.php?id=47390,https://www.truckstopsandservices.com/location_details.php?id=47390,Trucker,ind_dealer_1,31.898027,-82.582052,US 221,,465 UVALDA HWY,HAZLEHURST,GA,31539,912-375-5735 (TRAVEL CENTER),,,,2,,,1,0,0,,,,,,,,,,,,
10,Georgia,96 TRUCK PLAZA,location_details.php?id=209,https://www.truckstopsandservices.com/location_details.php?id=209,Trucker,exxon,32.620411,-83.370469,I-16,,5220 GA 96 W,JEFFERSONVILLE,GA,31044,478-945-2000 (TRAVEL CENTER),,,,40,,,3,2,0,24,,,,,,,,,,,
10,Georgia,A & A MINIT MART,location_details.php?id=47492,https://www.truckstopsandservices.com/location_details.php?id=47492,Trucker,ind_dealer_1,33.114241,-81.854571,GA 23,,5141 GA-23,WAYNESBORO,GA,30830,706-554-1696 (TRAVEL CENTER),,,,10,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,ADEL TRUCK PLAZA,location_details.php?id=223,https://www.truckstopsandservices.com/location_details.php?id=223,Trucker,citgo,31.138948,-83.444991,I-75,,1503 W 4TH ST,ADEL,GA,31620,229-896-7453 (TRAVEL CENTER),229-896-7453 (HUDDLE HOUSE),,,200,0,0,7,5,0,39,229-896-2163,,,,,,,,,,
10,Georgia,ADEN'S MINI MART,location_details.php?id=10553,https://www.truckstopsandservices.com/location_details.php?id=10553,Trucker,chevron,31.339495,-83.040423,US 82,,405 MAIN ST E,WILLACOOCHEE,GA,31650,912-534-5210 (TRAVEL CENTER),,,,20,,,2,0,0,,,,,,,,,,,,
10,Georgia,ADEN'S MINIT MARKET,location_details.php?id=10571,https://www.truckstopsandservices.com/location_details.php?id=10571,Trucker,shell_,31.306229,-82.850227,US 441,,578 N MAIN ST,PEARSON,GA,31642,912-422-3747 (TRAVEL CENTER),,,,10,,,2,0,0,,,,,,,,,,,,
10,Georgia,ADENS MINIT MART,location_details.php?id=47375,https://www.truckstopsandservices.com/location_details.php?id=47375,Trucker,ind_dealer_1,31.538627,-82.850966,US 441,,2150 BROXTON RD,DOUGLAS,GA,31533,912-384-3326 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
10,Georgia,AM/PM,location_details.php?id=53926,https://www.truckstopsandservices.com/location_details.php?id=53926,Trucker,ind_dealer_1,33.329627,-82.171175,US 1,,4706 DEANS BRIDGE RD,BLYTHE,GA,30805,706-592-6411 (TRAVEL CENTER),,,,10,0,10,3,2,0,,706-592-6414,,,,,,,,,,
10,Georgia,BALLARD CROSSING CHEVRON,location_details.php?id=10544,https://www.truckstopsandservices.com/location_details.php?id=10544,Trucker,chevron,33.528667,-84.662953,US 29,,9165 ROOSEVELT HWY STE B,PALMETTO,GA,30268,770-463-2040 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,
10,Georgia,BEAVER RUN TRUCK PLAZA,location_details.php?id=10547,https://www.truckstopsandservices.com/location_details.php?id=10547,Trucker,chevron,32.536884,-84.847235,US 80,,8050 BEAVER RUN RD,MIDLAND,GA,31820,706-569-5566 (TRAVEL CENTER),,,,55,,,3,0,0,,,,,,,,,,,,
10,Georgia,BIG FOOT TRAVEL CENTER,location_details.php?id=350,https://www.truckstopsandservices.com/location_details.php?id=350,Trucker,ind_dealer_1,30.991879,-83.391145,I-75,,1311 GA 122 W,HAHIRA,GA,31632,229-794-1190 (TRAVEL CENTER),229-794-1190 (KRISPY KRUNCHY CHICKEN),,,55,0,0,6,2,0,29,229-794-1170,,,,,,,,,,
10,Georgia,BIGFOOT TRAVEL CENTER,location_details.php?id=349,https://www.truckstopsandservices.com/location_details.php?id=349,Trucker,ind_dealer_1,30.821969,-83.309279,I-75,,1808 W HILL AVE,VALDOSTA,GA,31601,229-333-0034 (TRAVEL CENTER),,,,10,5,5,5,0,0,16,229-323-0035,,,,,,,,,,
10,Georgia,BLOCSTOP TRAVEL CENTER,location_details.php?id=57045,https://www.truckstopsandservices.com/location_details.php?id=57045,Trucker,ind_dealer_1,31.541134,-84.109136,US 19,,1400 MOULTRIE RD,ALBANY,GA,31705,229-436-0131,,,,,,,,,,1,229-436-0172,,,,,,,,,,
10,Georgia,BOOMERANG FOOD & FUEL,location_details.php?id=10551,https://www.truckstopsandservices.com/location_details.php?id=10551,Trucker,ind_dealer_1,31.756373,-84.427263,US 82,,1920 ALBANY HWY,DAWSON,GA,39842,229-995-6706 (TRAVEL CENTER),,,,20,,,2,0,0,,,,,,,,,,,,
10,Georgia,BP,location_details.php?id=10532,https://www.truckstopsandservices.com/location_details.php?id=10532,Trucker,bp-,33.366287,-82.037589,US 25,,3671 PEACH ORCHARD DR,GRACEWOOD,GA,30906,706-793-9839 (TRAVEL CENTER),,,,30,,,2,2,0,,,,,,,,,,,,
10,Georgia,BP,location_details.php?id=53996,https://www.truckstopsandservices.com/location_details.php?id=53996,Trucker,bp-,33.563134,-83.497789,I-20,,1501 MONTICELLO RD,MADISON,GA,30650,706-342-3676 (TRAVEL CENTER),,,,,,,2,,,113,,,,,,,,,,,
10,Georgia,BP FOOD MART,location_details.php?id=10505,https://www.truckstopsandservices.com/location_details.php?id=10505,Trucker,bp-,33.613222,-84.402376,GA 85,,5198 GA HWY 85,FOREST PARK,GA,30297,404-762-1166 (TRAVEL CENTER),,,,2,,,4,0,0,,,,,,,,,,,,
10,Georgia,BRUNSWICK TRUCK STOP,location_details.php?id=47135,https://www.truckstopsandservices.com/location_details.php?id=47135,Trucker,shell_,31.138827,-81.580684,I-95,,110 DUNGENESS DR,BRUNSWICK,GA,31520,912-342-1150 (TRAVEL CENTER),,,,20,,,8,0,0,29,,,,,,,,,,,
10,Georgia,BUDDY'S FUEL STOP,location_details.php?id=449,https://www.truckstopsandservices.com/location_details.php?id=449,Trucker,chevron,33.702127,-84.089106,I-20,,2841 TURNER HILL,LITHONIA,GA,30058,770-482-9107 (TRAVEL CENTER),,,,2,,,5,0,0,75,,,,,,,,,,,
10,Georgia,C-MART,location_details.php?id=462,https://www.truckstopsandservices.com/location_details.php?id=462,Trucker,ind_dealer_1,33.399347,-82.005863,I-520,,3403 MIKE PADGETT HWY,AUGUSTA,GA,30906,706-798-8033 (TRAVEL CENTER),,,,20,,,2,2,0,9,706-798-8683,,,,,,,,,,
10,Georgia,CAIRO TRAVEL CENTER,location_details.php?id=47138,https://www.truckstopsandservices.com/location_details.php?id=47138,Trucker,valero,30.884495,-84.20354,US 84,,328 US 84 E,CAIRO,GA,39828,229-397-3333 (TRAVEL CENTER),229-397-3333 (KRISPY KRUNCHY CHICKEN),229-397-3333 (HUNT BROTHERS PIZZA),,15,0,15,4,3,0,,229-397-3334,,,,,,,,,,
10,Georgia,CENTRAL PIT STOP,location_details.php?id=18526,https://www.truckstopsandservices.com/location_details.php?id=18526,Trucker,bp-,34.783001,-84.823058,US 76,,2865 HWY 76,CHATSWORTH,GA,30705,706-695-2474 (TRAVEL CENTER),,,,4,0,0,6,0,0,,,,,,,,,,,,
10,Georgia,CHEVRON,location_details.php?id=3139,https://www.truckstopsandservices.com/location_details.php?id=3139,Trucker,chevron,30.948253,-81.689569,I-95,,2040 E 10TH ST,WOODBINE,GA,31569,912-729-6046 (TRAVEL CENTER),,,,100,0,0,5,0,0,14,,,,,,,,,,,
10,Georgia,CHEVRON,location_details.php?id=18533,https://www.truckstopsandservices.com/location_details.php?id=18533,Trucker,shell_,33.726382,-84.940587,I-20,,157 COMMERCE DR,VILLA RICA,GA,30180,770-459-6616 (TRAVEL CENTER),,,,0,0,0,3,0,0,24,,,,,,,,,,,
10,Georgia,CHEVRON FOOD MART,location_details.php?id=527,https://www.truckstopsandservices.com/location_details.php?id=527,Trucker,chevron,33.585826,-84.515714,I-85,,3850 FLAT SHOALS RD,UNION CITY,GA,30291,770-969-8036 (TRAVEL CENTER),,,,3,,,3,0,0,66,,,,,,,,,,,
10,Georgia,CHEVRON FOOD MART,location_details.php?id=47297,https://www.truckstopsandservices.com/location_details.php?id=47297,Trucker,chevron,34.084724,-85.419187,US 411,,2382 US 411 SW,CAVE SPRING,GA,30124,706-777-9760 (TRAVEL CENTER),,,,8,0,0,4,0,0,,,,,,,,,,,,
10,Georgia,CHEVRON FOOD MART,location_details.php?id=47483,https://www.truckstopsandservices.com/location_details.php?id=47483,Trucker,chevron,33.513188,-82.444785,I-20,,2657 COBBHAM RD,THOMSON,GA,30824,706-597-8002 (TRAVEL CENTER),706-597-8002 (KRISPY KRUNCHY CHICKEN),,,25,2,2,3,0,0,175,,,,,,,,,,,
10,Georgia,CHEVRON FOOD SHOP,location_details.php?id=415,https://www.truckstopsandservices.com/location_details.php?id=415,Trucker,chevron,33.672061,-84.340974,I-285,,2964 MORELAND AVE,ATLANTA,GA,30288,404-363-0067 (TRAVEL CENTER),,,,5,,,2,0,0,53,,,,,,,,,,,
10,Georgia,CHEVRON FUEL STOP,location_details.php?id=213,https://www.truckstopsandservices.com/location_details.php?id=213,Trucker,chevron,31.73424,-83.652555,I-75,,2005 NORTH ST,ASHBURN,GA,31714,229-567-3000 (TRAVEL CENTER),,,,100,,,4,0,0,84,,,,,,,,,,,
10,Georgia,CHOO CHOO TRUCK WASH PLAZA,location_details.php?id=538,https://www.truckstopsandservices.com/location_details.php?id=538,Trucker,ind_dealer_1,34.889338,-85.072806,I-75,,11399 HWY 41,RINGGOLD,GA,30736,706-935-5107 (TRAVEL CENTER),,,,0,0,0,6,2,0,345,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=559,https://www.truckstopsandservices.com/location_details.php?id=559,Trucker,circle_k__3774,33.486051,-82.134647,I-20,,403 S BELAIR RD,AUGUSTA,GA,30907,706-650-9070 (TRAVEL CENTER),,,,0,0,0,2,0,0,194,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=568,https://www.truckstopsandservices.com/location_details.php?id=568,Trucker,circle_k__3774,32.454409,-84.945963,I-185,,3010 BUENA VISTA RD,COLUMBUS,GA,31906,706-687-6866 (TRAVEL CENTER),,,,0,,,2,0,0,4,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=673,https://www.truckstopsandservices.com/location_details.php?id=673,Trucker,circle_k__3774,33.681992,-85.1508,I-20,,3008 ALABAMA S AVE,BREMEN,GA,30110,770-537-6340 (TRAVEL CENTER),,,,25,0,0,3,0,1,11,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=934,https://www.truckstopsandservices.com/location_details.php?id=934,Trucker,circle_k__3774,30.848598,-81.668779,I-95,,1877 HARRIETTS BLUFF RD,WOODBINE,GA,31548,912-729-2770 (TRAVEL CENTER),,,,9,0,0,5,0,0,7,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=1569,https://www.truckstopsandservices.com/location_details.php?id=1569,Trucker,circle_k__3774,33.408668,-84.165453,I-75,,978 GA-155 S,MCDONOUGH,GA,30253,770-957-9421 (TRAVEL CENTER),,,,20,0,0,4,0,0,216,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=1570,https://www.truckstopsandservices.com/location_details.php?id=1570,Trucker,circle_k__3774,34.173209,-84.763988,I-75,,1325 E MAIN ST,CARTERSVILLE,GA,30120,770-387-0141 (TRAVEL CENTER),,,,5,,,3,0,0,288,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=1571,https://www.truckstopsandservices.com/location_details.php?id=1571,Trucker,circle_k__3774,34.207933,-84.75882,I-75,,5646 CANTON HWY,CARTERSVILLE,GA,30120,770-382-4155 (TRAVEL CENTER),,,,10,0,0,5,0,0,290,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=1573,https://www.truckstopsandservices.com/location_details.php?id=1573,Trucker,circle_k__3774,34.286414,-83.826182,I-985,,937 QUEEN CITY PKWY,GAINESVILLE,GA,30501,770-718-3003 (TRAVEL CENTER),,,,5,0,0,2,0,0,20,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=47134,https://www.truckstopsandservices.com/location_details.php?id=47134,Trucker,circle_k__3774,31.203831,-81.499158,GA 303,,4041 COMMUNITY RD,BRUNSWICK,GA,31520,912-267-1500 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10491,https://www.truckstopsandservices.com/location_details.php?id=10491,Trucker,mobil_oil__type,33.987513,-83.718786,US 29,,93 E MAY ST,WINDER,GA,30680,770-307-4190 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10500,https://www.truckstopsandservices.com/location_details.php?id=10500,Trucker,exxon,34.342547,-85.077382,GA 53,,5880 NEW CALHOUN HWY NE,SHANNON,GA,30161,706-295-5544 (TRAVEL CENTER),,,,25,,,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10501,https://www.truckstopsandservices.com/location_details.php?id=10501,Trucker,circle_k__3774,34.262295,-83.816306,GA 60,,1260 CANDLER RD,GAINESVILLE,GA,30507,770-718-3025 (TRAVEL CENTER),,,,15,,,4,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10504,https://www.truckstopsandservices.com/location_details.php?id=10504,Trucker,exxon,34.113463,-82.866277,GA 77,,211 N OLIVER ST,ELBERTON,GA,30635,706-213-9729 (TRAVEL CENTER),,,,0,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10510,https://www.truckstopsandservices.com/location_details.php?id=10510,Trucker,shell_,32.115424,-81.192528,GA 307,,2404 DEAN FOREST RD,GARDEN CITY,GA,31408,912-966-0568 (TRAVEL CENTER),,,,5,,,2,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10511,https://www.truckstopsandservices.com/location_details.php?id=10511,Trucker,circle_k__3774,34.488165,-83.581718,GA 365,,3951 STATE HWY 365,ALTO,GA,30510,706-778-5844 (TRAVEL CENTER),,,,4,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10513,https://www.truckstopsandservices.com/location_details.php?id=10513,Trucker,bp-,31.778786,-84.446261,GA 520,,742 N MAIN ST,DAWSON,GA,39842,229-995-3325 (TRAVEL CENTER),,,,20,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=47464,https://www.truckstopsandservices.com/location_details.php?id=47464,Trucker,shell_,32.193807,-81.195382,I-95,,7110 GA-21,PORT WENTWORTH,GA,31407,912-964-9448 (TRAVEL CENTER),,,,10,0,0,5,0,0,109,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10527,https://www.truckstopsandservices.com/location_details.php?id=10527,Trucker,circle_k__3774,31.224474,-84.197563,US 19,,301 US 19 S,CAMILLA,GA,31730,229-336-9984 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10538,https://www.truckstopsandservices.com/location_details.php?id=10538,Trucker,circle_k__3774,30.887867,-84.565682,US 27,,1405 TALLAHASSEE HWY,BAINBRIDGE,GA,39819,229-243-0555 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10539,https://www.truckstopsandservices.com/location_details.php?id=10539,Trucker,circle_k__3774,30.920188,-84.602411,US 84,,1800 DOTHAN RD,BAINBRIDGE,GA,39817,229-243-0300 (TRAVEL CENTER),229-243-0300 (SUBWAY),,,30,,,8,4,0,US 27,229-243-5936,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10543,https://www.truckstopsandservices.com/location_details.php?id=10543,Trucker,circle_k__3774,33.982092,-83.3482,US 29,,290 HWY 29 N,ATHENS,GA,30601,706-353-6624 (TRAVEL CENTER),,,,15,0,0,4,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10548,https://www.truckstopsandservices.com/location_details.php?id=10548,Trucker,circle_k__3774,32.453706,-84.99044,US 80,,215 4TH ST,COLUMBUS,GA,31901,706-323-2790 (TRAVEL CENTER),,,,0,,,2,0,0,US 280,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10549,https://www.truckstopsandservices.com/location_details.php?id=10549,Trucker,circle_k__3774,31.208841,-82.381719,US 82,,1736 S GA PKWY,WAYCROSS,GA,31501,912-283-3429 (TRAVEL CENTER),,,,55,0,0,8,2,0,GEORGE ST,912-283-1527,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=47479,https://www.truckstopsandservices.com/location_details.php?id=47479,Trucker,circle_k__3774,30.836003,-83.940739,US 19,,10317 US-84,THOMASVILLE,GA,31757,229-226-8970 (TRAVEL CENTER),,,,2,,,2,0,0,US 84,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=47480,https://www.truckstopsandservices.com/location_details.php?id=47480,Trucker,circle_k__3774,33.504584,-82.503011,I-20,,1786 WASHINGTON RD,THOMSON,GA,30824,706-595-9840 (TRAVEL CENTER),,,,15,0,0,5,1,0,172,706-595-9840,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10565,https://www.truckstopsandservices.com/location_details.php?id=10565,Trucker,circle_k__3774,34.601377,-83.765172,US 129,,301 N MAIN ST,CLEVELAND,GA,30528,706-865-3983 (TRAVEL CENTER),,,,0,0,0,1,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=47299,https://www.truckstopsandservices.com/location_details.php?id=47299,Trucker,shell_,32.538119,-84.869944,US 27,,6900 BEAVER RUN RD,MIDLAND,GA,31820,706-561-8202 (TRAVEL CENTER),,,,0,0,0,4,0,0,US 80 E,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10566,https://www.truckstopsandservices.com/location_details.php?id=10566,Trucker,ind_dealer_1,31.603951,-83.25116,US 129,,802 N IRWIN AVE,OCILLA,GA,31774,229-468-7692 (TRAVEL CENTER),229-468-7692 (SUBWAY),,,4,0,0,4,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10572,https://www.truckstopsandservices.com/location_details.php?id=10572,Trucker,exxon,34.647421,-83.450117,US 441,,5000 TALMADGE DR,CLARKSVILLE,GA,30523,706-754-5569 (TRAVEL CENTER),,,,2,,,2,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10579,https://www.truckstopsandservices.com/location_details.php?id=10579,Trucker,ind_dealer_1,32.416724,-81.799045,US 301,,12440 US HWY 301 S,STATESBORO,GA,30458,912-871-3742 (TRAVEL CENTER),,,,2,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10668,https://www.truckstopsandservices.com/location_details.php?id=10668,Trucker,circle_k__3774,31.864902,-82.589618,US 341,,100 E JARMAN ST,HAZLEHURST,GA,31539,912-375-5285 (TRAVEL CENTER),,,,2,,,2,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10669,https://www.truckstopsandservices.com/location_details.php?id=10669,Trucker,ind_dealer_1,31.928445,-82.679151,US 341,,316 HWY 341 S,LUMBER CITY,GA,31549,912-363-4350 (TRAVEL CENTER),,,,10,,,4,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=10672,https://www.truckstopsandservices.com/location_details.php?id=10672,Trucker,circle_k__3774,34.799472,-84.772801,US 411,,1607 US 411 N,CHATSWORTH,GA,30705,706-517-3245 (TRAVEL CENTER),,,,15,,,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=47124,https://www.truckstopsandservices.com/location_details.php?id=47124,Trucker,circle_k__3774,32.068313,-84.250519,US 19,,1204 S MARTIN LUTHER KING JR BLVD,AMERICUS,GA,31709,229-931-0015 (TRAVEL CENTER),,,,10,,,3,0,0,,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=18536,https://www.truckstopsandservices.com/location_details.php?id=18536,Trucker,circle_k__3774,34.88781,-85.0725,I-75,,11418 HWY 41,RINGGOLD,GA,30736,706-935-3026 (TRAVEL CENTER),706-935-3026 (SUBWAY),,,50,,,6,5,0,345,706-935-3289,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=18537,https://www.truckstopsandservices.com/location_details.php?id=18537,Trucker,bp-,34.913812,-85.124139,I-75,,5337 ALABAMA HWY,RINGGOLD,GA,30736,706-965-5270 (TRAVEL CENTER),,,,2,,,4,0,0,348,,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=48380,https://www.truckstopsandservices.com/location_details.php?id=48380,Trucker,circle_k__3774,32.127043,-81.169094,GA 21,,5520 GA 21,SAVANNAH,GA,31402,912-964-0777 (TRAVEL CENTER),912-964-0777 (CHRUCH'S CHICKEN),,,26,0,0,7,2,0,,912-964-0777,,,,,,,,,,
10,Georgia,CIRCLE K,location_details.php?id=54305,https://www.truckstopsandservices.com/location_details.php?id=54305,Trucker,circle_k__3774,32.65706,-83.748123,GA 49,,236 GA HWY 49 N,BYRON,GA,31008,478-956-2666 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,
