state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Fax,https,Phone 3,Phone 4,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Mile Marker,Road Name,Hours of Operation,Mailing Address,http
10,Georgia,INLAND SUNSTOP,location_details.php?id=10558,http://www.rvandtravelers.com/location_details.php?id=10558,RVer,ind_dealer_1,,,US 84,525 W SHOTWELL ST,BAINBRIDGE,GA,39819,229-243-7726,10,3,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,INTERSTATE BP,location_details.php?id=1413,http://www.rvandtravelers.com/location_details.php?id=1413,RVer,bp-,,,I-75,3128 HWY 36 W,JACKSON,GA,30233,770-775-1194,2,3,0,0,,,201,,,,,,,,,,,,,,,,
10,Georgia,JAIMATADEE TRADING,location_details.php?id=10578,http://www.rvandtravelers.com/location_details.php?id=10578,RVer,ind_dealer_1,,,US 301,2560 BURTONS FERRY HWY,SYLVANIA,GA,30467,912-829-3387,15,2,0,0,0,0,,,912-829-4111,,,,,,,,,,,,,,
10,Georgia,JAY'S FUEL STOP,location_details.php?id=1453,http://www.rvandtravelers.com/location_details.php?id=1453,RVer,bp-,,,I-16,1095 S LEWIS ST,METTER,GA,30439,912-685-2187 (TRAVEL CENTER),40,4,2,0,0,0,104,,912-685-4472,,,,,,,,,,,,,,
10,Georgia,JET FOOD STORE,location_details.php?id=10515,http://www.rvandtravelers.com/location_details.php?id=10515,RVer,ind_dealer_1,,,US 1,10550 US HWY 1 S,WADLEY,GA,30477,478-252-5951,12,3,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,JET FOOD STORE,location_details.php?id=10517,http://www.rvandtravelers.com/location_details.php?id=10517,RVer,bp-,,,US 1,706 N MAIN ST,WRENS,GA,30833,706-547-2214,2,2,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,JET FOOD STORE,location_details.php?id=10567,http://www.rvandtravelers.com/location_details.php?id=10567,RVer,bp-,,,US 441,121 GRAY RD SW,EATONTON,GA,31024,706-484-1700,50,3,0,0,,,,,706-484-1780,,,,,,,,,,,,,,
10,Georgia,JET FOODS,location_details.php?id=47496,http://www.rvandtravelers.com/location_details.php?id=47496,RVer,bp-,,,US 82,22 MAIN ST,WILLACOOCHEE,GA,31650,912-534-5881 (TRAVEL CENTER),4,4,0,0,0,0,,912-534-5881 (HUNT BROTHERS PIZZA),,,,,,,,,,,,,,,
10,Georgia,JET FOODS,location_details.php?id=47498,http://www.rvandtravelers.com/location_details.php?id=47498,RVer,chevron,,,GA 78,8292 S MARCUS ST,WRIGHTSVILLE,GA,31096,478-864-2572,5,2,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,JET FOODS,location_details.php?id=10570,http://www.rvandtravelers.com/location_details.php?id=10570,RVer,bp-,,,US 441 S,2897 S HWY 441,DOUGLAS,GA,31533,912-384-6325 (TRAVEL CENTER),16,2,2,0,0,0,,,912-384-1679,,,,,,,,,,,,,,
10,Georgia,JET FOODS,location_details.php?id=47376,http://www.rvandtravelers.com/location_details.php?id=47376,RVer,bp-,,,US 221,2595 US 221,DOUGLAS,GA,31533,912-383-6491,20,3,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,JP TRAVEL CENTER,location_details.php?id=47463,http://www.rvandtravelers.com/location_details.php?id=47463,RVer,ind_dealer_1,,,I-75,517 PERRY PKWY,PERRY,GA,31069,478-987-5005 (TRAVEL CENTER),30,4,0,0,0,30,138,,,,,,,,,,,,,,,,
10,Georgia,JP TRAVEL CENTER,location_details.php?id=1443,http://www.rvandtravelers.com/location_details.php?id=1443,RVer,bp-,,,I-75,2781 GA 16,JACKSON,GA,30233,470-928-2300 (TRAVEL CENTER),10,2,0,0,0,0,205,,,,,,,,,,,,,,,,
10,Georgia,JP TRAVEL LEE ROAD,location_details.php?id=807,http://www.rvandtravelers.com/location_details.php?id=807,RVer,marathon,,,I-20,7512 LEE RD,LITHIA SPRINGS,GA,30122,770-941-3460 (TRAVEL CENTER),2,4,0,0,0,0,41,,,,,,,,,,,,,,,,
10,Georgia,K&J FOOD MART,location_details.php?id=47388,http://www.rvandtravelers.com/location_details.php?id=47388,RVer,gulf-,,,GA 18,2433 GA-57,GORDON,GA,31031,478-628-4026,5,2,0,0,0,0,GA 57,,,,,,,,,,,,,,,,
10,Georgia,KANGAROO EXPRESS,location_details.php?id=18521,http://www.rvandtravelers.com/location_details.php?id=18521,RVer,ind_dealer_1,,,CORNELIA HWY,5804 CORNELIA HWY,ALTO,GA,30510,770-869-9001,0,2,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,KELLY'S TRUCK STOP,location_details.php?id=10498,http://www.rvandtravelers.com/location_details.php?id=10498,RVer,chevron,,,GA 36,2000 BARNESVILLE HWY,THOMASTON,GA,30286,706-646-2001,15,4,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,KWIK PICK,location_details.php?id=47127,http://www.rvandtravelers.com/location_details.php?id=47127,RVer,gulf-,,,US 29,1880 US 29,ATHENS,GA,30601,706-583-8881,55,2,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,LANIER OIL,location_details.php?id=10508,http://www.rvandtravelers.com/location_details.php?id=10508,RVer,ind_dealer_1,,,GA 234,1002 OAK RIDGE DR,ALBANY,GA,31701,229-888-6718,0,2,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,LIBERTY CENTER TEXACO,location_details.php?id=1697,http://www.rvandtravelers.com/location_details.php?id=1697,RVer,texaco-,,,I-75,756 HWY 155 S,MCDONOUGH,GA,30253,770-954-1486,12,3,0,0,0,12,216,,,,,,,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #307,location_details.php?id=1756,http://www.rvandtravelers.com/location_details.php?id=1756,RVer,loves-travel-stops-country-stores_416x416,,,I-75,115 TRUCK STOP WAY,JACKSON,GA,30233,678-752-0041 (TRAVEL CENTER),40,7,5,2,0,0,201,678-752-0041 (MCDONALD'S),678-752-9931,www.loves.com/locations/307,,,3.049,3.589,3.949,3.999,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #311,location_details.php?id=1757,http://www.rvandtravelers.com/location_details.php?id=1757,RVer,loves-travel-stops-country-stores_416x416,,,I-20,523 ATLANTIC AVE,WACO,GA,30182,770-824-5040 (TRAVEL CENTER),66,7,5,2,0,0,9,770-824-5040 (CHESTER'S FRIED CHICKEN),770-824-5531,www.loves.com/locations/311,770-824-5040 (SUBWAY),,3.049,3.529,3.949,3.999,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #320,location_details.php?id=14845,http://www.rvandtravelers.com/location_details.php?id=14845,RVer,loves-travel-stops-country-stores_416x416,,,I-16,3009 GA HWY 257,DUBLIN,GA,31021,478-296-1368 (TRAVEL CENTER),67,8,5,3,0,0,49,478-296-1368 (CHESTER'S FRIED CHICKEN),478-296-1396,www.loves.com/locations/320,478-296-1368 (SUBWAY),,2.839,3.489,3.949,4.299,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #325,location_details.php?id=1755,http://www.rvandtravelers.com/location_details.php?id=1755,RVer,loves-travel-stops-country-stores_416x416,,,I-75,178 SOUTHWELL BLVD,TIFTON,GA,31794,229-382-9118 (TRAVEL CENTER),115,8,7,2,0,0,59,229-382-9118 (HARDEE'S),229-382-9136,www.loves.com/locations/325,,,2.899,3.549,3.949,4.299,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #338,location_details.php?id=14851,http://www.rvandtravelers.com/location_details.php?id=14851,RVer,loves-travel-stops-country-stores_416x416,,,I-95,8436 FORD AVE,RICHMOND HILL,GA,31324,912-756-5394 (TRAVEL CENTER),140,8,7,4,,,90,912-756-5394 (MCDONALD'S),912-756-6501,www.loves.com/locations/338,,,2.999,3.649,3.949,3.999,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #354,location_details.php?id=14854,http://www.rvandtravelers.com/location_details.php?id=14854,RVer,loves-travel-stops-country-stores_416x416,,,I-20,2129 WASHINGTON RD,THOMSON,GA,30824,706-843-9833 (TRAVEL CENTER),50,8,5,2,0,0,172,706-843-9833 (CHESTER'S FRIED CHICKEN),706-843-9835,www.loves.com/locations/354,706-843-9833 (SUBWAY),,3.119,3.649,3.949,3.999,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #359,location_details.php?id=20095,http://www.rvandtravelers.com/location_details.php?id=20095,RVer,loves-travel-stops-country-stores_416x416,,,I-75,150 OLD ALLATOONA RD SE,EMERSON,GA,30121,770-382-4141 (TRAVEL CENTER),93,8,5,2,,,283,770-382-4141 (MCDONALD'S),770-382-4107,www.loves.com/locations/359,770-382-4141 (SUBWAY),,2.999,3.389,3.949,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #376,location_details.php?id=14846,http://www.rvandtravelers.com/location_details.php?id=14846,RVer,loves-travel-stops-country-stores_416x416,,,I-85,1621 BASS CROSS RD,HOGANSVILLE,GA,30230,706-637-4311 (TRAVEL CENTER),57,8,5,2,0,0,28,706-637-4311 (ARBY'S),706-637-4021,www.loves.com/locations/376,,,3.059,3.649,3.949,3.999,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #405,location_details.php?id=1914,http://www.rvandtravelers.com/location_details.php?id=1914,RVer,loves-travel-stops-country-stores_416x416,,,I-95,2766 US HWY 17 S,BRUNSWICK,GA,31523,912-264-2777 (TRAVEL CENTER),78,8,6,4,0,0,29,912-264-2777 (GODFATHER'S PIZZA),912-264-6003,www.loves.com/locations/405,912-264-2777 (SUBWAY),912-264-2777 (CHESTER'S FRIED CHICKEN),2.979,3.649,3.949,3.999,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #698,location_details.php?id=47559,http://www.rvandtravelers.com/location_details.php?id=47559,RVer,loves-travel-stops-country-stores_416x416,,,I-75,1190 FRANK AMERSON PKWY,MACON,GA,31216,478-785-8715 (TRAVEL CENTER),119,10,7,5,0,0,153,478-785-8715 (SUBWAY),478-785-8718,www.loves.com/locations/698,478-785-8715 (CHESTER'S FRIED CHICKEN),478-785-8715 (GODFATHER'S PIZZA),,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #735,location_details.php?id=52048,http://www.rvandtravelers.com/location_details.php?id=52048,RVer,loves-travel-stops-country-stores_416x416,,,I-75,1081 BELWOOD RD SE,CALHOUN,GA,30701,706-624-8193 (TRAVEL CENTER),105,8,7,3,0,0,310,706-624-8193 (BURGER KING),706-624-8196,www.loves.com/locations/307,706-624-8193 (SUBWAY),,,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #765,location_details.php?id=51531,http://www.rvandtravelers.com/location_details.php?id=51531,RVer,loves-travel-stops-country-stores_416x416,,,I-85,4855 MAYSVILLE RD,COMMERCE,GA,30529,706-336-0075 (TRAVEL CENTER),114,9,8,0,0,0,147/HWY 98,706-336-0075 (SUBWAY),706-336-0083,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?type=travel%20stop&state=ga,706-336-0075 (GODFATHER'S PIZZA),706-336-0075 (DUNKIN' DONUTS),,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #778,location_details.php?id=52901,http://www.rvandtravelers.com/location_details.php?id=52901,RVer,loves-travel-stops-country-stores_416x416,,,I-16,11151 HWY 280 E,ELLABELL,GA,31308,912-851-5683 (TRAVEL CENTER),146,9,7,4,0,0,143,912-851-5683 (ARBY'S),912-851-5685,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?bounds=%7b%22south%22%3a32.1140865%2c%22west%22%3a-81.5016747%2c%22north%22%3a32.132986%2c%22east%22%3a-81.4696599%7d,,,,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #781,location_details.php?id=53612,http://www.rvandtravelers.com/location_details.php?id=53612,RVer,loves-travel-stops-country-stores_416x416,,,I-20,1500 MONTICELLO RD,MADISON,GA,30650,706-752-0910 (TRAVEL CENTER),130,8,9,4,0,0,113,706-752-0910 (HARDEE'S),706-752-0914,www.loves.com/locations/781,706-752-0910 (GODFATHER'S PIZZA),,,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #801,location_details.php?id=53851,http://www.rvandtravelers.com/location_details.php?id=53851,RVer,loves-travel-stops-country-stores_416x416,,,I-75,1525 E 8TH AVE,CORDELE,GA,31015,229-947-6205 (TRAVEL CENTER),92,10,7,3,0,0,102/GA HWY 257,229-947-6205 (BOJANGLES),229-947-6206,,,,,,,,,,,,,,
10,Georgia,LOVE'S TRAVEL STOP #808,location_details.php?id=55863,http://www.rvandtravelers.com/location_details.php?id=55863,RVer,loves-travel-stops-country-stores_416x416,,,US 82 E/19,1737 CLARK AVE,ALBANY,GA,31705,229-405-7021 (TRAVEL CENTER),100,7,5,0,0,0,3,229-405-7021 (BOJANGLES),229-405-7022,,,,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=892,http://www.rvandtravelers.com/location_details.php?id=892,RVer,mapco,,,I-24,955 HWY 299,WILDWOOD,GA,30757,706-820-0896,2,2,0,0,0,0,169,,706-820-0896,,,,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=908,http://www.rvandtravelers.com/location_details.php?id=908,RVer,mapco,,,I-24,405 HWY 299,WILDWOOD,GA,30757,706-820-2005,20,6,2,0,,,169,,,,,,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=47298,http://www.rvandtravelers.com/location_details.php?id=47298,RVer,ind_dealer_1,,,US 411,630 S 3RD AVE,CHATSWORTH,GA,30705,706-517-0474 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=10502,http://www.rvandtravelers.com/location_details.php?id=10502,RVer,mapco,,,US 76,1409 CLEVELAND HWY,DALTON,GA,30721,706-259-6237,0,4,0,0,0,0,,,706-259-6237,,,,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=10564,http://www.rvandtravelers.com/location_details.php?id=10564,RVer,mapco,,,US 101,104 GTM PKWY,ROCKMART,GA,30153,770-684-8770,20,4,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,MARATHON,location_details.php?id=10675,http://www.rvandtravelers.com/location_details.php?id=10675,RVer,marathon,,,BROADWAY,4505 BROADWAY,MACON,GA,31201,478-784-9480,5,3,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,MARATHON,location_details.php?id=47418,http://www.rvandtravelers.com/location_details.php?id=47418,RVer,marathon,,,I-16,4838 GA-96,JEFFERSONVILLE,GA,31044,478-945-6539,10,2,0,0,,,24,,,,,,,,,,,,,,,,
10,Georgia,MARATHON FOOD,location_details.php?id=1972,http://www.rvandtravelers.com/location_details.php?id=1972,RVer,marathon,,,I-475,5013 HARRISON RD,MACON,GA,31206,478-757-1953,3,3,0,0,,,3,,,,,,,,,,,,,,,,
10,Georgia,MARATHON TRAVEL CENTER,location_details.php?id=47286,http://www.rvandtravelers.com/location_details.php?id=47286,RVer,marathon,,,I-85,9961 SANDY CROSS RD,CARNESVILLE,GA,30521,706-978-0010,55,7,4,0,,,160,,,,,,,,,,,,,,,,
10,Georgia,MCCORD'S,location_details.php?id=10574,http://www.rvandtravelers.com/location_details.php?id=10574,RVer,exxon,,,US 280,3180 US HWY 280,HIGGSTON,GA,30410,912-537-4609,55,3,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,METTER BP,location_details.php?id=47459,http://www.rvandtravelers.com/location_details.php?id=47459,RVer,bp-,,,I-16,25890 GA-57,METTER,GA,30439,912-685-2342,25,2,1,0,0,0,98,,912-685-2342,,,,,,,,,,,,,,
10,Georgia,MOBIL MART,location_details.php?id=47316,http://www.rvandtravelers.com/location_details.php?id=47316,RVer,mobil_oil__type,,,US 19,3715 BROWNS BRIDGE RD,CUMMING,GA,30040,678-513-0084,5,2,0,0,,,GA 369 W,,,,,,,,,,,,,,,,
10,Georgia,MONEY BACK,location_details.php?id=2044,http://www.rvandtravelers.com/location_details.php?id=2044,RVer,shell_,,,I-85,1831 E MAIN ST,HOGANSVILLE,GA,30230,706-637-4304,2,3,0,0,,,28,,,,,,,,,,,,,,,,
10,Georgia,MONEY BACK,location_details.php?id=47445,http://www.rvandtravelers.com/location_details.php?id=47445,RVer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,MR PIP'S AUTOTRUCK PLAZA,location_details.php?id=10560,http://www.rvandtravelers.com/location_details.php?id=10560,RVer,ind_dealer_1,,,US 84,408 E 3RD ST,DONALSONVILLE,GA,39845,229-524-2841,1,4,2,0,,,,,,,,,,,,,,,,,,,
10,Georgia,MR PIPP'S,location_details.php?id=10536,http://www.rvandtravelers.com/location_details.php?id=10536,RVer,ind_dealer_1,,,US 27,875 COLQUITT HWY,BAINBRIDGE,GA,39819,229-246-0729,50,6,2,0,,,,,,,,,,,,,,,,,,,
10,Georgia,MULBERRY GROVE CHEVRON,location_details.php?id=2082,http://www.rvandtravelers.com/location_details.php?id=2082,RVer,chevron,,,I-185,4206 GA HWY 315,MULBERRY GROVE,GA,31808,706-653-9320,20,4,3,0,0,20,19,,,,,,,,,,,,,,,,
10,Georgia,NEIGHBOR EXPRESS,location_details.php?id=10533,http://www.rvandtravelers.com/location_details.php?id=10533,RVer,ind_dealer_1,,,US 25,353 US HWY 25 S,MILLEN,GA,30442,478-982-1575,0,2,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,NEIGHBOR'S,location_details.php?id=2097,http://www.rvandtravelers.com/location_details.php?id=2097,RVer,ind_dealer_1,,,I-16,2130 US 441,DUBLIN,GA,31021,478-272-8316,2,2,2,0,,,51,,478-272-0322,,,,,,,,,,,,,,
10,Georgia,NEIGHBOR'S EXPRESS,location_details.php?id=47389,http://www.rvandtravelers.com/location_details.php?id=47389,RVer,bp-,,,US 341,94 EASTMAN HWY,HAWKINSVILLE,GA,31036,478-783-2728,40,3,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,NEW BORN TRUCK STOP,location_details.php?id=13038,http://www.rvandtravelers.com/location_details.php?id=13038,RVer,new_born_truck_stop959595,,,I-20,840 GA HWY 100 S,TALLAPOOSA,GA,30176,770-574-5082 (TRAVEL CENTER),500,8,7,2,0,500,5,770-574-5082 (OLD TIME COUNTRY KITCHEN),770-574-5189,,,,,,,,,,,,,,
10,Georgia,NORTHCREEK SHELL,location_details.php?id=47478,http://www.rvandtravelers.com/location_details.php?id=47478,RVer,shell_,,,US 19,1078 US-19,THOMASTON,GA,30286,706-647-8923,2,2,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,OCHWALKEE TRUCK STOP,location_details.php?id=54750,http://www.rvandtravelers.com/location_details.php?id=54750,RVer,ind_dealer_1,,,GA 19,358 N HWY 19,GLENWOOD,GA,30428,912-523-5727 (TRAVEL CENTER),9,3,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,OCMULGEE CHEVRON,location_details.php?id=2155,http://www.rvandtravelers.com/location_details.php?id=2155,RVer,chevron,,,I-16,4900 OCMULGEE E BLVD,MACON,GA,31217,478-750-4331,55,3,2,0,,,6,,478-750-4328,,,,,,,,,,,,,,
10,Georgia,ONE TRIP FOOD & FUEL,location_details.php?id=10562,http://www.rvandtravelers.com/location_details.php?id=10562,RVer,ind_dealer_1,,,US 84,803 W DAME,HOMERVILLE,GA,31634,912-487-3873,10,3,2,0,,,,,,,,,,,,,,,,,,,
10,Georgia,PA-PA'S DELI,location_details.php?id=10555,http://www.rvandtravelers.com/location_details.php?id=10555,RVer,ind_dealer_1,,,US 82,6509 ALMA HWY,WAYCROSS,GA,31503,912-283-0998,10,3,0,0,,,US 23,,,,,,,,,,,,,,,,
10,Georgia,PARKER FOOD STORE,location_details.php?id=18520,http://www.rvandtravelers.com/location_details.php?id=18520,RVer,shell_,,,GA 32,829 W 12TH ST,ALMA,GA,31510,912-632-7504,55,3,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=47477,http://www.rvandtravelers.com/location_details.php?id=47477,RVer,ind_dealer_1,,,US 341,9674 GOLDEN ISLES HWY E,SURRENCY,GA,31563,912-367-1006,12,6,0,0,0,0,,,,,,,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=47382,http://www.rvandtravelers.com/location_details.php?id=47382,RVer,ind_dealer_1,,,US 80,4480 US 80,ELLABELL,GA,31308,912-858-0031,10,3,0,0,,,US 280,,,,,,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=52874,http://www.rvandtravelers.com/location_details.php?id=52874,RVer,ind_dealer_1,,,US 80,1275 HWY 80 E,POOLER,GA,31322,912-450-0069,20,5,0,0,0,20,PINE BARREN RD,,,parkerskitchen.com/locations/parkers-69/,,,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=52889,http://www.rvandtravelers.com/location_details.php?id=52889,RVer,ind_dealer_1,,,I-16,1601 DEAN FOREST RD,SAVANNAH,GA,31408,912-966-1686 (TRAVEL CENTER),16,7,0,0,0,0,160,,,parkerskitchen.com/locations/parkers-64/,,,,,,,,,,,,,
10,Georgia,PARKER'S STERLING,location_details.php?id=10534,http://www.rvandtravelers.com/location_details.php?id=10534,RVer,ind_dealer_1,,,US 341,7301 NEW JESUP HWY,BRUNSWICK,GA,31523,912-265-5699,10,4,0,0,0,0,,,912-265-3160,,,,,,,,,,,,,,
10,Georgia,PEACHES EXPRESS,location_details.php?id=10580,http://www.rvandtravelers.com/location_details.php?id=10580,RVer,valero,,,US 319,189 JACKSONVILLE HWY,FITZGERALD,GA,31750,229-424-9539,2,2,0,0,,,,,,,,,,,,,,,,,,,
10,Georgia,PETRO STOPPING CENTER #322,location_details.php?id=2219,http://www.rvandtravelers.com/location_details.php?id=2219,RVer,petro,,,I-285,3181 DONALD LEE HOLLOWELL PKWY,ATLANTA,GA,30318,404-794-7772 (TRAVEL CENTER),411,16,14,6,0,411,12,404-794-7772 (IRON SKILLET),404-792-6904,www.ta-petro.com/location/ga/petro-atlanta,404-794-7772 (BURGER KING),,,,,,,,,,,,
10,Georgia,PETRO STOPPING CENTER #344,location_details.php?id=2276,http://www.rvandtravelers.com/location_details.php?id=2276,RVer,petro,,,I-95,1105 E KING AVE,KINGSLAND,GA,31548,912-882-3111 (TRAVEL CENTER),136,9,5,5,8,8,3,912-882-3111 (POPEYE'S),912-882-3050,www.ta-petro.com/location/ga/petro-kingsland,,,,,,,,,,,,,
10,Georgia,PETRO STOPPING CENTER #377,location_details.php?id=37284,http://www.rvandtravelers.com/location_details.php?id=37284,RVer,petro,,,I-85,10200 OLD FEDERAL RD,CARNESVILLE,GA,30521,706-335-1984 (TRAVEL CENTER),221,12,18,5,20,20,160,706-335-1984 (IRON SKILLET),706-335-1982,www.ta-petro.com/location/ga/petro-carnesville,,,,,,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #144,location_details.php?id=16934,http://www.rvandtravelers.com/location_details.php?id=16934,RVer,pilot,,,I-20,2975 GUN CLUB RD,AUGUSTA,GA,30907,706-667-6557 (TRAVEL CENTER),75,8,6,0,20,20,200,706-481-9939 (WENDY'S),706-481-9940,www.pilotflyingj.com/stores/144/,,,3.199,3.659,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #192,location_details.php?id=16937,http://www.rvandtravelers.com/location_details.php?id=16937,RVer,pilot,,,I-75,4431 OLD UNION RD,TIFTON,GA,31794,229-382-7295 (TRAVEL CENTER),200,7,11,3,10,10,60,229-382-7295 (SUBWAY),229-382-4910,www.pilotflyingj.com/stores/192/,229-382-7295 (STEAK 'N SHAKE),,2.989,3.559,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #254,location_details.php?id=16942,http://www.rvandtravelers.com/location_details.php?id=16942,RVer,pilot,,,I-24/59,650 HWY 299,WILDWOOD,GA,30757,706-820-7353 (TRAVEL CENTER),10,6,3,0,0,0,169,706-820-7353 (SUBWAY),706-820-9539,www.pilotflyingj.com/stores/254/,,,2.859,3.459,3.859,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #260,location_details.php?id=14729,http://www.rvandtravelers.com/location_details.php?id=14729,RVer,pilot,,,GA 300,310 CORDELE RD,ALBANY,GA,31705,229-878-1355 (TRAVEL CENTER),80,7,4,2,25,25,CLARK AVE,229-878-1356 (SUBWAY),229-878-1302,www.pilotflyingj.com/stores/260/,,,2.799,3.559,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #267,location_details.php?id=37295,http://www.rvandtravelers.com/location_details.php?id=37295,RVer,pilot,,,I-75,2965 HWY 247C,BYRON,GA,31008,478-956-5316 (TRAVEL CENTER),150,9,11,0,20,20,146,478-956-2457 (ARBY'S),478-956-3726,www.pilotflyingj.com/stores/267/,478-956-2457 (CINNABON),,,3.559,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #312,location_details.php?id=16948,http://www.rvandtravelers.com/location_details.php?id=16948,RVer,pilot,,,I-20,882 GA HWY 100,TALLAPOOSA,GA,30176,770-574-9922 (TRAVEL CENTER),250,10,6,0,8,8,5,770-574-2005 (TACO BELL),770-574-9697,www.pilotflyingj.com/stores/312/,770-574-2005 (KFC),,3.159,3.619,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #319,location_details.php?id=16953,http://www.rvandtravelers.com/location_details.php?id=16953,RVer,pilot,,,I-75,243 CONNECTOR 3 SW,DALTON,GA,30720,706-277-7934 (TRAVEL CENTER),100,12,7,0,19,19,328,706-277-3002 (ARBY'S),706-277-3337,www.pilotflyingj.com/stores/319/,,,2.989,3.399,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #331,location_details.php?id=16956,http://www.rvandtravelers.com/location_details.php?id=16956,RVer,pilot,,,I-285,2605 BOULDERCREST,ATLANTA,GA,30316,404-212-8733 (TRAVEL CENTER),120,8,7,0,40,40,51,404-212-8282 (WENDY'S),404-212-8568,www.pilotflyingj.com/stores/331/,,,3.099,3.539,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #398,location_details.php?id=16962,http://www.rvandtravelers.com/location_details.php?id=16962,RVer,pilot,,,I-75,39 VICTORY LANE,VIENNA,GA,31092,229-268-1414 (TRAVEL CENTER),100,7,5,0,5,5,109,229-268-1414 (MCDONALD'S),229-268-4880,www.pilotflyingj.com/stores/398/,,,3.079,3.559,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #415,location_details.php?id=16963,http://www.rvandtravelers.com/location_details.php?id=16963,RVer,pilot,,,I-59,319 DEER HEAD COVER RD,RISING FAWN,GA,30738,706-462-2455 (TRAVEL CENTER),150,9,8,0,5,5,4,706-462-2723 (SUBWAY),706-462-2702,www.pilotflyingj.com/stores/415/,706-462-2723 (DELUCA'S),,3.059,3.599,3.959,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #416,location_details.php?id=16966,http://www.rvandtravelers.com/location_details.php?id=16966,RVer,pilot,,,I-75,2201 E 16TH AVE,CORDELE,GA,31015,229-271-5775 (TRAVEL CENTER),67,7,10,0,7,7,101,229-271-6382 (ARBY'S),229-271-5774,www.pilotflyingj.com/stores/416/,,,3.059,3.559,3.959,4.199,,,,,,,
