state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Phone 2,Unleaded,Diesel,Bulk Def,Propane,Phone 3,https,Phone 4,Phone 5,# of Men's Showers,http,htp,Mile Marker,Road Name,Hours of Operation,Mailing Address
23,Missouri,BIG APPLE TRAVEL CENTER,location_details.php?id=52430,http://www.rvandtravelers.com/location_details.php?id=52430,RVer,bigapple,,,I-44,2100 S PRIGMORE AVE,JOPLIN,MO,64801,417-768-3030 (TRAVEL CENTER),150,0,0,7,4,0,13,,417-768-3030 (THE INDIAN KITCHEN),,,,,417-768-3030 (AMERICAN KITCHEN),www.bigappletravelcenters.com,,,,,,,,,
23,Missouri,BJ'S TRAVEL CENTER,location_details.php?id=371,http://www.rvandtravelers.com/location_details.php?id=371,RVer,mobil_oil__type,,,I-55,500 STATE HWY P,NEW MADRID,MO,63869,573-748-9710 (TRAVEL CENTER),25,0,0,5,2,0,52,573-748-5099,,,,,,,,,,,,,,,,
23,Missouri,BREAK TIME,location_details.php?id=427,http://www.rvandtravelers.com/location_details.php?id=427,RVer,ind_dealer_1,,,I-55,2823 E MALONE AVE,MINER,MO,63801,573-471-2630 (TRAVEL CENTER),20,0,0,3,2,0,67,,,,,,,,,,,,,,,,,
23,Missouri,BREAK TIME,location_details.php?id=12763,http://www.rvandtravelers.com/location_details.php?id=12763,RVer,cenex--300_0,,,MO 7,2167 MO-7,CLINTON,MO,64735,660-885-5641 (TRAVEL CENTER),0,0,0,4,0,0,,,660-885-5641 (SMOKESTACK BAR.B.Q),,,,,,,,,,,,,,,
23,Missouri,BREAK TIME # 3071,location_details.php?id=45338,http://www.rvandtravelers.com/location_details.php?id=45338,RVer,ind_dealer_1,,,US 63,1210 US 24,MOBERLY,MO,65270,660-263-6726 (TRAVEL CENTER),0,,,2,0,0,US 24,,,,,,,,,,,,,,,,,
23,Missouri,BREAK TIME #3163,location_details.php?id=54001,http://www.rvandtravelers.com/location_details.php?id=54001,RVer,ind_dealer_1,,,US 63,1751 E URBANDALE DR,MOBERLY,MO,65270,660-372-1880 (TRAVEL CENTER),20,0,0,6,2,0,,,660-372-1880 (SMOKESTACK BAR.B.Q),,,,,,,,,,,,,,,
23,Missouri,BREAK TIME #3165,location_details.php?id=48378,http://www.rvandtravelers.com/location_details.php?id=48378,RVer,ind_dealer_1,,,US 50,1299 N MO 13,WARRENSBURG,MO,64093,660-429-0173 (TRAVEL CENTER),75,0,0,7,2,0,MO 13,,660-429-0173 (SMOKESTACK BAR.B.Q),,,,,,,,,,,,,,,
23,Missouri,BREAK TIME #3167,location_details.php?id=54000,http://www.rvandtravelers.com/location_details.php?id=54000,RVer,ind_dealer_1,,,US 65,101 REBAR RD,SEDALIA,MO,65301,660-851-0839 (TRAVEL CENTER),10,0,0,6,2,0,,660-851-0831,660-851-0839 (SMOKESTACK BAR.B.Q),,,,,,,,,,,,,,,
23,Missouri,BROWNFIELD OIL,location_details.php?id=45379,http://www.rvandtravelers.com/location_details.php?id=45379,RVer,sinclair_oil_.svg,,,US 36,604 N CENTER ST,SHELBINO,MO,63468,573-588-4600 (TRAVEL CENTER),30,0,0,2,0,0,MO 15,,,,,,,,,,,,,,,,,
23,Missouri,BRUSH CREEK GAS N GO,location_details.php?id=45381,http://www.rvandtravelers.com/location_details.php?id=45381,RVer,sinclair_oil_.svg,,,US 61,3674 US 61,SILEX,MO,63377,573-384-5665 (TRAVEL CENTER),15,0,0,4,0,0,CO RD E,573-384-5707,,,,,,,,,,,,,,,,
23,Missouri,BUCKY'S TRAVEL PLAZA,location_details.php?id=3662,http://www.rvandtravelers.com/location_details.php?id=3662,RVer,shell_,,,I-29,4215 S US 169,ST. JOSEPH,MO,64503,816-279-9299 (TRAVEL CENTER),75,0,0,5,0,0,44,816-233-4795,,,,,,,,,,,,,,,,
23,Missouri,BUCKY'S TRAVEL PLAZA,location_details.php?id=48377,http://www.rvandtravelers.com/location_details.php?id=48377,RVer,shell_,,,US 169,4215 US-169,ST. JOSEPH,MO,64503,816-279-9299 (TRAVEL CENTER),75,0,0,5,0,0,,816-279-9336,,,,,,,,,,,,,,,,
23,Missouri,C BARN TRAVEL CENTER,location_details.php?id=12826,http://www.rvandtravelers.com/location_details.php?id=12826,RVer,66gas,,,US 67,154 PARKWAY DR,PARK HILLS,MO,63601,573-431-6767 (TRAVEL CENTER),50,0,0,4,1,0,PARKWAY DR,573-437-6767,,,,,,,,,,,,,,,,
23,Missouri,CAR-MAC'S MINI MART,location_details.php?id=45383,http://www.rvandtravelers.com/location_details.php?id=45383,RVer,shell_,,,I-55,85 STATE HWY O,HOLLAND,MO,68353,573-720-5755 (TRAVEL CENTER),15,0,0,6,0,0,1,573-720-5724,573-720-5755 (ALICE'S CAFE),,,,,,,,,,,,,,,
23,Missouri,CASEY'S,location_details.php?id=12787,http://www.rvandtravelers.com/location_details.php?id=12787,RVer,caseys-general-store-,,,US 36,610 W OLD HWY 36,CHILLICOTHE,MO,64601,660-646-3040 (TRAVEL CENTER),25,0,0,4,2,0,US 65,660-646-4010,660-646-3040 (CASEY'S KITCHEN),,,,,,,,,1,,,,,,
23,Missouri,CASEY'S #2907,location_details.php?id=54024,http://www.rvandtravelers.com/location_details.php?id=54024,RVer,caseys-general-store-,,,I-57,211 S STORY ST,CHARLESTON,MO,63834,573-683-2589 (TRAVEL CENTER),30,0,0,4,2,0,12,573-683-2950,573-683-2589 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
23,Missouri,CASEY'S GENERAL STORE,location_details.php?id=54019,http://www.rvandtravelers.com/location_details.php?id=54019,RVer,caseys-general-store-,,,US 71,1719 E 1ST ST,MARYVILLE,MO,64468,660-562-2021 (TRAVEL CENTER),8,0,0,5,0,0,MO 46,660-562-2009,660-562-2021 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
23,Missouri,CASEY'S GENERAL STORE,location_details.php?id=37797,http://www.rvandtravelers.com/location_details.php?id=37797,RVer,caseys-general-store-,,,I-35,4107 MILLER ST,BETHANY,MO,64424,660-425-8810 (TRAVEL CENTER),25,0,0,5,4,0,92,660-425-8709,660-425-8810 (CASEY'S PIZZA),,,,,,,,,,,,,,,
23,Missouri,CHEROKEE PASS TRAVEL CENTER,location_details.php?id=45467,http://www.rvandtravelers.com/location_details.php?id=45467,RVer,mobil_oil__type,,,US 67,6724 US-67 BUS,FREDERICKTOWN,MO,63645,573-783-3609 (TRAVEL CENTER),50,0,0,5,2,0,,573-783-2233,573-783-3609 (SUBWAY),,,,,,,,,,,,,,,
23,Missouri,CIRCLE K # 1620,location_details.php?id=2007,http://www.rvandtravelers.com/location_details.php?id=2007,RVer,circle_k__3774,,,I-44,18181 OLD US 66,EUREKA,MO,63025,636-938-5358 (TRAVEL CENTER),0,0,0,4,0,0,261,,,,,,,,,,,,,,,,,
23,Missouri,CITY TRUCK STOP,location_details.php?id=540,http://www.rvandtravelers.com/location_details.php?id=540,RVer,66gas,,,I-270,8430 HALL ST,ST. LOUIS,MO,63147,314-869-5169 (TRAVEL CENTER),6,0,0,5,0,0,34-C,314-868-8368,,,,,,,,,,,,,,,,
23,Missouri,CONOCO STATE LINE,location_details.php?id=647,http://www.rvandtravelers.com/location_details.php?id=647,RVer,conoco,,,I-35,10022 W US HWY 69,EAGLEVILLE,MO,64442,660-878-3969 (TRAVEL CENTER),15,0,0,3,1,0,114,660-878-3287,,,,,,,,,,,,,,,,
23,Missouri,DEERFIELD TRAVEL PLAZA,location_details.php?id=728,http://www.rvandtravelers.com/location_details.php?id=728,RVer,shell_,,,I-55,140 US 61,STEELE,MO,63877,573-695-2810 (TRAVEL CENTER),100,0,0,8,4,0,8,573-695-2819,,,,,,,,,,,,,,,,
23,Missouri,DELUXE TRUCK STOP,location_details.php?id=12780,http://www.rvandtravelers.com/location_details.php?id=12780,RVer,ind_dealer_1,,,MO 759,4500 PACKERS AVE,ST. JOSEPH,MO,64504,816-232-0000 (TRAVEL CENTER),0,0,0,4,4,0,LOWER LAKE,816-238-2595,,,,,,,,,,3,,,,,,
23,Missouri,DIAMOND TRAVEL PLAZA,location_details.php?id=12824,http://www.rvandtravelers.com/location_details.php?id=12824,RVer,conoco,,,US 65,13 STATE HWY 215,FAIR GROVE,MO,65648,417-759-7321 (TRAVEL CENTER),30,0,0,3,1,0,MO 215,417-759-2002,417-759-7321 (HERO'S DELI),,,,,,,,,,,,,,,
23,Missouri,DOGWOOD TRUCK STOP,location_details.php?id=773,http://www.rvandtravelers.com/location_details.php?id=773,RVer,conoco,,,I-70,16851 HWY 135,BOONVILLE,MO,65233,660-882-7988 (TRAVEL CENTER),50,0,0,2,0,3,98,,,,,,,,,,,,,,,,,
23,Missouri,DOUBLE NICKLE TRAVEL CENTER,location_details.php?id=18682,http://www.rvandtravelers.com/location_details.php?id=18682,RVer,ind_dealer_1,,,I-55,1651 HWY 84,HAYTI,MO,63851,573-359-2115 (TRAVEL CENTER),108,0,0,6,4,0,19,573-359-2021,,,,,,,,,,,,,,,,
23,Missouri,DOWNSTREAM Q STORE,location_details.php?id=45334,http://www.rvandtravelers.com/location_details.php?id=45334,RVer,ind_dealer_1,,,I-44,4777 DOWNSTREAM BLVD,JOPLIN,MO,64804,417-626-6750 (TRAVEL CENTER),8,0,0,4,0,0,1,,,,,,,,,,,,,,,,,
23,Missouri,EAGLE MART,location_details.php?id=854,http://www.rvandtravelers.com/location_details.php?id=854,RVer,66gas,,,I-55,7017 US HWY 61,BARNHART,MO,63012,636-467-6666 (TRAVEL CENTER),15,0,0,4,0,0,185,,,,,,,,,,,,,,,,,
23,Missouri,EAGLEVILLE TRAVEL EXPRESS,location_details.php?id=799,http://www.rvandtravelers.com/location_details.php?id=799,RVer,66gas,,,I-35,25024 E STATE HWY,EAGLEVILLE,MO,64442,660-867-5224 (TRAVEL CENTER),100,0,0,4,3,3,106,660-867-5430,660-867-5224 (DINNER BELL),,,,,,,,,,,,,,,
23,Missouri,EMERY'S TRUCK STOP,location_details.php?id=12790,http://www.rvandtravelers.com/location_details.php?id=12790,RVer,conoco,,,US 54,7490 E 54 HWY,DEERFIELD,MO,64741,417-966-7332 (TRAVEL CENTER),20,0,0,2,1,0,,417-966-7233,417-966-7332 (EMERY'S),,,,,,,,,,,,,,,
23,Missouri,ENERGY EXPRESS TRAVEL CENTER,location_details.php?id=45479,http://www.rvandtravelers.com/location_details.php?id=45479,RVer,66gas,,,I-70,4500 N BROADWAY ST,ST. LOUIS,MO,63147,314-241-0527 (TRAVEL CENTER),75,0,0,9,0,0,247,,,,,,,,,,,,,,,,,
23,Missouri,EXPRESS MART TRUCK STOP,location_details.php?id=1394,http://www.rvandtravelers.com/location_details.php?id=1394,RVer,66gas,,,I-55,1707 HWY Z,PEVELY,MO,63070,636-479-4436 (TRAVEL CENTER),50,0,0,6,3,0,180,636-479-5413,,,,,,,,,,,,,,,,
23,Missouri,FARRIS TRUCK STOP,location_details.php?id=890,http://www.rvandtravelers.com/location_details.php?id=890,RVer,ind_dealer_1,,,I-29,1303 GRAND DD SE,FAUCETT,MO,64448,816-238-5665 (TRAVEL CENTER),150,0,0,5,5,0,35,816-238-0903,,,,,,,,,,,,,,,,
23,Missouri,FAST GAS,location_details.php?id=12785,http://www.rvandtravelers.com/location_details.php?id=12785,RVer,66gas,,,US 36,2005 SE 85TH RD,EASTON,MO,64443,816-667-5474 (TRAVEL CENTER),10,0,0,3,0,0,,,,,,,,,,,,,,,,,,
23,Missouri,FAST LANE,location_details.php?id=12792,http://www.rvandtravelers.com/location_details.php?id=12792,RVer,66gas,,,US 54,2213 CARDINAL DR,FULTON,MO,65251,573-642-3518 (TRAVEL CENTER),2,0,0,3,1,0,HH HWY,573-642-7461,573-642-3518 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,,,,
23,Missouri,FAST LANE,location_details.php?id=12793,http://www.rvandtravelers.com/location_details.php?id=12793,RVer,66gas,,,US 54,7569 US 54,LADDONIA,MO,63352,573-373-5520 (TRAVEL CENTER),4,0,0,2,0,0,,,,,,,,,,,,,,,,,,
23,Missouri,FAST LANE,location_details.php?id=12808,http://www.rvandtravelers.com/location_details.php?id=12808,RVer,66gas,,,US 61,240 COLLEGE CAMPUS DR,MOSCOW MILLS,MO,63362,636-356-9201 (TRAVEL CENTER),0,0,0,4,0,0,HWY C,,636-356-9201 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,,,,
23,Missouri,FAST LANE,location_details.php?id=12809,http://www.rvandtravelers.com/location_details.php?id=12809,RVer,66gas,,,US 61,101 W OUTER RD,EOLIA,MO,63344,573-485-7500 (TRAVEL CENTER),100,0,0,4,2,0,MO FF,573-485-2265,573-485-7500 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,,,,
23,Missouri,FAST LANE,location_details.php?id=12812,http://www.rvandtravelers.com/location_details.php?id=12812,RVer,66gas,,,US 61,6725 HWY 6,TAYLOR,MO,63471,573-769-2861 (TRAVEL CENTER),50,0,0,6,2,0,MO 6,573-769-2657,573-769-2861 (18 WHEELER),,,,,,,,,,,,,,,
23,Missouri,FAST LANE,location_details.php?id=12814,http://www.rvandtravelers.com/location_details.php?id=12814,RVer,66gas,,,US 63,520 E HINTON RD,HINTON,MO,65202,573-449-7048 (TRAVEL CENTER),17,0,0,4,0,0,HINTON RD,,,,,,,,,,,,,,,,,
23,Missouri,FAST LANE / MC STOP,location_details.php?id=894,http://www.rvandtravelers.com/location_details.php?id=894,RVer,66gas,,,I-70,3259 CO RD  211,KINGDOM CITY,MO,65262,573-826-3313 (TRAVEL CENTER),6,0,0,6,0,0,148,,573-826-3313 (DAIRY QUEEN),,,,,,,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #1061,location_details.php?id=45382,http://www.rvandtravelers.com/location_details.php?id=45382,RVer,flying-j-,,,I-44,4939 W CHESTNUT EXPY,SPRINGFIELD,MO,65802,417-864-4175 (TRAVEL CENTER),94,28,28,9,7,0,72,417-864-4156,417-864-4175 (WENDY'S),,,,,417-864-4175 (AUNTIE ANNE'S),pilotflyingj.com/stores/1061,417-864-4175 (CINNABON),,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #571,location_details.php?id=17499,http://www.rvandtravelers.com/location_details.php?id=17499,RVer,flying-j-,,,I-57,2460 E HWY 60,CHARLESTON,MO,63834,573-683-4153 (TRAVEL CENTER),84,20,20,9,7,0,12,573-683-4196,573-683-4176 (HUDDLEHOUSE),2.959,3.359,3.959,,573-683-4176 (CINNABON),pilotflyingj.com/stores/571,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #669,location_details.php?id=17518,http://www.rvandtravelers.com/location_details.php?id=17518,RVer,flying-j-,,,I-44,11570 HWY FF,JOPLIN,MO,64804,417-626-7600 (TRAVEL CENTER),178,10,10,10,15,2,11-A,417-626-8802,417-626-7600 (DENNY'S),2.749,3.359,3.959,4.099,,pilotflyingj.com/stores/669,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #671,location_details.php?id=17523,http://www.rvandtravelers.com/location_details.php?id=17523,RVer,flying-j-,,,I-55,703 STATE HWY 80,MATTHEWS,MO,63867,573-472-3336 (TRAVEL CENTER),165,12,12,11,10,0,58,573-471-1161,,2.899,3.319,3.959,,,pilotflyingj.com/stores/671,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #672,location_details.php?id=12789,http://www.rvandtravelers.com/location_details.php?id=12789,RVer,flying-j-,,,I-49,700 J HWY,PECULIAR,MO,64078,816-779-8000 (TRAVEL CENTER),165,5,5,8,9,0,167,816-779-4441,816-779-8000 (DENNY'S),2.799,3.399,3.959,3.699,,pilotflyingj.com/stores/672,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #673,location_details.php?id=17530,http://www.rvandtravelers.com/location_details.php?id=17530,RVer,flying-j-,,,I-44,825 N LOOP DR,SULLIVAN,MO,63080,573-860-8880 (TRAVEL CENTER),160,19,19,12,15,2,226,573-860-8892,573-860-8880 (DENNY'S),2.949,3.399,3.959,3.099,,pilotflyingj.com/stores/673,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #674,location_details.php?id=17535,http://www.rvandtravelers.com/location_details.php?id=17535,RVer,flying-j-,,,I-70,#1 CAMP BRANCH RD,WARRENTON,MO,63383,636-456-2001 (TRAVEL CENTER),175,20,20,12,14,0,188,636-456-2016,636-456-2001 (DENNY'S),2.909,3.329,3.959,3.999,636-456-2001 (DUNKIN' DONUTS EXPRESS),pilotflyingj.com/stores/674,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #675,location_details.php?id=12843,http://www.rvandtravelers.com/location_details.php?id=12843,RVer,flying-j-,,,US 136,102 FORE DR,WAYLAND,MO,63472,660-754-1550 (TRAVEL CENTER),99,5,5,5,4,0,MO 27,660-754-1556,660-754-1550 (DENNY'S),2.989,3.359,3.959,3.799,,pilotflyingj.com/stores/675,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #768,location_details.php?id=17540,http://www.rvandtravelers.com/location_details.php?id=17540,RVer,flying-j-,,,I-435,1300 N CORRINGTON AVE,KANSAS CITY,MO,64120,816-483-7600 (TRAVEL CENTER),121,30,30,7,8,0,57,816-483-1492,,2.889,3.399,3.959,3.799,,pilotflyingj.com/stores/768,,,,,,,,,
23,Missouri,FLYING W TRUCK PLAZA,location_details.php?id=12777,http://www.rvandtravelers.com/location_details.php?id=12777,RVer,conoco,,,MO 96,13011 STATE HWY 96,CARTHAGE,MO,64836,417-358-1039 (TRAVEL CENTER),10,0,0,5,0,0,MO V,417-358-8037,,,,,,,,,,,,,,,,
23,Missouri,FRONT STREET SINCLAIR,location_details.php?id=1260,http://www.rvandtravelers.com/location_details.php?id=1260,RVer,sinclair_oil_.svg,,,I-435,5101 E FRONT ST,KANSAS CITY,MO,64152,816-920-6605 (TRAVEL CENTER),20,20,20,3,0,0,57,816-920-6032,,,,,,,,,,,,,,,,
23,Missouri,FUEL N TREAT,location_details.php?id=55844,http://www.rvandtravelers.com/location_details.php?id=55844,RVer,ind_dealer_1,,,I-70,11630 SALINE J HWY,NELSON,MO,65347,660-859-2430 (TRAVEL CENTER),8,0,0,3,1,0,84,,660-859-2430 (DAIRY QUEEN),,,,,,,,,,,,,,,
23,Missouri,GARDEN INN TRUCK PLAZA,location_details.php?id=48376,http://www.rvandtravelers.com/location_details.php?id=48376,RVer,66gas,,,I-29,27473 HOLT 223,FOREST CITY,MO,64451,660-442-0120 (TRAVEL CENTER),75,0,0,5,2,0,79,,,,,,,,,,,,,,,,,
23,Missouri,GARDEN INN TRUCK PLAZA,location_details.php?id=12799,http://www.rvandtravelers.com/location_details.php?id=12799,RVer,66gas,,,US 60,14081 HWY 60,CABOOL,MO,65689,417-962-3817 (TRAVEL CENTER),100,0,0,6,5,0,EL RANCHO RD,417-962-3177,417-962-3817 (GARDEN INN),,,,,,,,,4,,,,,,
23,Missouri,GAS MART,location_details.php?id=1237,http://www.rvandtravelers.com/location_details.php?id=1237,RVer,mobil_oil__type,,,I-70,6020 N BROADWAY,ST. LOUIS,MO,63147,314-385-8646 (TRAVEL CENTER),0,0,0,3,0,0,246-A,,,,,,,,,,,,,,,,,
23,Missouri,GAS MART USA,location_details.php?id=45478,http://www.rvandtravelers.com/location_details.php?id=45478,RVer,bp-,,,I-70,209 E GRAND AVE,ST. LOUIS,MO,63107,314-421-0062 (TRAVEL CENTER),0,0,0,2,0,0,247,,,,,,,,,,,,,,,,,
23,Missouri,GASPER'S TRUCK PLAZA,location_details.php?id=1200,http://www.rvandtravelers.com/location_details.php?id=1200,RVer,gulf_oil_1,,,I-70,3325 CO RD 211,KINGDOM CITY,MO,65262,573-642-6641 (TRAVEL CENTER),150,0,0,7,4,3,148,573-642-6124,,,,,,,,,,,,,,,,
23,Missouri,GRAY'S TRUCK STOP & RESTAURANT,location_details.php?id=12832,http://www.rvandtravelers.com/location_details.php?id=12832,RVer,sinclair_oil_.svg,,,US 71,22979 US 71,MARYVILLE,MO,64468,660-582-2412 (TRAVEL CENTER),20,2,2,4,1,1,,660-582-3807,660-582-2412 (GRAY'S),,,,,,,,,,,,,,,
23,Missouri,HAWKINS CENEX,location_details.php?id=12794,http://www.rvandtravelers.com/location_details.php?id=12794,RVer,cenex--300_0,,,US 59,6401 SW US 59,ST. JOSEPH,MO,64504,816-238-6740 (TRAVEL CENTER),8,0,0,3,0,0,VALLEY ST,,,,,,,,,,,,,,,,,
23,Missouri,HAYMAKER'S,location_details.php?id=54386,http://www.rvandtravelers.com/location_details.php?id=54386,RVer,ind_dealer_1,,,US 63,1610 N MISSOURI ST,MACON,MO,63552,660-395-0429 (TRAVEL CENTER),12,0,0,4,0,0,,,,,,,,,,,,,,,,,,
23,Missouri,HAYMAKERS,location_details.php?id=12782,http://www.rvandtravelers.com/location_details.php?id=12782,RVer,ind_dealer_1,,,US 24,8555 HWY 24,WEST QUINCY,MO,63471,573-393-2181 (TRAVEL CENTER),70,0,0,4,0,0,,573-393-2259,573-393-2181 (SUBWAY),,,,,,,,,,,,,,,
23,Missouri,HAYTI TRUCK STOP,location_details.php?id=1307,http://www.rvandtravelers.com/location_details.php?id=1307,RVer,exxon,,,I-55,1200 WASHINGTON ST,HAYTI,MO,63851,573-359-2020 (TRAVEL CENTER),80,0,0,5,0,0,19,573-359-6472,573-359-2020 (SUBWAY),,,,,,,,,,,,,,,
23,Missouri,HEARTLAND EXPRESS,location_details.php?id=12827,http://www.rvandtravelers.com/location_details.php?id=12827,RVer,exxon,,,US 67,4155 S WESTWOOD BLVD,POPLAR BLUFF,MO,63901,573-778-0772 (TRAVEL CENTER),43,0,0,4,4,0,MO M,573-686-6545,573-778-0772 (HEARTLAND EXPRESS MARKET),,,,,,,,,,,,,,,
23,Missouri,HERD'S TRUCK STOP,location_details.php?id=12772,http://www.rvandtravelers.com/location_details.php?id=12772,RVer,sinclair_oil_.svg,,,MO 37,1000 S LINCOLN RD,MONETT,MO,65708,417-235-3451 (TRAVEL CENTER),30,0,0,6,1,0,,417-235-5947,,,,,,,,,,,,,,,,
23,Missouri,HIGHWAY 6 BP,location_details.php?id=12762,http://www.rvandtravelers.com/location_details.php?id=12762,RVer,bp-,,,MO 6,32106 STATE HWY 6,JAMESPORT,MO,64648,660-684-6611 (TRAVEL CENTER),4,0,0,2,0,0,MO 190,,,,,,,,,,,,,,,,,
23,Missouri,HOLT TRUCK STOP,location_details.php?id=45331,http://www.rvandtravelers.com/location_details.php?id=45331,RVer,conoco,,,I-35,4850 SE SNOW CIRCLE,HOLT,MO,64048,816-320-3268 (TRAVEL CENTER),25,0,0,3,3,0,33,816-320-2982,,,,,,,,,,,,,,,,
23,Missouri,HOOD'S SERVICE CENTER,location_details.php?id=1345,http://www.rvandtravelers.com/location_details.php?id=1345,RVer,cenex--300_0,,,I-44,1651 S STATE HWY K,BOIS D'ARC,MO,65612,417-732-6818 (TRAVEL CENTER),100,0,0,8,4,2,61,417-732-6820,417-732-6818 (HOOD'S),,,,,,,,,,,,,,,
23,Missouri,HOT SPOT,location_details.php?id=45339,http://www.rvandtravelers.com/location_details.php?id=45339,RVer,conoco,,,MO 39,548 N SPRING PARK BLVD,MOUNT VERNON,MO,65712,417-466-2450 (TRAVEL CENTER),2,0,0,2,0,0,,417-466-0018,,,,,,,,,,,,,,,,
23,Missouri,HOT SPOT #1,location_details.php?id=54412,http://www.rvandtravelers.com/location_details.php?id=54412,RVer,ind_dealer_1,,,US 65,23498 HWY 65,LINCOLN,MO,65338,660-547-3372 (TRAVEL CENTER),,,,2,,,,,,,,,,,,,,,,,,,,
23,Missouri,HOUR PLACE,location_details.php?id=45476,http://www.rvandtravelers.com/location_details.php?id=45476,RVer,ind_dealer_1,,,US 65,22976 HWY M,MERCER,MO,64661,660-382-4687 (TRAVEL CENTER),8,0,0,2,0,0,MAIN ST,,660-382-4687 (HOUR PLACE KITCHEN),,,,,,,,,,,,,,,
23,Missouri,JASSI SUPER MART,location_details.php?id=12830,http://www.rvandtravelers.com/location_details.php?id=12830,RVer,bp-,,,I-49,21406 E 275TH ST,HARRISONVILLE,MO,64701,816-884-2944 (TRAVEL CENTER),0,0,0,3,0,0,157,,,,,,,,,,,,,,,,,
23,Missouri,JESSE'S LAST STOP,location_details.php?id=12834,http://www.rvandtravelers.com/location_details.php?id=12834,RVer,ind_dealer_1,,,US 71,1053 HWY 71,BOLCKOW,MO,64427,816-428-2060 (TRAVEL CENTER),5,0,0,2,0,0,MO B,,,,,,,,,,,,,,,,,
23,Missouri,JONES TRUCK PLAZA,location_details.php?id=612,http://www.rvandtravelers.com/location_details.php?id=612,RVer,conoco,,,I-44,2031 W ELM ST,LEBANON,MO,65536,417-588-2281 (TRAVEL CENTER),150,0,0,6,6,2,127,417-588-3074,,,,,,,,,,,,,,,,
23,Missouri,JONEZ TRAVEL MART,location_details.php?id=1490,http://www.rvandtravelers.com/location_details.php?id=1490,RVer,sinclair_oil_.svg,,,I-35,2108 US 36,CAMERON,MO,64429,816-632-7561 (TRAVEL CENTER),100,0,0,6,5,0,54,816-632-1083,816-632-7561 (NELL'S RESTAURANT),,,,,,,,,,,,,,,
23,Missouri,JUNCTION FUEL & GROCERY,location_details.php?id=1510,http://www.rvandtravelers.com/location_details.php?id=1510,RVer,bp-,,,I-70,447 BOONESLICK RD,NEW FLORENCE,MO,63363,573-835-2744 (TRAVEL CENTER),10,0,0,2,0,0,175,573-835-2745,,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43949,http://www.rvandtravelers.com/location_details.php?id=43949,RVer,kumngo-,,,US 59,16140 US HWY 59,NEOSHO,MO,64850,417-455-7262 (TRAVEL CENTER),3,0,0,4,0,0,,,,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43952,http://www.rvandtravelers.com/location_details.php?id=43952,RVer,kumngo-,,,US 60,4996 S MO 125,ROGERSVILLE,MO,65742,417-753-2103 (TRAVEL CENTER),4,0,0,3,0,0,MO 125,,,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43954,http://www.rvandtravelers.com/location_details.php?id=43954,RVer,kumngo-,,,US 65,3445 E KEARNEY ST,SPRINGFIELD,MO,65803,417-865-1069 (TRAVEL CENTER),25,0,0,9,5,0,KEARNEY ST,417-873-9892,,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43955,http://www.rvandtravelers.com/location_details.php?id=43955,RVer,kumngo-,,,US 169,1102 S US HWY 169,SMITHVILLE,MO,64089,816-532-4450 (TRAVEL CENTER),3,0,0,4,0,0,MO 92,,,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43956,http://www.rvandtravelers.com/location_details.php?id=43956,RVer,kumngo-,,,I-35,3807 MILLER ST,BETHANY,MO,64424,660-425-2100 (TRAVEL CENTER),2,0,0,4,0,0,92,,,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=12801,http://www.rvandtravelers.com/location_details.php?id=12801,RVer,kumngo-,,,I-49,15679 KODIAK RD,NEOSHO,MO,64850,417-455-2154 (TRAVEL CENTER),6,0,0,4,0,0,24,,,,,,,,,,,,,,,,,
23,Missouri,KWIK RUN,location_details.php?id=45333,http://www.rvandtravelers.com/location_details.php?id=45333,RVer,exxon,,,US 54,120 E SIMON BLVD,HOLTS SUMMIT,MO,65043,573-896-9092 (TRAVEL CENTER),15,15,15,3,1,0,CR AA,,,,,,,,,,,,,,,,,
