state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Diesel,Bulk Def,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Phone 4,Phone 5,# of Men's Showers,Propane,http,Hours of Operation,Road Name,https,Mile Marker,Mailing Address
44,Tennessee,WEIGEL'S #81 - MORRISTOWN,location_details.php?id=53554,https://www.truckstopsandservices.com/location_details.php?id=53554,Trucker,ind_dealer_1,36.143349,-83.27934,I-81,8,5290 S DAVY CROCKETT PKWY,MORRISTOWN,TN,37813,423-586-3882 (TRAVEL CENTER),,,,,,0,0,0,5,0,0,,,,,,,,,,,
44,Tennessee,WEIGEL'S #90,location_details.php?id=53555,https://www.truckstopsandservices.com/location_details.php?id=53555,Trucker,ind_dealer_1,35.954834,-83.592766,I-40,407,2895 WINFIELD DUNN PKWY,KODAK,TN,37764,865-919-7489 (TRAVEL CENTER),,,,,,0,0,0,4,0,0,,,,,,,,,,,
44,Tennessee,WEIGEL'S STORE 64,location_details.php?id=53593,https://www.truckstopsandservices.com/location_details.php?id=53593,Trucker,ind_dealer_1,36.170251,-84.07868,I-75,122,2409 N CHARLES G SEIVERS BLVD,CLINTON,TN,37716,865-494-7970 (TRAVEL CENTER),,,,,,0,0,0,6,0,,,,,,,,,,,,
44,Tennessee,WEST END SHELL,location_details.php?id=47131,https://www.truckstopsandservices.com/location_details.php?id=47131,Trucker,shell_,35.157176,-86.594577,US 64,,1709 PULASKI HWY,FAYETTEVILLE,TN,37334,931-433-7101 (TRAVEL CENTER),,,,,,14,0,0,5,1,0,,,,,,,,,,,
44,Tennessee,WHITE OAK SHELL,location_details.php?id=12493,https://www.truckstopsandservices.com/location_details.php?id=12493,Trucker,shell_,35.372858,-88.365197,TN 22,TN 69,9647 TN 22,MILLEDGEVILLE,TN,38359,731-687-3391 (TRAVEL CENTER),,,,,,6,0,0,2,0,0,,,,,,,,,,,
44,Tennessee,WOODLAWN PAPA ROCK,location_details.php?id=47118,https://www.truckstopsandservices.com/location_details.php?id=47118,Trucker,ind_dealer_1,36.551131,-87.466848,US 79,,1475 DOVER RD,CLARKSVILLE,TN,37042,931-645-9270 (TRAVEL CENTER),931-645-9270 (KRISPY KRUNCHY CHICKEN),,,,,25,0,25,5,2,0,,,,,,,,,,,
44,Tennessee,ZAIN,location_details.php?id=280,https://www.truckstopsandservices.com/location_details.php?id=280,Trucker,bp-,35.655333,-88.873312,I-40,79,2268 HOLLYWOOD DR,JACKSON,TN,38305,731-664-9154 (TRAVEL CENTER),,,,,,10,0,10,8,0,0,,,,,,,,,,,
44,Tennessee,ZIPPY'S,location_details.php?id=12509,https://www.truckstopsandservices.com/location_details.php?id=12509,Trucker,marathon,35.470626,-88.69354,US 45,,3825 US 45,HENDERSON,TN,38340,731-989-5449 (TRAVEL CENTER),731-989-5449 (ZIPPY'S CAFE),,,,,18,0,18,4,0,1,,,,,,,,,,,
45,Texas,321 FOOD STORE,location_details.php?id=47543,https://www.truckstopsandservices.com/location_details.php?id=47543,Trucker,exxon,30.108044,-94.922836,TX 321,,7612 TX-321,DAYTON,TX,77535,936-258-6670 (TRAVEL CENTER),,,,,,6,0,6,2,0,0,,,,,,,,,,,
45,Texas,365 TRAVEL CENTER,location_details.php?id=785,https://www.truckstopsandservices.com/location_details.php?id=785,Trucker,ind_dealer_1,32.800366,-97.32148,I-35W,54-C,3201 NORTH FWY,FORT WORTH,TX,76106,817-624-3975 (TRAVEL CENTER),817-624-3975 (365 TACO'S),,817-857-1005,,,25,0,0,8,4,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47699,https://www.truckstopsandservices.com/location_details.php?id=47699,Trucker,exxon,28.637352,-96.618996,TX 35,,2207 TX-35,PORT LAVACA,TX,77979,361-553-4785 (TRAVEL CENTER),,,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47738,https://www.truckstopsandservices.com/location_details.php?id=47738,Trucker,7-eleven,29.309235,-98.61537,I-35,144,11390 I-35,SAN ANTONIO/VON ORMY,TX,78073,210-623-4604 (TRAVEL CENTER),,,,,,50,,,5,2,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47568,https://www.truckstopsandservices.com/location_details.php?id=47568,Trucker,ind_dealer_1,32.440095,-95.135492,US 59,,700 US 59,CORRIGAN,TX,75939,936-398-2727 (TRAVEL CENTER),936-398-2727 (WHATABURGER),,,,,10,0,10,5,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=2935,https://www.truckstopsandservices.com/location_details.php?id=2935,Trucker,7-eleven,32.490526,-99.721481,I-20,286-C,128 E OVERLAND TRAIL,ABILENE,TX,79601,325-672-1681 (TRAVEL CENTER),,,,,,15,0,0,4,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47793,https://www.truckstopsandservices.com/location_details.php?id=47793,Trucker,shell_,30.768358,-94.414191,US 69/287,,705 S MAGNOLIA ST,WOODVILLE,TX,75979,409-331-9272 (TRAVEL CENTER),409-331-9272 (WHATABURGER),,,,,10,0,0,6,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=12247,https://www.truckstopsandservices.com/location_details.php?id=12247,Trucker,exxon,27.363135,-99.461243,US 83,,900 ESPEJO MOLINO RD,RIO BRAVO,TX,78046,956-728-7225 (TRAVEL CENTER),956-728-7225 (ANGELINA'S),,,,,4,0,0,4,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47734,https://www.truckstopsandservices.com/location_details.php?id=47734,Trucker,7-eleven,29.28244,-98.394807,I-37,130,13954 I-37,SAN ANTONIO/ELMENDORF,TX,78112,210-633-2985 (TRAVEL CENTER),,,,,,0,,,3,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=12325,https://www.truckstopsandservices.com/location_details.php?id=12325,Trucker,7-eleven,34.070858,-99.009282,US 287,,19765 US HWY 287 E,HARROLD,TX,76364,940-886-2661 (TRAVEL CENTER),940-886-2661 (SUBWAY),940-886-2661 (CHESTER'S FRIED CHICKEN),940-886-2653,,,40,0,0,12,2,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=12332,https://www.truckstopsandservices.com/location_details.php?id=12332,Trucker,7-eleven,33.955237,-98.602346,US 287,,7351 NORTHWEST FWY,WICHITA FALLS,TX,76305,940-855-5925 (TRAVEL CENTER),,,,,,0,0,0,4,1,,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47666,https://www.truckstopsandservices.com/location_details.php?id=47666,Trucker,7-eleven,32.477599,-100.014316,I-20,269,1207 N 7TH ST,MERKEL,TX,79536,325-928-5914 (TRAVEL CENTER),,,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=47691,https://www.truckstopsandservices.com/location_details.php?id=47691,Trucker,exxon,27.605494,-99.516384,FM 1472,,11801 MINES RD,LAREDO,TX,78041,956-728-7837 (TRAVEL CENTER),,,,,,25,,,8,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN,location_details.php?id=53922,https://www.truckstopsandservices.com/location_details.php?id=53922,Trucker,7-eleven,31.677185,-106.316987,TX 375,,320 S AMERICAS AVE,EL PASO,TX,79907,915-790-0530 (TRAVEL CENTER),,,,,,5,0,0,3,0,0,,,,,,,,,,,
45,Texas,7 ELEVEN #22,location_details.php?id=53896,https://www.truckstopsandservices.com/location_details.php?id=53896,Trucker,7-eleven,32.47851,-99.696345,TX 351,,1657 STATE HWY 351,ABILENE,TX,79601,325-677-7622 (TRAVEL CENTER),,,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,786 TRUCK STOP,location_details.php?id=12185,https://www.truckstopsandservices.com/location_details.php?id=12185,Trucker,chevron,29.495247,-95.912576,US 59,,7122 US 59,BEASLEY,TX,77417,979-387-3997 (TRAVEL CENTER),979-387-3997 (CHESTER'S FRIED CHICKEN),,979-387-3306,,,30,0,0,6,3,0,,,,,,,,,,,
45,Texas,82 TRAVEL CENTER,location_details.php?id=53904,https://www.truckstopsandservices.com/location_details.php?id=53904,Trucker,ind_dealer_1,33.647325,-97.080869,US 82,,5101 US 82,GAINESVILLE,TX,76240,940-668-0480 (TRAVEL CENTER),940-668-0480 (SUBWAY),,,,,10,0,0,3,0,0,,,,,,,,,,,
45,Texas,AGGIELAND TRUCK STOP,location_details.php?id=53912,https://www.truckstopsandservices.com/location_details.php?id=53912,Trucker,ind_dealer_1,30.714373,-96.343518,US 190,TX 21,5943 E STATE HWY 21,BRYAN,TX,77808,979-778-0660 (TRAVEL CENTER),,,979-778-0199,,,40,0,0,6,3,0,,,,,,,,,,,
45,Texas,AIRWAY FOOD MART,location_details.php?id=12152,https://www.truckstopsandservices.com/location_details.php?id=12152,Trucker,valero,29.951802,-95.358461,US 59,,2201 GREENS RD,HOUSTON,TX,77032,281-209-2000 (TRAVEL CENTER),,,,,,2,0,0,4,0,1,,,,,,,,,,,
45,Texas,ALABAMA COUSHATTA ONESTOP,location_details.php?id=47642,https://www.truckstopsandservices.com/location_details.php?id=47642,Trucker,shell_,30.718607,-94.71293,US 190,,14154 US-190,LIVINGSTON,TX,77351,936-563-1360 (TRAVEL CENTER),,,,,,10,0,0,3,2,0,,,,1,,,,,,,
45,Texas,ALANREED TRAVEL CENTER,location_details.php?id=47518,https://www.truckstopsandservices.com/location_details.php?id=47518,Trucker,conoco,35.214551,-100.739626,I-40,135,13100 I-40,ALANREED,TX,79002,806-779-2202 (TRAVEL CENTER),,,,,,8,0,0,2,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S  #084,location_details.php?id=53919,https://www.truckstopsandservices.com/location_details.php?id=53919,Trucker,ind_dealer_1,31.691483,-98.996871,US 377,,3480 US HWY 377,BROWNWOOD,TX,76801,325-646-8900 (TRAVEL CENTER),325-646-8900 (THE TRUCK WAGON),,,,,12,0,0,3,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S  #2083,location_details.php?id=53918,https://www.truckstopsandservices.com/location_details.php?id=53918,Trucker,ind_dealer_1,34.43288,-100.22066,US 287,,1510 AVE F NW,CHILDRESS,TX,79201,940-937-3203 (TRAVEL CENTER),,,,,,,,,2,,,,,,,,,,,,,
45,Texas,ALLSUP'S  #276,location_details.php?id=53920,https://www.truckstopsandservices.com/location_details.php?id=53920,Trucker,ind_dealer_1,32.634982,-100.763803,US 84,,7452 US 84,HERMLEIGH,TX,79526,325-863-2412 (TRAVEL CENTER),,,,,,0,0,0,3,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2103,location_details.php?id=12337,https://www.truckstopsandservices.com/location_details.php?id=12337,Trucker,ind_dealer_1,33.225209,-97.591511,US 287,,1305 US 81-287,DECATUR,TX,76234,940-627-1549 (TRAVEL CENTER),940-627-1549 (ALLSUP'S DELI),,,,,8,0,0,4,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2111,location_details.php?id=47755,https://www.truckstopsandservices.com/location_details.php?id=47755,Trucker,ind_dealer_1,36.374009,-103.018484,US 87,,425 US 87,TEXLINE,TX,79087,806-362-4790 (TRAVEL CENTER),,,,,,15,0,0,3,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2225,location_details.php?id=12194,https://www.truckstopsandservices.com/location_details.php?id=12194,Trucker,ind_dealer_1,34.638497,-102.735131,US 60,,1411 W US 60,FRIONA,TX,79035,806-247-8009 (TRAVEL CENTER),806-247-8009 (ALLSUP'S DELI),,,,,45,0,0,4,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2264,location_details.php?id=12198,https://www.truckstopsandservices.com/location_details.php?id=12198,Trucker,ind_dealer_1,32.72062,-102.657796,US 62,,1101 HOBBS HWY,SEMINOLE,TX,79360,432-758-6331 (TRAVEL CENTER),,,,,,1,0,0,3,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2283,location_details.php?id=237,https://www.truckstopsandservices.com/location_details.php?id=237,Trucker,ind_dealer_1,31.562088,-102.997712,I-20,73,402 S O'BRIEN ST,WICKETT,TX,79788,432-943-2445 (TRAVEL CENTER),,,,,,20,,,3,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2304,location_details.php?id=239,https://www.truckstopsandservices.com/location_details.php?id=239,Trucker,valero,35.237942,-102.428557,I-40,76,1000 S MAIN ST,VEGA,TX,79092,806-267-2551 (TRAVEL CENTER),,,,,,55,0,0,6,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2309,location_details.php?id=12307,https://www.truckstopsandservices.com/location_details.php?id=12307,Trucker,ind_dealer_1,33.585174,-99.260394,US 277,,310 S MAIN ST,SEYMOUR,TX,76380,940-888-3552 (TRAVEL CENTER),,,,,,10,0,0,2,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2332,location_details.php?id=238,https://www.truckstopsandservices.com/location_details.php?id=238,Trucker,ind_dealer_1,32.491044,-99.723972,I-20,286-C,4002 RIDGEMONT DR,ABILENE,TX,79606,325-676-0707 (TRAVEL CENTER),,,,,,15,,,3,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2358,location_details.php?id=12262,https://www.truckstopsandservices.com/location_details.php?id=12262,Trucker,ind_dealer_1,31.373569,-100.282711,US 87,,9533 HWY 87 S,WALL,TX,76957,325-651-7707 (TRAVEL CENTER),,,,,,30,,,5,0,0,,,,,,,,,,,
45,Texas,ALLSUP'S #2361,location_details.php?id=56953,https://www.truckstopsandservices.com/location_details.php?id=56953,Trucker,valero,36.332,-102.072529,US 54,,10 S MAPLE ST,STRATFORD,TX,79084,806-396-1180 (TRAVEL CENTER),,,,,,,,,4,,,,,,,,,,,,,
45,Texas,ALLSUP'S #2365,location_details.php?id=53917,https://www.truckstopsandservices.com/location_details.php?id=53917,Trucker,ind_dealer_1,33.183614,-102.816483,US 82,,1489 US-82,PLAINS,TX,79355,806-456-2023 (TRAVEL CENTER),,,,,,12,0,0,4,0,0,,,,,,,,,,,
45,Texas,ALLSUPS,location_details.php?id=47550,https://www.truckstopsandservices.com/location_details.php?id=47550,Trucker,ind_dealer_1,34.256044,-99.509189,US 287,,14984 US-287,CHILLICOTHE,TX,79225,940-852-5592 (TRAVEL CENTER),,,,,,10,0,0,5,0,0,,,,,,,,,,,
45,Texas,ALMEDA SWIFT TRUCK STOP,location_details.php?id=56023,https://www.truckstopsandservices.com/location_details.php?id=56023,Trucker,ind_dealer_1,29.606819,-95.42264,TX 8,,13740 ALMEDA RD,HOUSTON,TX,77053,832-834-6590 (TRAVEL CENTER),832-834-6590 (ALMEDA DELI),832-834-6590 (TURBO JOE'S),,,,15,0,0,3,0,0,,,,,,,,,,,
45,Texas,ALVARADO MARKET STATION,location_details.php?id=47520,https://www.truckstopsandservices.com/location_details.php?id=47520,Trucker,chevron,32.41756,-97.22483,I-35,26-A,1100 US-67,ALVARADO,TX,76009,817-783-2390 (TRAVEL CENTER),817-783-2390 (GO LOCO),,817-783-2223,,,25,0,25,5,1,0,,,,,,,,,,,
45,Texas,AMIGO'S COUNTRY CORNER,location_details.php?id=53591,https://www.truckstopsandservices.com/location_details.php?id=53591,Trucker,ind_dealer_1,29.698815,-97.099486,I-10,661,1415 FM 609,FLATONIA,TX,78941,361-865-1000 (TRAVEL CENTER),,,,,,,,,5,,,,,,,,,,,,,
45,Texas,AMIGO'S COUNTRY CORNER,location_details.php?id=56024,https://www.truckstopsandservices.com/location_details.php?id=56024,Trucker,exxon,29.12931,-98.89524,I-35,122,127 I-35 N,DEVINE,TX,78016,830-663-5170 (TRAVEL CENTER),830-663-5170 (AMIGO'S MEXICAN),830-663-5170 (CHESTER'S FRIED CHICKEN),,,,10,0,0,4,0,0,,830-663-5170 (HUNT BROTHERS PIZZA),,,,,,,,,
45,Texas,AP TRAVEL CENTER,location_details.php?id=55931,https://www.truckstopsandservices.com/location_details.php?id=55931,Trucker,shell_,33.4366542,-97.163749,I-35,483,13965 S I-35,VALLEY VIEW,TX,76272,940-726-5643 (TRAVEL CENTER),940-726-5643 (SUBWAY),940-726-5643 (CHURCH'S CHICKEN),,,,10,0,0,3,0,0,,,,,,,,,,,
45,Texas,AUDREY'S SHELL,location_details.php?id=53941,https://www.truckstopsandservices.com/location_details.php?id=53941,Trucker,shell_,29.626011,-95.285214,TX 35,,9637 TELEPHONE RD,HOUSTON,TX,77075,713-991-0880 (TRAVEL CENTER),,,,,,,,,3,,,,,,,,,,,,,
45,Texas,AYCOCK OIL CO,location_details.php?id=12316,https://www.truckstopsandservices.com/location_details.php?id=12316,Trucker,valero,27.738053,-98.080414,US 281,,1238 S US HWY 281,ALICE,TX,78332,361-664-6593 (TRAVEL CENTER),,,,,,5,,,2,0,0,,,,,,,,,,,
45,Texas,B & B CONOCO,location_details.php?id=12296,https://www.truckstopsandservices.com/location_details.php?id=12296,Trucker,ind_dealer_1,31.700738,-94.675725,US 259,,9855 US 259,NACOGDOCHES,TX,75965,936-552-7255 (TRAVEL CENTER),936-552-7255 (SUBWAY),,936-552-7987,,,10,0,0,5,0,0,,,,,,,,,,,
45,Texas,B & D EXPRESS,location_details.php?id=12211,https://www.truckstopsandservices.com/location_details.php?id=12211,Trucker,conoco,31.421274,-94.805525,US 69,,6925 US 69,POLLOK,TX,75969,936-853-2700 (TRAVEL CENTER),,,,,,0,,,2,0,0,,,,,,,,,,,
45,Texas,B&F GRAVE'S TRUCK STOP,location_details.php?id=12175,https://www.truckstopsandservices.com/location_details.php?id=12175,Trucker,exxon,32.183334,-94.33875,US 59,,1025 US 59,CARTHAGE,TX,75633,903-693-9787 (TRAVEL CENTER),903-693-9787 (CHESTER'S FRIED CHICKEN),,903-693-2435,,,35,0,0,4,1,0,,,,,,,,,,,
45,Texas,BAR - B TRAVEL PLAZA,location_details.php?id=305,https://www.truckstopsandservices.com/location_details.php?id=305,Trucker,texaco-,32.51497,-98.369378,I-20,370,108 W I-20,GORDON,TX,76453,254-693-5851 (TRAVEL CENTER),254-693-5851 (BARBIE RESTAURANT),,254-693-5446,,,50,0,0,4,2,0,,,,,,,,,,,
45,Texas,BAR T TRAVEL CENTER,location_details.php?id=47656,https://www.truckstopsandservices.com/location_details.php?id=47656,Trucker,shell_,30.736651,-95.592232,I-45,118,601 TX-75,HUNTSVILLE,TX,77320,936-291-0744 (TRAVEL CENTER),936-291-0744 (SUBWAY),936-291-0744 (WALLS BBQ),936-291-1673,,,70,0,0,5,4,0,,,,,,,,,,,
45,Texas,BAYTOWN EXPRESS TRAVEL PLAZA,location_details.php?id=312,https://www.truckstopsandservices.com/location_details.php?id=312,Trucker,chevron,29.799137,-95.031783,I-10,789,1901 EAST FWY,BAYTOWN,TX,77521,281-426-5002 (TRAVEL CENTER),,,,,,30,0,0,7,4,0,,,,,,,,,,,
45,Texas,BAYTOWN VALLEY,location_details.php?id=47503,https://www.truckstopsandservices.com/location_details.php?id=47503,Trucker,valero,29.715926,-94.980119,TX 146,,1600 TX-146BUS,BAYTOWN,TX,77520,281-837-1279 (TRAVEL CENTER),281-837-1279 (BAYTOWN DELI),,281-420-7081,,,6,0,0,6,0,0,,,,,,,,,,,
45,Texas,Beltway 8 Travel Plaza,location_details.php?id=64809,https://www.truckstopsandservices.com/location_details.php?id=64809,Trucker,,29.93796,-95.37254,,,1104 N Sam Houston Parkway East,Houston,TX,77032,832-230-5927,,,,,,,,,,,,,,,,,,,,,,
45,Texas,BELTWAY 8 TRAVEL PLAZA,location_details.php?id=48400,https://www.truckstopsandservices.com/location_details.php?id=48400,Trucker,exxon,29.937696,-95.372946,SAM HOUSTON PKWY E,,1104 N SAM HOUSTON PKWY E,HOUSTON,TX,76365,281-827-5707 (TRAVEL CENTER),281-827-5707 (DENNY'S),281-827-5707 (SCHLOTZSKY'S),281-328-0601,,,100,0,0,7,5,0,,,,,,,,,,,
45,Texas,BERKLY'S TRAVEL CENTER,location_details.php?id=12263,https://www.truckstopsandservices.com/location_details.php?id=12263,Trucker,shell_,31.107001,-99.332831,US 87,,2340 S BRIDGE ST,BRADY,TX,76825,325-597-5201 (TRAVEL CENTER),,,,,,30,,,4,2,0,,,,,,,,,,,
45,Texas,BEV'S CONVENIENCE STORE,location_details.php?id=12402,https://www.truckstopsandservices.com/location_details.php?id=12402,Trucker,valero,33.188791,-97.287561,FM 156,,1003 FM 156,PONDER,TX,76259,940-479-2635 (TRAVEL CENTER),,,,,,0,,,2,0,0,,,,,,,,,,,
45,Texas,BIG COUNTRY TRUCK STOP,location_details.php?id=344,https://www.truckstopsandservices.com/location_details.php?id=344,Trucker,ind_dealer_1,32.467458,-99.983794,I-20,270,9232 I-20,MERKEL,TX,79536,325-928-5584 (TRAVEL CENTER),325-928-5584 (BRENDA'S  TRUCKER'S CAFE),,325-928-3085,,,600,0,0,9,4,0,,,,,,,,,,,
45,Texas,BIG D TRAVEL CENTER,location_details.php?id=12411,https://www.truckstopsandservices.com/location_details.php?id=12411,Trucker,catscale3,32.815905,-96.920819,LOOP 12,,300 N LOOP 12,IRVING,TX,75061,972-445-2443 (TRAVEL CENTER),,,972-438-2874,,,40,0,40,6,6,3,,,,,,,,,,,
45,Texas,BIG GAS TRUCK STOP,location_details.php?id=47516,https://www.truckstopsandservices.com/location_details.php?id=47516,Trucker,chevron,30.724672,-96.426911,US 90,,2890 N HARVEY MITCHELL PKWY,BRYAN,TX,77087,979-778-9345 (TRAVEL CENTER),,,,,,40,,,5,2,0,,,,,,,,,,,
45,Texas,BIG STAR TRAVEL PLAZA,location_details.php?id=47679,https://www.truckstopsandservices.com/location_details.php?id=47679,Trucker,shell_,29.060816,-99.003037,I-35,114,13489 I-35 FRONTAGE RD,MOORE,TX,78057,830-663-5525 (TRAVEL CENTER),830-663-5525 (CHAMP'S CHICKEN),,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,BIG VIC TRUCK STOP,location_details.php?id=12264,https://www.truckstopsandservices.com/location_details.php?id=12264,Trucker,shell_,28.77798,-96.966336,US 87,US 59,4507 PORT LAVACA DR,VICTORIA,TX,77905,361-575-7138 (TRAVEL CENTER),,,361-575-1915,,,100,,,5,2,0,,,,,,,,,,,
45,Texas,BIG Z TRAVEL PLAZA,location_details.php?id=12235,https://www.truckstopsandservices.com/location_details.php?id=12235,Trucker,exxon,33.055327,-97.477512,US 81,,405 W BC RHOME AVE,RHOME,TX,76078,817-638-2704 (TRAVEL CENTER),817-638-2704 (GIANT BURGER),,817-636-2440,,,10,0,0,2,0,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=47508,https://www.truckstopsandservices.com/location_details.php?id=47508,Trucker,shell_,30.740512,-98.0496,TX 29,,555 TX-29,BERTRAM,TX,78605,512-355-3031 (TRAVEL CENTER),512-355-3031 (COOPER'S CHICKEN),,,,,15,0,0,4,0,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=12149,https://www.truckstopsandservices.com/location_details.php?id=12149,Trucker,exxon,31.19183,-94.781132,US 59,,605 N TEMPLE DR,DIBOLL,TX,75941,936-829-5308 (TRAVEL CENTER),,,,,,3,,,2,0,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=12159,https://www.truckstopsandservices.com/location_details.php?id=12159,Trucker,chevron,30.64792,-94.944833,US 59,,4653 US-59,GOODRICH,TX,77351,936-365-2353 (TRAVEL CENTER),,,,,,25,,,4,0,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=12416,https://www.truckstopsandservices.com/location_details.php?id=12416,Trucker,exxon,31.333284,-94.757888,LOOP 287,,1902 W FRANK AVE,LUFKIN,TX,75901,936-634-4922 (TRAVEL CENTER),,,,,,0,,,2,0,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=47528,https://www.truckstopsandservices.com/location_details.php?id=47528,Trucker,shell_,30.496582,-96.746479,TX 21,,4360 TX-21,CALDWELL,TX,77836,979-567-7665 (TRAVEL CENTER),,,,,,20,0,0,4,1,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=47644,https://www.truckstopsandservices.com/location_details.php?id=47644,Trucker,valero,31.217101,-98.395187,US 183,,201 US 183 N,LOMETA,TX,76853,512-752-5901 (TRAVEL CENTER),512-752-5901 (BIG'S DELI EXPRESS),,512-752-5902,,,6,0,0,4,0,0,,,,,,,,,,,
45,Texas,BIG'S,location_details.php?id=47554,https://www.truckstopsandservices.com/location_details.php?id=47554,Trucker,shell_,32.083956,-98.337663,TX 6,,505 E BLACKJACK ST,DUBLIN,TX,76446,254-445-3533 (TRAVEL CENTER),254-445-3533 (BIG'S DELI EXPRESS),,,,,0,0,0,1,0,0,,,,,,,,,,,
45,Texas,BIG'S  #3809,location_details.php?id=53970,https://www.truckstopsandservices.com/location_details.php?id=53970,Trucker,mobil_oil__type,30.98612,-94.826614,US 59,,806 S HOME ST,CORRIGAN,TX,75939,936-398-4766 (TRAVEL CENTER),,,,,,,,,1,,,,,,,,,,,,,
45,Texas,BIG'S  #3822,location_details.php?id=53971,https://www.truckstopsandservices.com/location_details.php?id=53971,Trucker,chevron,31.38423,-94.772621,US 69 N,,3644 US HWY 69 N,LUFKIN,TX,75904,936-639-2747 (TRAVEL CENTER),,,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,BIG'S TRAVEL CENTER,location_details.php?id=362,https://www.truckstopsandservices.com/location_details.php?id=362,Trucker,valero,28.443448,-99.247794,I-35,67,1162 FM 468,COTULLA,TX,78014,830-879-3109 (TRAVEL CENTER),830-879-3109 (COOPER'S CHICKEN),,,,,25,0,0,3,0,0,,,,,,,,,,,
45,Texas,BIG'S TRAVEL CENTER,location_details.php?id=363,https://www.truckstopsandservices.com/location_details.php?id=363,Trucker,shell_,28.667068,-99.184068,I-35,84,17294 S INTERSTATE HWY 35,DILLEY,TX,78017,830-965-1818 (TRAVEL CENTER),830-965-1818 (CHAMP'S CHICKEN),,,,,20,0,0,3,1,0,,,,,,,,,,,
45,Texas,BINGO TRUCK STOP,location_details.php?id=366,https://www.truckstopsandservices.com/location_details.php?id=366,Trucker,chevron,29.833425,-94.383348,I-10,829,46002 I-10 E,WINNIE,TX,77665,409-296-4773 (TRAVEL CENTER),,,,,,30,0,0,4,2,0,,,,,,,,,,,
