state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Phone 3,Diesel,Bulk Def,Unleaded,# of Men's Showers,Propane,Phone 4,Phone 5,Hours of Operation,Mile Marker,Road Name,https,Mailing Address
21,Michigan,SNAPPY FOOD MART,location_details.php?id=2946,https://www.truckstopsandservices.com/location_details.php?id=2946,Trucker,bp-,42.1059,-84.9921,I-69,15263 M-60,TEKONSHA,MI,49092,517-767-4740 (TRAVEL CENTER),517-767-4400,0,4,0,0,0,0,25,,,,,,,,,,,,,,
21,Michigan,SOUTHEAST SUNMART,location_details.php?id=11183,https://www.truckstopsandservices.com/location_details.php?id=11183,Trucker,sunoco,42.379308,-83.755303,US 23,366 E NORTH TERRITORIAL RD,WHITMORE LAKE,MI,48189,734-662-7470 (TRAVEL CENTER),,5,3,0,0,0,0,49,734-449-2610 (SUBWAY),,,,,,,,,,,,,
21,Michigan,SOUTHEND MARATHON,location_details.php?id=2959,https://www.truckstopsandservices.com/location_details.php?id=2959,Trucker,marathon,44.990518,-84.675885,I-75,2859 S OLD US 27,GAYLORD,MI,49735,989-732-3847 (TRAVEL CENTER),,10,4,0,0,,,279,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=1212,https://www.truckstopsandservices.com/location_details.php?id=1212,Trucker,speedwaygas,43.014078,-85.688065,I-96,2754 ALPINE AVE NW,GRAND RAPIDS,MI,49544,616-784-9171 (TRAVEL CENTER),,0,2,0,0,,,30,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2987,https://www.truckstopsandservices.com/location_details.php?id=2987,Trucker,speedwaygas,43.02214,-83.653841,I-69,509 S DORT HWY,FLINT,MI,48503,810-239-0883 (TRAVEL CENTER),,0,4,0,0,,,138,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2988,https://www.truckstopsandservices.com/location_details.php?id=2988,Trucker,speedwaygas,43.007518,-83.071751,I-69,1988 S CEDAR ST,IMLAY CITY,MI,48444,810-724-1897 (TRAVEL CENTER),810-724-1887,0,4,0,0,0,0,168,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2989,https://www.truckstopsandservices.com/location_details.php?id=2989,Trucker,speedwaygas,42.224295,-85.785563,I-94,24118 COLE AVE,MATTAWAN,MI,49071,269-668-3341 (TRAVEL CENTER),269-668-2000,40,5,0,0,,,66,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2990,https://www.truckstopsandservices.com/location_details.php?id=2990,Trucker,speedwaygas,42.252833,-85.589835,I-94,3908 S WESTNEDGE AVE,KALAMAZOO,MI,49001,269-344-7313 (TRAVEL CENTER),269-344-4550,0,4,0,0,0,0,76-B,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2991,https://www.truckstopsandservices.com/location_details.php?id=2991,Trucker,speedwaygas,42.674482,-82.814672,I-94,29239 23 MILE RD,CHESTERFIELD,MI,48047,586-949-4620 (TRAVEL CENTER),586-949-8757,0,6,0,0,0,0,243,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2993,https://www.truckstopsandservices.com/location_details.php?id=2993,Trucker,speedwaygas,42.861423,-84.886197,I-96,1530 E GRAND RIVER AVE,PORTLAND,MI,48875,517-647-4700 (TRAVEL CENTER),517-647-6629,10,4,0,0,0,0,77,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=2994,https://www.truckstopsandservices.com/location_details.php?id=2994,Trucker,speedwaygas,42.974173,-83.675761,I-475,1466 E BRISTOL RD,FLINT,MI,48529,810-742-6031 (TRAVEL CENTER),,0,4,0,0,0,0,4,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11129,https://www.truckstopsandservices.com/location_details.php?id=11129,Trucker,speedwaygas,42.796148,-85.506793,MI 37,9266 CHERRY VALLEY AVE SE,CALEDONIA,MI,49316,616-891-9880 (TRAVEL CENTER),,0,4,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11130,https://www.truckstopsandservices.com/location_details.php?id=11130,Trucker,speedwaygas,42.705513,-85.469903,MI 37,615 S BROADWAY ST,MIDDLEVILLE,MI,49333,269-795-9063 (TRAVEL CENTER),269-795-3003,0,2,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11131,https://www.truckstopsandservices.com/location_details.php?id=11131,Trucker,speedwaygas,43.40042,-85.800583,MI 37,8500 MASON DR,NEWAYGO,MI,49337,231-652-6412 (TRAVEL CENTER),,0,2,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11154,https://www.truckstopsandservices.com/location_details.php?id=11154,Trucker,speedwaygas,42.75603,-85.075703,MI 43,7051 SADDLEBAG LAKE RD,LAKE ODESSA,MI,48849,269-367-4720 (TRAVEL CENTER),269-367-9541,0,2,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11184,https://www.truckstopsandservices.com/location_details.php?id=11184,Trucker,speedwaygas,42.393706,-83.761507,US 23,300 SIX MILE RD,WHITMORE LAKE,MI,48189,734-449-8990 (TRAVEL CENTER),,5,4,0,0,0,0,50,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11223,https://www.truckstopsandservices.com/location_details.php?id=11223,Trucker,speedwaygas,44.278866,-85.406005,US 131,2010 N MITCHELL ST,CADILLAC,MI,49601,231-775-8101 (TRAVEL CENTER),,0,2,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11225,https://www.truckstopsandservices.com/location_details.php?id=11225,Trucker,speedwaygas,43.219695,-85.568858,US 131,4060 17 MILE RD NE,CEDAR SPRINGS,MI,49319,616-696-2666 (TRAVEL CENTER),,0,2,0,0,0,0,104,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11226,https://www.truckstopsandservices.com/location_details.php?id=11226,Trucker,speedwaygas,43.038,-85.663706,US 131,4121 W RIVER DR NE,COMSTOCK PARK,MI,49321,616-784-9544 (TRAVEL CENTER),,0,2,0,0,0,0,19,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11238,https://www.truckstopsandservices.com/location_details.php?id=11238,Trucker,speedwaygas,42.674201,-85.657981,US 131,1155 W SUPERIOR ST,WAYLAND,MI,49348,269-792-4189 (TRAVEL CENTER),,5,2,0,0,0,0,64,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11239,https://www.truckstopsandservices.com/location_details.php?id=11239,Trucker,speedwaygas,44.255861,-85.403749,US 131,702 N MITCHELL ST,CADILLAC,MI,49601,231-775-9303 (TRAVEL CENTER),,0,4,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11247,https://www.truckstopsandservices.com/location_details.php?id=11247,Trucker,speedwaygas,43.397644,-84.667012,N ALGER RD,7321 N ALGER RD,ALMA,MI,48801,989-463-6688 (TRAVEL CENTER),,0,4,0,0,0,0,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=11248,https://www.truckstopsandservices.com/location_details.php?id=11248,Trucker,speedwaygas,42.195235,-85.560868,PORTAGE RD,8379 PORTAGE RD,PORTAGE,MI,49002,269-329-1837 (TRAVEL CENTER),,0,2,0,0,0,0,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY,location_details.php?id=47587,https://www.truckstopsandservices.com/location_details.php?id=47587,Trucker,speedwaygas,42.798859,-84.739589,I-96,1500 S WRIGHT RD,EAGLE,MI,48822,517-622-3608 (TRAVEL CENTER),,23,3,0,0,0,0,86,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY #1830,location_details.php?id=54958,https://www.truckstopsandservices.com/location_details.php?id=54958,Trucker,speedwaygas,43.030899,-86.216886,US 31,17281 HAYES ST,GRAND HAVEN,MI,49417,616-846-6001 (TRAVEL CENTER),,,3,,,,,,616-846-6001 (SPEEDY CAFE),,,,,,,,,,,,,
21,Michigan,SPEEDWAY #6278,location_details.php?id=54996,https://www.truckstopsandservices.com/location_details.php?id=54996,Trucker,speedwaygas,43.05801,-85.957835,I-96,95 68TH AVE S,COOPERSVILLE,MI,49404,616-837-6772 (TRAVEL CENTER),,,2,,,,,16,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY #6303,location_details.php?id=54997,https://www.truckstopsandservices.com/location_details.php?id=54997,Trucker,speedwaygas,43.13287,-86.219652,US 31,6582 GRAND HAVEN RD,MUSKEGON,MI,49441,231-798-1828 (TRAVEL CENTER),,,3,,,,,107,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY #8716,location_details.php?id=55067,https://www.truckstopsandservices.com/location_details.php?id=55067,Trucker,speedwaygas,43.62345,-83.904823,MI 13,3780 E WILDER RD,BAY CITY,MI,48706,989-686-5690 (TRAVEL CENTER),,,2,,,,,,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY #8723,location_details.php?id=55068,https://www.truckstopsandservices.com/location_details.php?id=55068,Trucker,speedwaygas,43.348748,-83.859059,I-75,6595 DIXIE HWY,BRIDGEPORT,MI,48722,989-777-8425 (TRAVEL CENTER),,,5,,,,,144-A,,,,,,,,,,,,,,
21,Michigan,SPEEDWAY #8740,location_details.php?id=55070,https://www.truckstopsandservices.com/location_details.php?id=55070,Trucker,speedwaygas,42.8251,-84.542793,I-69,13155 S US HWY 27,DEWITT,MI,48820,517-669-1153 (TRAVEL CENTER),,0,4,0,0,0,0,87,517-669-1153 (SPEEDY CAFE),,,,,,,,,,,,,
21,Michigan,SPEEDWAY #8796,location_details.php?id=55071,https://www.truckstopsandservices.com/location_details.php?id=55071,Trucker,speedwaygas,42.682165,-84.512225,E JOLLY ROAD,2558 E JOLLY RD,LANSING,MI,48910,517-882-6889 (TRAVEL CENTER),,,2,,,,,,517-882-6889 (SPEEDY CAFE),,,,,,,,,,,,,
21,Michigan,SPEEDY Q MARKET,location_details.php?id=459,https://www.truckstopsandservices.com/location_details.php?id=459,Trucker,ind_dealer_1,42.989053,-82.448241,I-94,2020 WATER ST,PORT HURON,MI,48060,810-982-8630 (TRAVEL CENTER),810-982-2473,0,4,0,0,,,274,,,,,,,,,,,,,,
21,Michigan,SPENCER OIL,location_details.php?id=3013,https://www.truckstopsandservices.com/location_details.php?id=3013,Trucker,bp-,43.006909,-83.070207,I-69,2015 S CEDAR ST,IMLAY CITY,MI,48444,810-724-2449 (TRAVEL CENTER),810-724-2122,15,4,0,0,,,168,,,,,,,,,,,,,,
21,Michigan,SPINX LUNA PIER,location_details.php?id=3015,https://www.truckstopsandservices.com/location_details.php?id=3015,Trucker,sunoco,41.809239,-83.446477,I-75,10411 HAROLD DR,LUNA PIER,MI,48157,734-317-7700 (TRAVEL CENTER),734-317-7702,5,6,6,0,,,6,,,,,,,,,,,,,,
21,Michigan,SPRINGS PRIME MART,location_details.php?id=11206,https://www.truckstopsandservices.com/location_details.php?id=11206,Trucker,bp-,41.960461,-86.368304,US 31,8736 OLD 31,BERRIEN SPRINGS,MI,49103,269-473-6637 (TRAVEL CENTER),,0,3,0,0,,,,,,,,,,,,,,,,,
21,Michigan,SPRINKLE RD CITGO,location_details.php?id=11245,https://www.truckstopsandservices.com/location_details.php?id=11245,Trucker,citgo,42.21485,-85.540388,SPRINKLE AND BISHOP,7025 S SPRINKLE RD,PORTAGE,MI,49002,269-329-1270 (TRAVEL CENTER),,0,2,0,0,0,0,,,,,,,,,,,,,,,
21,Michigan,ST. IGNACE TRUCK STOP,location_details.php?id=3025,https://www.truckstopsandservices.com/location_details.php?id=3025,Trucker,bp-,45.856303,-84.737117,I-75,917 US-2,ST. IGNACE,MI,49781,906-643-8333 (TRAVEL CENTER),906-643-9850,20,6,4,0,0,0,344-B,,,,,,,,,,,,,,
21,Michigan,STEMPIHAR SPUR,location_details.php?id=11157,https://www.truckstopsandservices.com/location_details.php?id=11157,Trucker,ind_dealer_1,46.481023,-90.051269,US 2,117 US-2,BESSEMER,MI,49911,906-667-0852 (TRAVEL CENTER),906-667-0406,15,3,2,0,0,0,,,,,,,1,,,,,,,,
21,Michigan,STEVE'S BP GAS AND GROCERIES,location_details.php?id=523,https://www.truckstopsandservices.com/location_details.php?id=523,Trucker,bp-,42.297226,-83.975988,I-94,5 S FLETCHER RD,CHELSEA,MI,48118,734-433-1463 (TRAVEL CENTER),734-433-1463,10,6,0,0,0,0,162,,,,,,,,,,,,,,
21,Michigan,SUNOCO PLAZA,location_details.php?id=3125,https://www.truckstopsandservices.com/location_details.php?id=3125,Trucker,sunoco,42.170518,-83.246993,I-75,21980 SIBLEY RD,BROWNSTOWN,MI,48193,734-281-8952 (TRAVEL CENTER),734-281-1091,10,3,0,0,0,0,34,734-281-4123 (SUBWAY),734-281-8952 (DUNKIN' DONUTS),,,,,,734-281-8952 (BASKIN ROBBINS),,,,,,
21,Michigan,SUNRISE,location_details.php?id=1452,https://www.truckstopsandservices.com/location_details.php?id=1452,Trucker,marathon,44.241827,-84.225413,I-75,2474 VERN CT,WEST BRANCH,MI,48661,989-345-4177 (TRAVEL CENTER),989-345-4273,10,4,0,0,,,212,,,,,,,,,,,,,,
21,Michigan,SUNRISE,location_details.php?id=11255,https://www.truckstopsandservices.com/location_details.php?id=11255,Trucker,bp-,42.958368,-82.452159,24TH ST,2319 24TH ST,PORT HURON,MI,48060,810-984-5350 (TRAVEL CENTER),,0,4,0,0,0,0,,,,,,,,,,,,,,,
21,Michigan,SUNRISE #022,location_details.php?id=55131,https://www.truckstopsandservices.com/location_details.php?id=55131,Trucker,ind_dealer_1,43.21271,-82.528275,MI 25,7434 LAKESHORE DR,LEXINGTON,MI,40502,810-359-5970 (TRAVEL CENTER),,10,4,0,0,0,0,,,,,,,,,,,,,,,
21,Michigan,SUNRISE C-STORE,location_details.php?id=3135,https://www.truckstopsandservices.com/location_details.php?id=3135,Trucker,marathon,42.976402,-82.764256,I-69,2700 KINNEY RD,EMMETT,MI,48041,810-384-6903 (TRAVEL CENTER),810-384-1121,100,5,0,0,0,0,184,810-384-6919 (SUBWAY),,,,,,,,,,,,,
21,Michigan,SUNRISE C-STORE,location_details.php?id=11194,https://www.truckstopsandservices.com/location_details.php?id=11194,Trucker,marathon,44.335982,-84.799271,US 27,9286 W LAKE CITY RD,HOUGHTON LAKE,MI,48629,989-422-6112 (TRAVEL CENTER),,0,1,0,0,0,0,194 NB/194-A SB,,,,,,,,,,,,,,
21,Michigan,SUNRISE STATION,location_details.php?id=11249,https://www.truckstopsandservices.com/location_details.php?id=11249,Trucker,bp-,42.727651,-82.51138,26 MILE RD,6040 KING RD,MARINE CITY,MI,48039,810-765-2920 (TRAVEL CENTER),,7,2,0,0,0,0,,810-765-2980 (SUBWAY),,,,,,,,,,,,,
21,Michigan,SUNRISE STORE,location_details.php?id=3136,https://www.truckstopsandservices.com/location_details.php?id=3136,Trucker,bp-,42.990203,-82.927631,I-69,3200 CAPAC RD,CAPAC,MI,48014,810-395-8787 (TRAVEL CENTER),810-395-9490,20,3,0,0,0,0,176,,,,,,,,,,,,,,
21,Michigan,SUNRISE STORE,location_details.php?id=3137,https://www.truckstopsandservices.com/location_details.php?id=3137,Trucker,marathon,42.908998,-82.501161,I-94,4565 GRATIOT RD,SMITHS CREEK,MI,48014,810-364-5115 (TRAVEL CENTER),810-328-3985,30,6,0,0,0,0,266,,,,,,,,,,,,,,
21,Michigan,SUPER AMERICA,location_details.php?id=2986,https://www.truckstopsandservices.com/location_details.php?id=2986,Trucker,speedwaygas,42.983314,-83.928505,I-69,3117 S SHERIDAN RD,LENNON,MI,48449,810-621-3580 (TRAVEL CENTER),810-621-5266,0,2,0,0,0,0,123,,,,,,,,,,,,,,
21,Michigan,TEKONSHA SUNOCO,location_details.php?id=3241,https://www.truckstopsandservices.com/location_details.php?id=3241,Trucker,sunoco,42.105633,-84.992454,I-69,15250 M-60,TEKONSHA,MI,49092,517-767-4722 (TRAVEL CENTER),517-767-4007,0,4,0,0,0,0,25,,,,,,,,,,,,,,
21,Michigan,THE 115 TRUCK STOP,location_details.php?id=3272,https://www.truckstopsandservices.com/location_details.php?id=3272,Trucker,citgo,42.284646,-84.862875,I-94,14547 22 1/2 MILE RD,MARSHALL,MI,49068,269-781-9616 (TRAVEL CENTER),269-781-7842,115,6,4,0,0,0,115,,,,,,,,,,,,,,
21,Michigan,THE PIT STOP,location_details.php?id=3284,https://www.truckstopsandservices.com/location_details.php?id=3284,Trucker,mobil_oil__type,42.931752,-85.721183,I-196,2257 CHICAGO DR SW,WYOMING,MI,49519,616-532-6010 (TRAVEL CENTER),,20,6,0,0,,,72,616-532-6010 (SUBWAY),,,,,,,,,,,,,
21,Michigan,TOWNHALL SHELL MINIMART,location_details.php?id=11205,https://www.truckstopsandservices.com/location_details.php?id=11205,Trucker,shell_,44.722037,-85.645773,US 31,2408 N US HWY 31 S,TRAVERSE CITY,MI,49684,231-947-2456 (TRAVEL CENTER),,0,4,0,0,,,,,,,,,,,,,,,,,
21,Michigan,TRAVEL CENTERS OF AMERICA #069,location_details.php?id=15957,https://www.truckstopsandservices.com/location_details.php?id=15957,Trucker,catscale3,41.927452,-83.363258,I-75,1255 N DIXIE HWY,MONROE,MI,48162,734-384-7952 (TRAVEL CENTER),734-240-0453,156,8,10,3,20,20,15,734-384-7952 (TIM HORTONS),734-384-7952 (POPEYE'S),,,,,,734-384-7952 (FAZOLI'S),,,,,,
21,Michigan,TRAVEL CENTERS OF AMERICA #089,location_details.php?id=15952,https://www.truckstopsandservices.com/location_details.php?id=15952,Trucker,catscale3,42.296926,-83.877585,I-94,200 BAKER RD,DEXTER,MI,48130,734-426-3951 (TRAVEL CENTER),734-426-8558,203,9,8,3,18,18,167,734-426-3951 (POPEYE'S),,,,,,,,,,,,,
21,Michigan,TRAVEL CENTERS OF AMERICA #116,location_details.php?id=15967,https://www.truckstopsandservices.com/location_details.php?id=15967,Trucker,catscale3,41.885383,-86.598968,I-94,6100 SAWYER RD,SAWYER,MI,49125,269-426-4884 (TRAVEL CENTER),269-426-3719,155,10,9,3,14,14,12,269-426-4884 (COUNTRY PRIDE RESTAURANT),269-426-4884 (TACO BELL),,,,,,269-426-4884 (POPEYE'S),269-426-4884 (BURGER KING),,,,,
21,Michigan,TRAVEL CENTERS OF AMERICA #198,location_details.php?id=15964,https://www.truckstopsandservices.com/location_details.php?id=15964,Trucker,catscale3,43.352753,-83.869602,I-75,6364 DIXIE HWY,BRIDGEPORT,MI,48722,989-777-7650 (TRAVEL CENTER),989-777-9770,70,7,4,2,10,10,144,989-777-7650 (COUNTRY PRIDE RESTAURANT),,,,,,,,,,,,,
21,Michigan,TRAVEL CENTERS OF AMERICA #242,location_details.php?id=3240,https://www.truckstopsandservices.com/location_details.php?id=3240,Trucker,catscale3,42.302087,-85.081492,I-94,15874 ELEVEN MILE RD,BATTLE CREEK,MI,49014,269-965-7721 (TRAVEL CENTER),269-968-4233,157,9,6,4,22,22,104,269-965-7721 (COUNTRY PRIDE RESTAURANT),269-965-7721 (BREYERS ICE CREAM),,,,,,,,,,,,
21,Michigan,TRAVEL CENTERS OF AMERICA #243,location_details.php?id=3244,https://www.truckstopsandservices.com/location_details.php?id=3244,Trucker,catscale3,42.106148,-84.988882,I-69,15587 M-60,TEKONSHA,MI,49092,517-767-4135 (TRAVEL CENTER),517-767-3430,85,5,6,4,4,4,25,517-767-4135 (COUNTRY PRIDE RESTAURANT),517-767-4135 (BROASTER CHICKEN),,,,,,,,,,,,
21,Michigan,TRUE NORTH SHELL,location_details.php?id=11202,https://www.truckstopsandservices.com/location_details.php?id=11202,Trucker,shell_,44.772834,-85.501721,US 31,5927 US 31 N,ACME,MI,49610,231-938-1922 (TRAVEL CENTER),,0,4,0,0,0,0,,,,,,,,,,,,,,,
21,Michigan,TRUENORTH,location_details.php?id=11203,https://www.truckstopsandservices.com/location_details.php?id=11203,Trucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Michigan,TULIP CITY TRUCK STOP,location_details.php?id=3552,https://www.truckstopsandservices.com/location_details.php?id=3552,Trucker,exxon,42.738323,-86.066468,I-196,4360 LINCOLN AVE,HOLLAND,MI,49423,616-396-2538 (TRAVEL CENTER),616-394-0770,80,8,4,0,15,15,49,616-392-7490 (SUBWAY),,,,,,,,,,,,,
21,Michigan,UNA TRAVEL CENTER,location_details.php?id=55850,https://www.truckstopsandservices.com/location_details.php?id=55850,Trucker,marathon,42.480165,-82.934084,I-94,18125 E 10 MILE RD,ROSEVILLE,MI,48066,586-859-0997 (TRAVEL CENTER),,150,5,5,,0,0,228,,,,,,,,,,,,,,
21,Michigan,US 23 TRAVEL CENTER,location_details.php?id=11190,https://www.truckstopsandservices.com/location_details.php?id=11190,Trucker,shell_,42.914935,-83.721951,US 23,2330 W GRAND BLANC RD,GRAND BLANC,MI,48473,810-655-4100 (TRAVEL CENTER),810-655-4101,15,8,0,0,0,0,88,810-655-8169 (MCDONALD'S),,,,,,,,,,,,,
21,Michigan,US FUEL MART,location_details.php?id=1161,https://www.truckstopsandservices.com/location_details.php?id=1161,Trucker,sunoco,42.310538,-83.094704,I-75,4800 W FORT ST,DETROIT,MI,48209,313-843-6550 (TRAVEL CENTER),313-843-3215,20,6,0,0,0,0,47-A,,,,,,,,,,,,,,
21,Michigan,VALLEY VIEW MOBIL,location_details.php?id=55234,https://www.truckstopsandservices.com/location_details.php?id=55234,Trucker,mobil_oil__type,42.84446,-85.860733,I-196,4200 32ND AVE,HUDSONVILLE,MI,49426,616-896-6888 (TRAVEL CENTER),,0,4,0,0,0,0,62,,,,,,,,,,,,,,
21,Michigan,WADHAMS OIL,location_details.php?id=3622,https://www.truckstopsandservices.com/location_details.php?id=3622,Trucker,mobil_oil__type,42.860476,-82.556735,I-94,1475 WADHAMS RD,ST. CLAIR,MI,48079,810-326-1974 (TRAVEL CENTER),810-326-2082,10,4,0,0,0,0,262,,,,,,,,,,,,,,
21,Michigan,WESCO,location_details.php?id=11237,https://www.truckstopsandservices.com/location_details.php?id=11237,Trucker,ind_dealer_1,43.886593,-85.52305,US 131,4921 220TH AVE,REED CITY,MI,49677,231-832-4611 (TRAVEL CENTER),,0,2,0,0,,,153,231-832-3010 (SUBWAY),,,,,,,,,,,,,
21,Michigan,WILDWOOD TRUCK STOP,location_details.php?id=11164,https://www.truckstopsandservices.com/location_details.php?id=11164,Trucker,mobil_oil__type,45.714849,-87.601196,US 2,W5386 US-2,HERMANSVILLE,MI,49847,906-498-7745 (TRAVEL CENTER),,25,2,1,0,0,0,,906-498-7745 (THE WILDWOOD RESTAURANT),,,,,,,,,,,,,
21,Michigan,WIXOM FUEL STOP,location_details.php?id=3725,https://www.truckstopsandservices.com/location_details.php?id=3725,Trucker,marathon,42.507099,-83.536397,I-96,29330 S WIXOM RD,WIXOM,MI,48393,248-349-1164 (TRAVEL CENTER),248-349-9493,10,4,0,2,,,159,,,,,,,,,,,,,,
21,Michigan,WOW FAST TRACK,location_details.php?id=47590,https://www.truckstopsandservices.com/location_details.php?id=47590,Trucker,marathon,42.525313,-82.945896,MI 97,31193 UTICA,FRASER,MI,48026,586-296-1975 (TRAVEL CENTER),,10,6,0,0,10,10,,,,,,,,,,,,,,,
22,Minnesota,1 STOP TRAVEL PLAZA,location_details.php?id=12884,https://www.truckstopsandservices.com/location_details.php?id=12884,Trucker,bp-,47.087136,-93.196379,US 2,16282 US 2,SWAN RIVER,MN,55784,218-492-4451 (TRAVEL CENTER),218-492-4449,18,5,4,0,,,MN 65,,,,,,,,,,,,,,
22,Minnesota,AMPRIDE CONVENIENCE MART,location_details.php?id=53932,https://www.truckstopsandservices.com/location_details.php?id=53932,Trucker,cenex--300_0,47.76655,-96.629372,US 75,1020 OLD HWY 75,CROOKSTON,MN,56716,218-281-2157 (TRAVEL CENTER),218-281-2728,6,4,0,0,0,0,,,,,,,,,,,,,,,
22,Minnesota,ASCHEMAN OIL & TIRE,location_details.php?id=53940,https://www.truckstopsandservices.com/location_details.php?id=53940,Trucker,ind_dealer_1,45.28176,-95.76767,US 12,895 US HWY 12,DANVERS,MN,56231,320-567-2338 (TRAVEL CENTER),320-567-2132,0,2,0,0,0,0,,,,,,,,,,,,,,,
22,Minnesota,BEAVER BAY MOBIL MART,location_details.php?id=53955,https://www.truckstopsandservices.com/location_details.php?id=53955,Trucker,mobil_oil__type,47.2578,-91.302216,MN 61,1022 MAIN ST,BEAVER BAY,MN,55601,218-226-3550 (TRAVEL CENTER),218-226-3527,0,2,0,0,0,0,,,,,,,,,,,,,,,
22,Minnesota,BERNSTROM OIL,location_details.php?id=53962,https://www.truckstopsandservices.com/location_details.php?id=53962,Trucker,ind_dealer_1,48.86178,-96.799583,US 59,218 N US HWY 59,LANCASTER,MN,56735,218-762-5255 (TRAVEL CENTER),218-762-5252,5,4,1,0,0,0,,,,,,,,,,,,,,,
22,Minnesota,BIG CHIEF TRUCK STOP,location_details.php?id=343,https://www.truckstopsandservices.com/location_details.php?id=343,Trucker,tesoro-,46.20979,-96.017963,I-94,22158 BIG CHIEF RD,FERGUS FALLS,MN,56537,218-739-9648 (TRAVEL CENTER),218-739-4743,52,6,2,0,0,0,61,218-739-9648 (BIG CHIEF RESTAURANT),,,,,,,,,,,,,
22,Minnesota,BLUE EARTH AUTO/TRUCK STOP,location_details.php?id=380,https://www.truckstopsandservices.com/location_details.php?id=380,Trucker,sinclair_oil_.svg,43.654347,-94.096662,I-90,1310 GIANT DR,BLUE EARTH,MN,56013,507-526-3996 (TRAVEL CENTER),507-526-4533,10,3,2,3,0,0,119,,,,,,,,,,,,,,
