state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Hours of Operation,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Diesel,Bulk Def,# of Men's Showers,Propane,Phone 4,Phone 5,Mile Marker,Road Name,Mailing Address,https,http
47,Virginia,CROSSROADS EXPRESS MARKET,location_details.php?id=54185,https://www.truckstopsandservices.com/location_details.php?id=54185,Trucker,citgo,37.572254,-78.89626,US 60,,2416 PIEDMONT RD,GLADSTONE,VA,24533,434-933-8400 (TRAVEL CENTER),,,,,0,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,DANIEL BOONE TRAVEL CENTER,location_details.php?id=47107,https://www.truckstopsandservices.com/location_details.php?id=47107,Trucker,sunoco,36.71104,-82.790769,US 23,,20922 US-23,DUFFIELD,VA,24244,276-431-1979 (TRAVEL CENTER),,,,,24,,,4,3,0,,,,,,,,,,,,
47,Virginia,DAVIS TRAVEL CENTER,location_details.php?id=723,https://www.truckstopsandservices.com/location_details.php?id=723,Trucker,exxon,36.977864,-77.396265,I-95,33,13306 SAINT JOHN CHURCH RD,STONY CREEK,VA,23882,434-246-2881 (TRAVEL CENTER),434-246-6867 (SUBWAY),434-246-2600 (STARBUCKS),434-246-2519,,85,0,0,7,6,0,,,,,,,,,,,,
47,Virginia,DAVIS TRAVEL CENTER 108,location_details.php?id=722,https://www.truckstopsandservices.com/location_details.php?id=722,Trucker,exxon,36.940989,-77.734568,I-85,39,12461 OLD STAGE RD,WARFIELD,VA,23889,804-478-4403 (TRAVEL CENTER),804-478-4403 (SUBWAY),804-478-4403 (LITTLE CAESARS),804-478-4982,,75,0,0,7,4,0,,,,,,,,,,,,
47,Virginia,DISPUTANTA C-STORE,location_details.php?id=19135,https://www.truckstopsandservices.com/location_details.php?id=19135,Trucker,shell_,37.155227,-77.274555,US 460,,7201 COUNTY DR,DISPUTANTA,VA,23842,804-862-9900 (TRAVEL CENTER),,,,,16,0,0,5,0,0,,,,,,,,,,,,
47,Virginia,DOSWELL TRUCK STOP,location_details.php?id=47106,https://www.truckstopsandservices.com/location_details.php?id=47106,Trucker,ind_dealer_1,37.847197,-77.448048,I-95,98,10222 KINGS DOMINION BLVD,DOSWELL,VA,23047,804-876-3260 (TRAVEL CENTER),,,804-876-3640,,150,0,0,8,6,5,,,,,,,,,,,,
47,Virginia,DUCK THRU FOOD STORE,location_details.php?id=12119,https://www.truckstopsandservices.com/location_details.php?id=12119,Trucker,shell_,36.612495,-76.928151,US 258,,30001 SMITHS FERRY RD,FRANKLIN,VA,23851,757-569-8137 (TRAVEL CENTER),,,,,5,,,3,0,0,,,,,,,,,,,,
47,Virginia,DUDLEY'S TRUCK STOP,location_details.php?id=12114,https://www.truckstopsandservices.com/location_details.php?id=12114,Trucker,marathon,37.045021,-79.877852,US 220,,18151 VIRGIL H GOODE HWY,ROCKY MOUNT,VA,24151,540-483-7883 (TRAVEL CENTER),540-483-2624 (DUDLEY TRUCK STOP RESTAURANT),,540-483-7883,,62,0,0,3,1,2,,,,,,,,,,,,
47,Virginia,EXIT 10 QUICK STOP,location_details.php?id=834,https://www.truckstopsandservices.com/location_details.php?id=834,Trucker,ind_dealer_1,36.652184,-82.087069,I-81,10,15324 LEE HWY,BRISTOL,VA,24202,276-669-5945 (TRAVEL CENTER),,,,,10,,,4,0,0,,,,,,,,,,,,
47,Virginia,EXPRESS LANE,location_details.php?id=12089,https://www.truckstopsandservices.com/location_details.php?id=12089,Trucker,76,37.467169,-79.118936,US 29,,4069 S AMHERST HWY,MADISON HEIGHTS,VA,24572,434-929-1634 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,EXPRESS LANE,location_details.php?id=12134,https://www.truckstopsandservices.com/location_details.php?id=12134,Trucker,exxon,37.364308,-78.845807,US 460,,7721 RICHMOND HWY,APPOMATTOX,VA,24522,434-352-2725 (TRAVEL CENTER),,,,,0,,,2,0,0,,,,,,,,,,,,
47,Virginia,EXPRESS LANE #2,location_details.php?id=54258,https://www.truckstopsandservices.com/location_details.php?id=54258,Trucker,exxon,37.30672,-79.308983,US 460,,12200 E LYNCHBURG SALEM TPKE,FOREST,VA,24551,434-525-4432 (TRAVEL CENTER),,,,,,,,2,,,,,,,,,,,,,,
47,Virginia,FAIRFIELD EXXON,location_details.php?id=54272,https://www.truckstopsandservices.com/location_details.php?id=54272,Trucker,exxon,37.88742,-79.287544,I-64,200,218 STERRETT RD,FAIRFIELD,VA,24435,540-280-2071 (TRAVEL CENTER),540-280-2071 (SUBWAY),,,,4,0,0,3,0,0,,,,,,,,,,,,
47,Virginia,FAS MART # 33,location_details.php?id=54284,https://www.truckstopsandservices.com/location_details.php?id=54284,Trucker,citgo,37.74453,-77.13237,US 360,,12132 KING WILLIAM RD,KING WILLIAM,VA,23086,804-769-2860 (TRAVEL CENTER),,,,,3,,,2,0,,,,,,,,,,,,,
47,Virginia,FAS MART #114,location_details.php?id=54285,https://www.truckstopsandservices.com/location_details.php?id=54285,Trucker,valero,36.55227,-79.459999,BUS 29,,2802 W MAIN ST,DANVILLE,VA,24541,434-792-7135 (TRAVEL CENTER),,,,,1,0,0,3,0,0,,,,,,,,,,,,
47,Virginia,FAS MART #115,location_details.php?id=54286,https://www.truckstopsandservices.com/location_details.php?id=54286,Trucker,valero,36.55316,-79.40184,VA 86,,1794 S MAIN ST,DANVILLE,VA,24541,434-792-8803 (TRAVEL CENTER),,,,,,,,2,,,,,,,,,,,,,,
47,Virginia,FAS MART #120,location_details.php?id=54287,https://www.truckstopsandservices.com/location_details.php?id=54287,Trucker,valero,36.57748,-79.382317,VA 737,,1016 GOODYEAR BLVD,DANVILLE,VA,24541,434-792-1308 (TRAVEL CENTER),,,,,5,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,FAS MART #412,location_details.php?id=54288,https://www.truckstopsandservices.com/location_details.php?id=54288,Trucker,valero,37.12788,-82.622452,US 23,,11503 ORBY CANTRELL HWY,POUND,VA,24279,276-796-4318 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,FAS MART #414,location_details.php?id=54289,https://www.truckstopsandservices.com/location_details.php?id=54289,Trucker,valero,36.93946,-82.60878,US 23,2,590 TRENT ST,NORTON,VA,24273,276-679-5943 (TRAVEL CENTER),276-679-5943 (SUBWAY),,,,4,0,0,6,0,0,,,,,,,,,,,,
47,Virginia,FAS MART #467,location_details.php?id=54290,https://www.truckstopsandservices.com/location_details.php?id=54290,Trucker,valero,36.82381,-82.141396,US 19,,1738 US HWY 19,LEBANON,VA,24266,276-794-7330 (TRAVEL CENTER),,,,,8,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,FASMART,location_details.php?id=12070,https://www.truckstopsandservices.com/location_details.php?id=12070,Trucker,valero,36.731012,-79.882603,VA 174,,2170 KINGS MOUNTAIN RD,MARTINSVILLE,VA,24112,276-632-0161 (TRAVEL CENTER),,,,,0,,,3,0,0,,,,,,,,,,,,
47,Virginia,FASMART,location_details.php?id=12100,https://www.truckstopsandservices.com/location_details.php?id=12100,Trucker,valero,36.791333,-79.39411,US 29,,13869 US 29,CHATHAM,VA,24531,434-432-4171 (TRAVEL CENTER),,,,,0,,,5,0,0,,,,,,,,,,,,
47,Virginia,FASMART,location_details.php?id=12125,https://www.truckstopsandservices.com/location_details.php?id=12125,Trucker,valero,37.186861,-78.142241,US 460,,1511 W VIRGINIA AVE,CREWE,VA,23930,434-645-1000 (TRAVEL CENTER),,,,,0,0,0,3,0,0,,,,,,,,,,,,
47,Virginia,FASMART,location_details.php?id=12139,https://www.truckstopsandservices.com/location_details.php?id=12139,Trucker,valero,36.877161,-82.738201,POWELL VALLEY RD,,412 POWELL VALLEY RD,BIG STONE GAP,VA,24219,276-523-0900 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,FLYING J TRAVEL CENTER #749,location_details.php?id=18359,https://www.truckstopsandservices.com/location_details.php?id=18359,Trucker,flying-j-,37.932457,-77.473684,I-95,104,24279 ROGERS CLARK BLVD,CARMEL CHURCH,VA,22546,804-448-9047 (TRAVEL CENTER),804-448-9047 (DENNY'S),804-448-9047 (CINNABON),804-448-9805,,239,15,15,12,15,0,2.899,3.599,4.459,,,,,,,,,
47,Virginia,FLYING J TRAVEL CENTER #750,location_details.php?id=1117,https://www.truckstopsandservices.com/location_details.php?id=1117,Trucker,flying-j-,36.944225,-80.946841,I-81/77,80,139 FACTORY OUTLET DR,FORT CHISWELL,VA,24360,276-637-4115 (TRAVEL CENTER),276-637-4112 (WENDY'S),276-637-4115 (DENNY'S),276-637-6968,,282,24,24,10,14,5,2.899,3.599,4.459,,3.399,,,,,,,
47,Virginia,FLYING J TRAVEL CENTER #752,location_details.php?id=18370,https://www.truckstopsandservices.com/location_details.php?id=18370,Trucker,flying-j-,39.291205,-78.087557,I-81,323,1530 REST CHURCH RD,WINCHESTER,VA,22624,540-678-3641 (TRAVEL CENTER),540-678-3641 (DENNY'S),540-678-3641 (SUBWAY),540-678-3651,,144,45,45,12,15,0,3.059,3.659,4.359,,4.279,540-678-3641 (CINNABON),,,,,,
47,Virginia,FLYING J TRAVEL CENTER #754,location_details.php?id=18379,https://www.truckstopsandservices.com/location_details.php?id=18379,Trucker,flying-j-,36.936317,-80.99354,I-77/81,77,3249 CHAPMAN RD,WYTHEVILLE,VA,24382,276-228-7110 (TRAVEL CENTER),276-228-7110 (DENNY'S),,276-228-9010,,177,20,20,9,13,0,2.899,3.599,4.459,,,,,,,,,
47,Virginia,FLYING J TRAVEL CENTER #876,location_details.php?id=2816,https://www.truckstopsandservices.com/location_details.php?id=2816,Trucker,flying-j-,37.938969,-77.46607,I-95,104,23866 ROGERS CLARK BLVD,RUTHER GLEN,VA,22546,804-448-3077 (TRAVEL CENTER),804-448-3077 (WENDY'S),804-448-3077 (CINNABON),804-448-3210,,250,32,32,12,22,5,2.899,3.599,4.459,,3.699,,,,,,,
47,Virginia,FOSTER CONVENIENCE,location_details.php?id=12091,https://www.truckstopsandservices.com/location_details.php?id=12091,Trucker,ind_dealer_1,37.279093,-79.167572,US 29,,1788 CALOHAN RD,RUSTBURG,VA,24588,434-821-4236 (TRAVEL CENTER),434-616-2266 (SUBWAY),,,,8,0,0,5,0,0,,,,,,,,,,,,
47,Virginia,FRANK'S TRUCKING CENTER,location_details.php?id=1134,https://www.truckstopsandservices.com/location_details.php?id=1134,Trucker,shell_,36.783532,-76.421378,I-664,13-B,4717 W MILITARY HWY,BOWERS HILL,VA,23321,757-488-8337 (TRAVEL CENTER),,,,,50,0,0,5,4,4,,,,,,,,,,,,
47,Virginia,GET & ZIP,location_details.php?id=12082,https://www.truckstopsandservices.com/location_details.php?id=12082,Trucker,bp-,37.566807,-76.612251,US 17,,14878 GEORGE WASHINGTON MEMORIAL HWY,SALUDA,VA,23149,804-758-5629 (TRAVEL CENTER),,,,,5,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,GO MART,location_details.php?id=735,https://www.truckstopsandservices.com/location_details.php?id=735,Trucker,bp-,38.289535,-78.93549,I-81,235,3373 LEE HWY,WEYERS CAVE,VA,24486,540-234-9327 (TRAVEL CENTER),,,,,12,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,GO MART #126,location_details.php?id=54360,https://www.truckstopsandservices.com/location_details.php?id=54360,Trucker,bp-,38.19611,-79.014866,US 11,,217 LEE HWY,VERONA,VA,24482,540-248-0440 (TRAVEL CENTER),540-248-0440 (HUNT BROTHERS PIZZA),,,,3,0,0,6,0,0,,,,,,,,,,,,
47,Virginia,GOLDY'S TRUCK PLAZA,location_details.php?id=12092,https://www.truckstopsandservices.com/location_details.php?id=12092,Trucker,exxon,37.230258,-79.186603,US 29,,7335 WARDS RD,RUSTBURG,VA,24588,434-821-1513 (TRAVEL CENTER),,,434-821-1522,,89,0,0,5,5,0,,,,,,,,,,,,
47,Virginia,GRAB N GO #2,location_details.php?id=54367,https://www.truckstopsandservices.com/location_details.php?id=54367,Trucker,shell_,37.88689,-79.288239,I-64,200,207 STERRETT RD,FAIRFIELD,VA,24435,540-997-2182 (TRAVEL CENTER),540-997-2182 (HUNT BROTHERS PIZZA),,,,0,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,HARRISONBURG TRAVEL CENTER,location_details.php?id=1303,https://www.truckstopsandservices.com/location_details.php?id=1303,Trucker,ind_dealer_1,38.404293,-78.90999,I-81,243,3355 S MAIN ST,HARRISONBURG,VA,22801,540-434-0601 (TRAVEL CENTER),,,,,150,0,0,12,5,0,,,,,,,,,,,,
47,Virginia,HIGH POINT TRUCK STOP,location_details.php?id=12074,https://www.truckstopsandservices.com/location_details.php?id=12074,Trucker,ind_dealer_1,39.089406,-78.212465,I-81,310,5116 MAIN ST,STEPHENS CITY,VA,22655,540-869-3111 (TRAVEL CENTER),540-869-2469 (HIGH POINT RESTAURANT),,540-869-1762,,15,,,4,2,0,,,,,,,,,,,,
47,Virginia,HOLIDAY FUEL STORE,location_details.php?id=54402,https://www.truckstopsandservices.com/location_details.php?id=54402,Trucker,ind_dealer_1,36.84524,-76.331299,US 58,PORT NORFOLK,2315 WOODROW ST,PORTSMOUTH,VA,23707,757-397-9433 (TRAVEL CENTER),,,,,0,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,HORNE'S RESAURANT & GIFTS,location_details.php?id=54410,https://www.truckstopsandservices.com/location_details.php?id=54410,Trucker,ind_dealer_1,38.1627,-77.199387,US 301,,25532 AP HILL BLVD,PORT ROYAL,VA,22535,804-742-5743 (TRAVEL CENTER),804-742-5743 (HORNE'S RESTAURANT),,,,3,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,I-81 TRAVEL PLAZA,location_details.php?id=1398,https://www.truckstopsandservices.com/location_details.php?id=1398,Trucker,exxon,36.965942,-80.852881,I-81,86,5722 E LEE HWY,MAX MEADOWS,VA,24360,276-764-2004 (TRAVEL CENTER),,,,,120,0,0,4,3,3,,,,,,,,,,,,
47,Virginia,IDEAL MARKET,location_details.php?id=47102,https://www.truckstopsandservices.com/location_details.php?id=47102,Trucker,exxon,36.640562,-79.861631,US 220,,3906 GREENSBORO RD,MARTINSVILLE,VA,24112,276-632-1584 (TRAVEL CENTER),,,,,10,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,KANGAROO EXPRESS,location_details.php?id=12106,https://www.truckstopsandservices.com/location_details.php?id=12106,Trucker,exxon,36.666611,-76.956316,US 58,,1643 ARMORY DR,FRANKLIN,VA,23851,757-562-2168 (TRAVEL CENTER),,,,,10,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,KANGAROO EXPRESS,location_details.php?id=19137,https://www.truckstopsandservices.com/location_details.php?id=19137,Trucker,exxon,36.673916,-80.713106,I-77,8,62 KELLEY RD,FANCY GAP,VA,24328,276-728-7077 (TRAVEL CENTER),,,,,23,0,0,5,0,0,,,,,,,,,,,,
47,Virginia,LANKFORD TRUCK STOP,location_details.php?id=12080,https://www.truckstopsandservices.com/location_details.php?id=12080,Trucker,exxon,37.188016,-75.968344,US 13,,28412 LANKFORD HWY,TOWNSEND,VA,23443,757-331-2160 (TRAVEL CENTER),,,757-331-4496,,20,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,LIBERTY TRUCK CENTER,location_details.php?id=2909,https://www.truckstopsandservices.com/location_details.php?id=2909,Trucker,liberty,38.760273,-78.629918,I-81,273,218 CONICVILLE RD,MOUNT JACKSON,VA,22842,540-477-2991 (TRAVEL CENTER),,,540-477-9748,,150,0,0,8,4,0,,,,,,,,,,,,
47,Virginia,LIBERTY XPRESS STOP,location_details.php?id=12137,https://www.truckstopsandservices.com/location_details.php?id=12137,Trucker,ind_dealer_1,39.382948,-78.299849,US 522,,9181 N FREDERICK PIKE,CROSS JUNCTION,VA,22625,540-888-1412 (TRAVEL CENTER),540-888-4247 (GODFATHER'S PIZZA),,,,10,0,0,5,0,0,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #239,location_details.php?id=1924,https://www.truckstopsandservices.com/location_details.php?id=1924,Trucker,loves-travel-stops-country-stores_416x416,36.952139,-80.882401,I-81,84,145 MAJOR GRAHAMS RD,MAX MEADOWS,VA,24360,276-637-3124 (TRAVEL CENTER),276-637-3124 (CHESTER'S FRIED CHICKEN),276-637-3124 (SUBWAY),276-637-3271,,120,0,0,8,8,2,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #305,location_details.php?id=15299,https://www.truckstopsandservices.com/location_details.php?id=15299,Trucker,loves-travel-stops-country-stores_416x416,38.966353,-78.439377,I-81,291,1015 MT OLIVE RD,TOMS BROOK,VA,22660,540-436-8048 (TRAVEL CENTER),540-436-8048 (ARBY'S),,540-436-3465,,150,0,0,10,7,4,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #317,location_details.php?id=15302,https://www.truckstopsandservices.com/location_details.php?id=15302,Trucker,loves-travel-stops-country-stores_416x416,36.606174,-77.560466,I-95,4,770 MOORES FERRY RD,SKIPPERS,VA,23879,434-336-0203 (TRAVEL CENTER),434-336-0203 (MCDONALD'S),,434-336-0584,,72,0,0,8,7,4,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #399,location_details.php?id=15314,https://www.truckstopsandservices.com/location_details.php?id=15314,Trucker,loves-travel-stops-country-stores_416x416,36.579129,-80.738363,I-77,1,227 OLD PIPERS GAP RD,LAMBSBURG,VA,24351,276-755-3117 (TRAVEL CENTER),276-755-3117 (SUBWAY),276-755-3117 (MCDONALD'S),276-755-3159,,80,0,0,8,5,3,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #435,location_details.php?id=15305,https://www.truckstopsandservices.com/location_details.php?id=15305,Trucker,loves-travel-stops-country-stores_416x416,37.93777,-77.465207,I-95,104,23845 ROGERS CLARK BLVD,RUTHER GLEN,VA,22546,804-448-0102 (TRAVEL CENTER),804-448-0102 (DAIRY QUEEN),804-448-0102 (SUBWAY),804-448-1222,,60,0,0,9,7,0,,,,,,804-448-0102 (GODFATHER'S PIZZA),,,,,,
47,Virginia,LOVE'S TRAVEL STOP #469,location_details.php?id=37602,https://www.truckstopsandservices.com/location_details.php?id=37602,Trucker,loves-travel-stops-country-stores_416x416,36.748733,-78.099916,I-85,15,1850 N MECKLENBURG AVE,SOUTH HILL,VA,23970,434-584-0077 (TRAVEL CENTER),434-584-0077 (SUBWAY),434-584-0077 (MCDONALD'S),434-584-0020,,78,0,0,7,5,3,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #560,location_details.php?id=47080,https://www.truckstopsandservices.com/location_details.php?id=47080,Trucker,loves-travel-stops-country-stores_416x416,36.662398,-76.938032,US 58,US 258,2307 SOUTH ST,FRANKLIN,VA,23851,757-516-2602 (TRAVEL CENTER),757-516-2602 (BOJANGLES),,757-516-2606,,76,0,0,7,7,3,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #613,location_details.php?id=47113,https://www.truckstopsandservices.com/location_details.php?id=47113,Trucker,loves-travel-stops-country-stores_416x416,36.755095,-81.857031,I-81,24,13365 GLENBROOK AVE,MEADOWVIEW,VA,13365,276-944-3281 (TRAVEL CENTER),276-944-3281 (MCDONALD'S),276-944-3281 (SUBWAY),276-944-3040,,72,,,8,5,3,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #705,location_details.php?id=47117,https://www.truckstopsandservices.com/location_details.php?id=47117,Trucker,loves-travel-stops-country-stores_416x416,37.501219,-77.092991,I-64,211,6870 JIMMY BURRELL LANE,PROVIDENCE FORGE,VA,23140,804-966-8150 (TRAVEL CENTER),804-966-8150 (ARBY'S),,804-966-8154,,84,0,0,8,7,4,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #706,location_details.php?id=52450,https://www.truckstopsandservices.com/location_details.php?id=52450,Trucker,loves-travel-stops-country-stores_416x416,38.020618,-79.140547,I-64,213,3499 LEE JACKSON HWY,STAUNTON,VA,24401,540-337-1070 (TRAVEL CENTER),540-337-1070 (CHESTER'S FRIED CHICKEN),540-337-1070 (MCDONALD'S),540-337-1063,,85,0,0,8,7,2,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #707,location_details.php?id=48348,https://www.truckstopsandservices.com/location_details.php?id=48348,Trucker,loves-travel-stops-country-stores_416x416,37.79434,-79.883506,I-64,21,9104 WINTERBERRY AVE,COVINGTON,VA,24426,540-862-9044 (TRAVEL CENTER),540-862-9044 (SUBWAY),540-862-9044 (MCDONALD'S),540-862-9555,,54,0,0,7,6,0,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #715,location_details.php?id=48347,https://www.truckstopsandservices.com/location_details.php?id=48347,Trucker,loves-travel-stops-country-stores_416x416,37.179963,-81.140476,I-77,58,6168 N SCENIC HWY,BASTIAN,VA,24314,276-688-1478 (TRAVEL CENTER),276-688-1478 (ARBY'S),,276-688-1492,,51,0,0,8,7,0,,,,,,,,,,,,
47,Virginia,LOVE'S TRAVEL STOP #717,location_details.php?id=47116,https://www.truckstopsandservices.com/location_details.php?id=47116,Trucker,loves-travel-stops-country-stores_416x416,37.157581,-77.275142,US 460,,7200 COUNTY DR,DISPUTANTA,VA,23842,804-722-0251 (TRAVEL CENTER),804-722-0251 (ARBY'S),,804-722-1474,,73,0,0,7,5,3,,,,,,,,,,,,
47,Virginia,LOVLEN FOOD MART,location_details.php?id=54644,https://www.truckstopsandservices.com/location_details.php?id=54644,Trucker,ind_dealer_1,36.68539,-77.384125,US 58,,7220 SOUTHAMPTON PKWY,DREWRYVILLE,VA,23844,434-634-5388 (TRAVEL CENTER),,,,,1,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,MAPCO EXPRESS,location_details.php?id=1957,https://www.truckstopsandservices.com/location_details.php?id=1957,Trucker,mapco,37.18432,-77.486771,I-85,61,6460 BOYDETON PLANK RD,PETERSBURG,VA,23803,804-733-9592 (TRAVEL CENTER),,,,,10,0,0,6,0,0,,,,,,,,,,,,
47,Virginia,MAPCO EXPRESS,location_details.php?id=1958,https://www.truckstopsandservices.com/location_details.php?id=1958,Trucker,mapco,37.758001,-77.466904,I-95,92-B,801 ENGLAND ST,ASHLAND,VA,23005,804-798-9633 (TRAVEL CENTER),,,,,0,,,2,0,0,,,,,,,,,,,,
47,Virginia,MAPCO EXPRESS,location_details.php?id=1959,https://www.truckstopsandservices.com/location_details.php?id=1959,Trucker,mapco,38.347233,-77.500281,I-95,133-B,626 WARRENTON RD,FREDERICKSBURG,VA,22406,540-899-3923 (TRAVEL CENTER),,,,,0,,,3,0,0,,,,,,,,,,,,
47,Virginia,MAPCO EXPRESS,location_details.php?id=1960,https://www.truckstopsandservices.com/location_details.php?id=1960,Trucker,mapco,37.183294,-77.318117,I-295,3-A,4707 COUNTY DR,DISPUTANTA,VA,23842,804-732-6957 (TRAVEL CENTER),,,,,15,0,0,8,0,0,,,,,,,,,,,,
47,Virginia,MAPCO EXPRESS,location_details.php?id=1961,https://www.truckstopsandservices.com/location_details.php?id=1961,Trucker,mapco,37.34513,-77.343474,I-295,15-B,13200 KINGSTON AVE,CHESTER,VA,23836,804-530-0814 (TRAVEL CENTER),804-530-2106 (SUBWAY),,,,8,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,MAPCO EXPRESS,location_details.php?id=12094,https://www.truckstopsandservices.com/location_details.php?id=12094,Trucker,mapco,38.624111,-77.800408,US 29,,10007 JAMES MADISON HWY,WARRENTON,VA,20187,540-439-2245 (TRAVEL CENTER),540-439-2245 (SUBWAY),,,,8,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,MARKET EXPRESS #10,location_details.php?id=54673,https://www.truckstopsandservices.com/location_details.php?id=54673,Trucker,ind_dealer_1,36.78047,-77.807226,US 58,,3869 LAWRENCEVILLE PLANK RD,LAWRENCEVILLE,VA,23868,434-848-4666 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,MIDWAY FOOD MART,location_details.php?id=12109,https://www.truckstopsandservices.com/location_details.php?id=12109,Trucker,shell_,36.700248,-80.860226,US 58,,7526 CARROLTON PIKE,GALAX,VA,24333,276-236-2799 (TRAVEL CENTER),,,,,0,,,2,0,0,,,,,,,,,,,,
47,Virginia,MILLER MART,location_details.php?id=12130,https://www.truckstopsandservices.com/location_details.php?id=12130,Trucker,bp-,36.7693,-76.606573,US 460,US 58,2872 PRUDEN BLVD,SUFFOLK,VA,23434,757-539-0897 (TRAVEL CENTER),757-935-5028 (HUDDLE HOUSE),,757-539-2958,,75,,,9,3,0,,,,,,,,,,,,
47,Virginia,MILLER MART #40,location_details.php?id=54698,https://www.truckstopsandservices.com/location_details.php?id=54698,Trucker,ind_dealer_1,37.12411,-76.509026,I-64,255-B,12445 JEFFERSON AVE,NEWPORT NEWS,VA,23602,757-968-5375 (TRAVEL CENTER),,,,,0,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,MS 58 PLAZA,location_details.php?id=2077,https://www.truckstopsandservices.com/location_details.php?id=2077,Trucker,ind_dealer_1,36.7126083374023,-77.5726165771484,I-95,11-B,1001 PLEASANT SHADE DR,EMPORIA,VA,23847,434-634-4594 (TRAVEL CENTER),,,,,45,0,0,5,6,5,,,,,,,,,,,,
47,Virginia,NEW DIXIE MART,location_details.php?id=12107,https://www.truckstopsandservices.com/location_details.php?id=12107,Trucker,bp-,36.666853,-76.955595,US 58,,1549 ARMORY DR,FRANKLIN,VA,23851,757-562-3083 (TRAVEL CENTER),,,,,6,0,0,4,0,0,,,,,,,,,,,,
47,Virginia,NISHI FOOD MART #2,location_details.php?id=54741,https://www.truckstopsandservices.com/location_details.php?id=54741,Trucker,shell_,37.13795,-80.3526,I-81,118-C,2655 ROANOKE ST,CHRISTIANSBURG,VA,24073,540-382-4999 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
47,Virginia,OLDE STONE TRUCKSTOP,location_details.php?id=2159,https://www.truckstopsandservices.com/location_details.php?id=2159,Trucker,sunoco,39.255485,-78.096657,I-81,321,3425 MARTINSBURG PIKE,CLEAR BROOK,VA,22624,540-667-0020 (TRAVEL CENTER),,,,,25,,,4,2,0,,,,,,,,,,,,
