state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Phone 2,Fax,Exit,Phone 3,# of Men's Showers,Unleaded,Diesel,Bulk Def,Propane,Phone 4,https,Mailing Address,Phone 5,http,Mile Marker,Road Name,Hours of Operation
1,Alabama,PILOT TRAVEL CENTER #1549,location_details.php?id=47850,http://www.rvandtravelers.com/location_details.php?id=47850,RVer,pilot,,,I-20,75750 US 77,LINCOLN,AL,35096,205-763-1531,30,5,0,0,5,5,,205-763-1532,168,,,2.999,3.399,3.959,,,pilotflyingj.com/stores/1549/,,,,,,
1,Alabama,PILOT TRAVEL CENTER #302,location_details.php?id=16718,http://www.rvandtravelers.com/location_details.php?id=16718,RVer,pilot,,,I-10,6955 THEODORE DAWES RD,THEODORE,AL,36590,251-653-8834 (TRAVEL CENTER),65,7,5,1,15,15,251-653-8830 (WENDY'S),251-653-9556,13,,,2.979,3.559,3.959,,,pilotflyingj.com/stores/302/,,,,,,
1,Alabama,PILOT TRAVEL CENTER #369,location_details.php?id=16721,http://www.rvandtravelers.com/location_details.php?id=16721,RVer,pilot,,,I-20/59,901 BANKHEAD HWY W,BIRMINGHAM,AL,35204,205-324-4532 (TRAVEL CENTER),100,8,7,0,5,5,205-324-5272 (WENDY'S),205-324-5897,123,,,3.159,3.399,3.959,,,www.pilotflyingj.com/stores/369,,,,,,
1,Alabama,PILOT TRAVEL CENTER #441,location_details.php?id=16724,http://www.rvandtravelers.com/location_details.php?id=16724,RVer,pilot,,,I-65,3240 POINT MALLARD PKWY,PRICEVILLE,AL,35603,256-353-5252 (TRAVEL CENTER),90,7,8,0,15,15,256-353-5227 (SUBWAY),256-353-5235,334,256-353-5227 (WENDY'S),,2.829,3.559,3.959,,,pilotflyingj.com/stores/441/,,,,,,
1,Alabama,PILOT TRAVEL CENTER #4555,location_details.php?id=44636,http://www.rvandtravelers.com/location_details.php?id=44636,RVer,pilot,,,I-20/59,3201 BUTTERMILK RD,COTTONDALE,AL,35453,205-633-2155 (TRAVEL CENTER),70,7,6,0,5,5,205-633-2155 (WENDY'S),205-633-2158,77,,,3.049,3.399,3.959,,,www.pilotflyingj.com/stores/4555,,,,,,
1,Alabama,PILOT TRAVEL CENTER #497,location_details.php?id=16729,http://www.rvandtravelers.com/location_details.php?id=16729,RVer,pilot,,,I-20,130 HONDA DR,LINCOLN,AL,35096,205-763-2225 (TRAVEL CENTER),75,8,7,0,10,10,205-763-2230 (SUBWAY),205-763-2229,165,205-763-2230 (CINNABON),,2.899,3.399,3.959,,,pilotflyingj.com/stores/497/,,,,,,
1,Alabama,PILOT TRAVEL CENTER #75,location_details.php?id=16712,http://www.rvandtravelers.com/location_details.php?id=16712,RVer,pilot,,,I-65,6109 US 43 S,SATSUMA,AL,36572,251-679-6260 (TRAVEL CENTER),125,10,8,0,0,0,251-679-6259 (ARBY'S),251-679-6235,19,,,3.069,3.559,3.959,,,pilotflyingj.com/stores/75/,,,,,,
1,Alabama,PILOT TRAVEL CENTER #76,location_details.php?id=16715,http://www.rvandtravelers.com/location_details.php?id=16715,RVer,pilot,,,I-20/59,4416 SKYLAND BLVD E,TUSCALOOSA,AL,35405,205-553-9710 (TRAVEL CENTER),125,9,8,1,10,10,205-553-9758 (SUBWAY),205-553-3089,76,,,2.969,3.399,3.959,,,pilotflyingj.com/stores/76/,,,,,,
1,Alabama,QUICK STOP #19,location_details.php?id=44611,http://www.rvandtravelers.com/location_details.php?id=44611,RVer,texaco-,,,US 82,10395 AL-5,BRENT,AL,35034,205-926-7049 (TRAVEL CENTER),4,4,0,0,0,0,205-926-7049 (WENDY'S),,AL 5 S,,,,,,,,,,,,,,
1,Alabama,QUIK MART #18,location_details.php?id=10086,http://www.rvandtravelers.com/location_details.php?id=10086,RVer,shell_,,,AL 20,2125 OLD HWY 20,TUSCUMBIA,AL,35674,256-381-0744,30,5,2,0,0,30,,256-381-7428,,,,,,,,,,,,,,,
1,Alabama,ROLLING T TRUCK STOP,location_details.php?id=54875,http://www.rvandtravelers.com/location_details.php?id=54875,RVer,chevron,,,I-22,2830 NAUVOO RD,CARBON HILL,AL,35578,205-924-6302 (TRAVEL CENTER),100,3,10,0,0,0,205-924-6302 (TRAVELERS FAMILY CAFE),,46,,,,,,,,,,,,,,
1,Alabama,SAVEWAY TRUCK PLAZA,location_details.php?id=2866,http://www.rvandtravelers.com/location_details.php?id=2866,RVer,ind_dealer_1,,,I-65,7735 MOBILE HWY,HOPE HULL,AL,36043,334-593-3245,40,4,2,0,8,8,,334-593-3874,164,,,,,,,,,,,,,,
1,Alabama,SCOTT'S KWIK MART,location_details.php?id=10109,http://www.rvandtravelers.com/location_details.php?id=10109,RVer,ind_dealer_1,,,AL 195,1019 20TH ST,HALEYVILLE,AL,35565,205-486-7097,20,1,0,0,0,0,,,,,,,,,,,,,,,,,
1,Alabama,SHELTON JIFFY MART,location_details.php?id=54922,http://www.rvandtravelers.com/location_details.php?id=54922,RVer,66gas,,,AL 157,16798 MARKET ST,MOULTON,AL,35650,256-974-8282 (TRAVEL CENTER),,4,,,,,,,,,,,,,,,,,,,,,
1,Alabama,SHOP & FILL,location_details.php?id=10140,http://www.rvandtravelers.com/location_details.php?id=10140,RVer,chevron,,,US 82,6470 US-82,MAPLESVILLE,AL,36750,334-366-4001 (TRAVEL CENTER),20,4,0,0,0,0,334-366-4001 (SUBWAY),334-366-4001,,,,,,,,,,,,,,,
1,Alabama,SHOP-N-FILL #2,location_details.php?id=54927,http://www.rvandtravelers.com/location_details.php?id=54927,RVer,ind_dealer_1,,,US 280,46924 HWY 280 E,SYLACAUGA,AL,35150,256-249-4720 (TRAVEL CENTER),,2,,,,,,,,,,,,,,,,,,,,,
1,Alabama,SIBLEY FOOD MART,location_details.php?id=10084,http://www.rvandtravelers.com/location_details.php?id=10084,RVer,chevron,,,AL 20,14321 CO RD 150,COURTLAND,AL,35618,256-637-2242 (TRAVEL CENTER),15,8,0,0,0,0,,256-637-1111,CO RD 150,,,,,,,,,,,,,,
1,Alabama,SNEAD CHEVRON,location_details.php?id=54944,http://www.rvandtravelers.com/location_details.php?id=54944,RVer,chevron,,,US 278,42941 AL 75,SNEAD,AL,35952,205-466-5620 (TRAVEL CENTER),0,4,0,0,0,0,,,AL 75,,,,,,,,,,,,,,
1,Alabama,SNEAD MARKET,location_details.php?id=54448,http://www.rvandtravelers.com/location_details.php?id=54448,RVer,marathon,,,US 278,87127 US 278,SNEAD,AL,35952,205-466-3671 (TRAVEL CENTER),1,3,0,0,0,0,,,,,,,,,,,,,,,,,
1,Alabama,SNEAD TRUCK STOP,location_details.php?id=10169,http://www.rvandtravelers.com/location_details.php?id=10169,RVer,shell_,,,US 278,87134 US 278,SNEAD,AL,35952,205-466-7900 (TRAVEL CENTER),5,5,2,0,0,0,,205-466-7900,US 75,,,,,,,,,,,,,,
1,Alabama,SPEED TRAC,location_details.php?id=2972,http://www.rvandtravelers.com/location_details.php?id=2972,RVer,citgo,,,I-65,11845 AL 25 N,CALERA,AL,35040,205-668-2950 (TRAVEL CENTER),20,5,3,0,0,0,,,228,,,,,,,,,,,,,,
1,Alabama,SPRINT MART,location_details.php?id=10132,http://www.rvandtravelers.com/location_details.php?id=10132,RVer,shell_,,,US 72,21731 US-72,TUSCUMBIA,AL,35674,256-320-1026,75,4,2,0,0,0,,256-320-2051,,,1,,,,,,,,,,,,
1,Alabama,SUN STOP #622,location_details.php?id=54434,http://www.rvandtravelers.com/location_details.php?id=54434,RVer,ind_dealer_1,,,AL 167,909 W MAIN ST,HARTFORD,AL,36344,334-588-3623 (TRAVEL CENTER),,3,,,,,,,,,,,,,,,,,,,,,
1,Alabama,SUN VALLEY,location_details.php?id=18455,http://www.rvandtravelers.com/location_details.php?id=18455,RVer,ind_dealer_1,,,US 84,11183 US-84,RIVER FALLS,AL,36421,334-222-3034 (TRAVEL CENTER),10,4,0,0,0,0,334-222-3034 (EAT'S DELI),334-222-3034,,,,,,,,,,,,,,,
1,Alabama,SUN VALLEY # 606,location_details.php?id=10149,http://www.rvandtravelers.com/location_details.php?id=10149,RVer,ind_dealer_1,,,US 84,1202 BOLL WEEVIL CIRCLE,ENTERPRISE,AL,36330,334-393-1991 (TRAVEL CENTER),0,6,0,0,0,0,334-393-1991 (SUN VALLEY DELI),334-393-1991,,,,,,,,,,,,,,,
1,Alabama,SUN VALLEY #616,location_details.php?id=10152,http://www.rvandtravelers.com/location_details.php?id=10152,RVer,ind_dealer_1,,,US 84,35 HWY 84 W,DALEVILLE,AL,36322,334-503-9946 (TRAVEL CENTER),0,2,0,0,0,0,334-503-9946 (EAT'S DELI),,AL 85,,,,,,,,,,,,,,
1,Alabama,SUN VALLEY MARKET,location_details.php?id=44595,http://www.rvandtravelers.com/location_details.php?id=44595,RVer,ind_dealer_1,,,US 84,9415 US 84,ASHFORD,AL,36312,334-899-1373 (TRAVEL CENTER),13,2,0,0,0,0,334-899-1373 (SOUTHERN EATS),334-899-1373,,,,,,,,,,,,,,,
1,Alabama,SUNOCO TRUCK STOP,location_details.php?id=10135,http://www.rvandtravelers.com/location_details.php?id=10135,RVer,sunoco,,,US 80,2297 CECIL JACKSON BYP,SELMA,AL,36701,334-875-5733 (TRAVEL CENTER),32,4,0,0,0,0,,,,,,,,,,,,,,,,,
1,Alabama,SUNVALLEY #619,location_details.php?id=55136,http://www.rvandtravelers.com/location_details.php?id=55136,RVer,ind_dealer_1,,,US 84,3724 W US 84,DALEVILLE,AL,36322,334-393-9215 (TRAVEL CENTER),8,2,0,0,0,0,,334-393-9215,,,,,,,,,,,,,,,
1,Alabama,SUPER MART #225,location_details.php?id=55140,http://www.rvandtravelers.com/location_details.php?id=55140,RVer,ind_dealer_1,,,I-20,2252 ALMOND ST,HEFLIN,AL,36264,256-463-5605 (TRAVEL CENTER),0,2,0,0,0,0,,,199,,,,,,,,,,,,,,
1,Alabama,TEXACO VERBENA,location_details.php?id=54321,http://www.rvandtravelers.com/location_details.php?id=54321,RVer,texaco-,,,I-65,6211 CO RD 59,VERBENA,AL,36091,205-755-9776 (TRAVEL CENTER),8,2,0,0,0,0,205-755-9776 (HUNT BROTHERS PIZZA),205-755-9776,200,,,,,,,,,,,,,,
1,Alabama,THE PURPLE COW,location_details.php?id=47847,http://www.rvandtravelers.com/location_details.php?id=47847,RVer,chevron,,,US 80,4865 US 80,SELMA,AL,36701,334-874-6914,20,2,0,0,0,0,,,,,,,,,,,,,,,,,
1,Alabama,TIGER PRIDE,location_details.php?id=18456,http://www.rvandtravelers.com/location_details.php?id=18456,RVer,chevron,,,I-85,8749 CO RD 30,SHORTER,AL,36075,334-727-1234 (TRAVEL CENTER),10,4,0,0,0,0,334-727-1234 (TIGER CHICK),334-725-1191,26,,,,,,,,,,,,,,
1,Alabama,TOKEN #19,location_details.php?id=47844,http://www.rvandtravelers.com/location_details.php?id=47844,RVer,chevron,,,I-22,7016 AL 129,WINFIELD,AL,35594,205-487-0113 (TRAVEL CENTER),93,4,0,0,0,0,205-487-0113 (CAFE 30),205-487-0113,30,,,,,,,,,,,,,,
1,Alabama,TOM THUMB,location_details.php?id=18453,http://www.rvandtravelers.com/location_details.php?id=18453,RVer,citgo,,,US 31,22603 US 31,FLOMATON,AL,36441,251-296-4246 (TRAVEL CENTER),2,2,0,0,0,0,,,,,,,,,,,,,,,,,
1,Alabama,TORCH 85 TRAVEL CENTER,location_details.php?id=53522,http://www.rvandtravelers.com/location_details.php?id=53522,RVer,sunoco,,,I-85,3903 CO RD 53,TUSKEGEE,AL,36083,334-727-7993 (TRAVEL CENTER),75,6,2,,0,75,,334-727-7993,42,,,,,,,,,,,,,,
1,Alabama,TRACKSIDE TRUCK STOP,location_details.php?id=2059,http://www.rvandtravelers.com/location_details.php?id=2059,RVer,texaco-,,,I-20/59,1030 CO RD 208,EUTAW,AL,35462,205-372-2237 (TRAVEL CENTER),50,4,0,2,0,0,205-372-2237 (KRISPY KRUNCHY CHICKEN),205-372-2237,45,,,,,,,,,,,,,,
1,Alabama,TRAVEL CENTERS OF AMERICA #016,location_details.php?id=3192,http://www.rvandtravelers.com/location_details.php?id=3192,RVer,catscale3,,,I-20/59,3501 BUTTERMILK RD,COTTONDALE,AL,35453,205-554-0215 (TRAVEL CENTER),151,10,12,6,12,12,205-554-0215 (POPEYE'S),205-553-4273,77,205-554-0215 (TACO BELL EXPRESS),,,,,,,www.ta-petro.com/location/al/ta-tuscaloosa,,,,,,
1,Alabama,TRAVEL CENTERS OF AMERICA #054,location_details.php?id=15597,http://www.rvandtravelers.com/location_details.php?id=15597,RVer,catscale3,,,I-10,9201 GRAND BAY S,GRAND BAY,AL,36541,251-865-6175 (TRAVEL CENTER),89,6,8,5,24,24,251-865-6175 (POPEYE'S),251-865-0148,4,251-865-6175 (DUNKIN' DONUTS),,,,,,,,,,,,,
1,Alabama,TRAVEL CENTERS OF AMERICA #111,location_details.php?id=3395,http://www.rvandtravelers.com/location_details.php?id=3395,RVer,catscale3,,,I-65,980 W SOUTH BLVD,MONTGOMERY,AL,36105,334-288-3700 (TRAVEL CENTER),125,8,10,2,35,35,334-288-3700 (COUNTRY PRIDE RESTAURANT),334-281-6462,168,,,,,,,,www.ta-petro.com/location/al/ta-montgomery,,,,,,
1,Alabama,TRAVEL CENTERS OF AMERICA #260,location_details.php?id=2699,http://www.rvandtravelers.com/location_details.php?id=2699,RVer,catscale3,,,I-20,75246 AL-77,LINCOLN,AL,35096,205-763-2771 (TRAVEL CENTER),45,7,4,4,14,14,205-763-2771 (POPEYE'S),205-763-2774,168,,,,,,,,www.ta-petro.com/location/al/ta-lincoln,,,,,,
1,Alabama,VALERO TRAVEL CENTER,location_details.php?id=47837,http://www.rvandtravelers.com/location_details.php?id=47837,RVer,valero,,,I-20,2700 KELLEY CREEK RD,MOODY,AL,35004,205-640-1662 (TRAVEL CENTER),100,7,2,0,10,10,205-640-1662 (SONIC),205-640-1662,147,,,,,,,,,,,,,,
1,Alabama,VULCAN FOOD MART,location_details.php?id=55241,http://www.rvandtravelers.com/location_details.php?id=55241,RVer,ind_dealer_1,,,AL 24,28485 HWY 24,RUSSELLVILLE,AL,35654,256-332-5447 (TRAVEL CENTER),12,4,0,0,0,0,256-332-5447 (VULCAN DELI),256-332-2343,,,,,,,,,,,,,,,
1,Alabama,WATHA'S,location_details.php?id=55247,http://www.rvandtravelers.com/location_details.php?id=55247,RVer,ind_dealer_1,,,US 43,195 1ST AVE SE,HAMILTON,AL,35570,205-921-2401 (TRAVEL CENTER),0,1,0,0,0,0,,205-921-3091,US 278,,,,,,,,,,,,,,
1,Alabama,WOODMONT CHEVRON,location_details.php?id=55266,http://www.rvandtravelers.com/location_details.php?id=55266,RVer,chevron,,,AL 2,1400 WOODMONT DR,TUSCUMBIA,AL,35674,256-383-3346 (TRAVEL CENTER),,3,,,,,,,,,,,,,,,,,,,,,
1,Alabama,YELLOW HAMMER TRAVEL CENTER,location_details.php?id=18459,http://www.rvandtravelers.com/location_details.php?id=18459,RVer,chevron,,,I-65,13315 HWY 13,BREWTON,AL,36426,251-296-3474 (TRAVEL CENTER),60,9,6,0,0,0,251-296-3474 (CROSSROAD CAFE),,69,,,,,,,,,,,,,,
1,Alabama,YORK TRUCK PLAZA,location_details.php?id=3738,http://www.rvandtravelers.com/location_details.php?id=3738,RVer,marathon,,,I-20/59,17782 AL 17,YORK,AL,36925,205-392-7400 (TRAVEL CENTER),40,4,3,1,0,0,,205-392-7795,8,,,,,,,,,,,,,,
2,Arkansas,66 PIT STOP,location_details.php?id=10193,http://www.rvandtravelers.com/location_details.php?id=10193,RVer,valero,,,AR 7,100 GOODGAME ST,CAMDEN,AR,71701,870-231-5811 (TRAVEL CENTER),30,4,0,0,0,30,870-231-5811 (PIT STOP DELI),,,,,,,,,,,,,,,,
2,Arkansas,71 EXPRESS,location_details.php?id=10244,http://www.rvandtravelers.com/location_details.php?id=10244,RVer,citgo,,,US 71,504 E US 71,MANSFIELD,AR,72944,479-928-7135 (TRAVEL CENTER),25,3,2,0,0,0,479-928-7135 (71 EXPRESS DELI),479-928-1066,,,,,,,,,,,,,,,
2,Arkansas,8 MILE STORE,location_details.php?id=47039,http://www.rvandtravelers.com/location_details.php?id=47039,RVer,ind_dealer_1,,,US 64,618 US 64,CONWAY,AR,72032,501-796-8114 (TRAVEL CENTER),15,3,0,0,0,0,501-796-8114 (8 MILE DELI),,AR 36,,,,,,,,,,,,,,
2,Arkansas,ALMA TRAVEL MART,location_details.php?id=240,http://www.rvandtravelers.com/location_details.php?id=240,RVer,valero,,,I-40,300 HWY 71 N,ALMA,AR,72921,479-632-2291 (TRAVEL CENTER),5,3,0,0,0,0,,479-632-0443,13,,,,,,,,,,,,,,
2,Arkansas,BAILEY'S SUPER STORE,location_details.php?id=53946,http://www.rvandtravelers.com/location_details.php?id=53946,RVer,mobil_oil__type,,,US 79,2235 N US 79,FORDYCE,AR,71742,870-352-8525 (TRAVEL CENTER),2,2,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,BALD KNOB TRUCK STOP,location_details.php?id=10235,http://www.rvandtravelers.com/location_details.php?id=10235,RVer,66gas,,,US 67,142 HWY 167,BALD KNOB,AR,72010,501-724-1385 (TRAVEL CENTER),75,7,4,0,0,0,501-724-1385 (CHESTER'S FRIED CHICKEN),501-724-1389,55,501-724-1385 (BIG ROCK PIZZA),,,,,,,,,,,,,
2,Arkansas,BEE BRANCH VALERO,location_details.php?id=10259,http://www.rvandtravelers.com/location_details.php?id=10259,RVer,valero,,,US 65,9052 US 65,BEE BRANCH,AR,72013,501-745-3339 (TRAVEL CENTER),20,2,2,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,BIG RED,location_details.php?id=47310,http://www.rvandtravelers.com/location_details.php?id=47310,RVer,valero,,,AR 5,4 LITTLE ROCK RD,HEBER SPRINGS,AR,72543,501-362-0303 (TRAVEL CENTER),5,3,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,BIG RED TRAVEL PLAZA,location_details.php?id=355,http://www.rvandtravelers.com/location_details.php?id=355,RVer,valero,,,I-530,8110 SHERIDAN RD,WHITE HALL,AR,71602,870-247-0749 (TRAVEL CENTER),25,4,4,0,0,0,,870-247-0742,34,,,,,,,,,,,,,,
2,Arkansas,BIG RED TRUCK STOP,location_details.php?id=1434,http://www.rvandtravelers.com/location_details.php?id=1434,RVer,valero,,,I-530,1101 SHERIDAN RD,REDFIELD,AR,72132,501-397-6200 (TRAVEL CENTER),35,6,3,0,,,,501-397-6588,20,,,,,,,,,,,,,,
2,Arkansas,BLACKWELL TRAVEL CENTER,location_details.php?id=373,http://www.rvandtravelers.com/location_details.php?id=373,RVer,citgo,,,I-40,100 FISH LAKE RD,ATKINS,AR,72823,501-354-4263 (TRAVEL CENTER),200,6,6,1,0,0,501-354-4263 (BASKIN ROBBINS),501-354-4263,101,501-354-4263 (BLACKWELL DINER),,,,,,,,,,,,,
2,Arkansas,BLU FUEL STOP 0115,location_details.php?id=53978,http://www.rvandtravelers.com/location_details.php?id=53978,RVer,ind_dealer_1,,,I-40,3955 SOUTHLAND DR,WEST MEMPHIS,AR,72301,801-977-7252 (TRAVEL CENTER),,3,,,,,,,280,,,,,,,,,,,,,,
2,Arkansas,BREAK TIME,location_details.php?id=47501,http://www.rvandtravelers.com/location_details.php?id=47501,RVer,valero,,,US 167,7911 CALION HWY,EL DORADO,AR,71730,870-748-2280 (TRAVEL CENTER),6,2,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,BYPASS SELF SERVICE,location_details.php?id=10250,http://www.rvandtravelers.com/location_details.php?id=10250,RVer,gulf-,,,US 79/167,2222 US 79,FORDYCE,AR,71742,870-352-5318 (TRAVEL CENTER),33,6,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,CASH'S TRAVEL PLAZA,location_details.php?id=10225,http://www.rvandtravelers.com/location_details.php?id=10225,RVer,citgo,,,US 65,607 US 65 N,DUMAS,AR,71639,870-382-3262 (TRAVEL CENTER),50,5,3,0,0,0,,870-382-3263,,,,,,,,,,,,,,,
2,Arkansas,CIRCKLE K #45,location_details.php?id=47335,http://www.rvandtravelers.com/location_details.php?id=47335,RVer,exxon,,,US 62,1108 E MAIN ST,PIGGOTT,AR,72454,870-598-0336 (TRAVEL CENTER),2,2,0,0,,,,,,,,,,,,,,,,,,,
2,Arkansas,CIRCLE K,location_details.php?id=675,http://www.rvandtravelers.com/location_details.php?id=675,RVer,circle_k__3774,,,I-40,1954 HWY 31,LONOKE,AR,72086,501-676-2902 (TRAVEL CENTER),28,4,0,0,0,0,,,175,,,,,,,,,,,,,,
2,Arkansas,CIRCLE K,location_details.php?id=676,http://www.rvandtravelers.com/location_details.php?id=676,RVer,circle_k__3774,,,I-440,8920 FOURCHE DAM PIKE,LITTLE ROCK,AR,72206,501-490-0057 (TRAVEL CENTER),12,5,2,0,0,0,,501-490-0182,5,,,,,,,,,,,,,,
2,Arkansas,CIRCLE K,location_details.php?id=47326,http://www.rvandtravelers.com/location_details.php?id=47326,RVer,circle_k__3774,,,I-430,9723 MAUMELLE BLVD,N LITTLE ROCK,AR,72113,501-771-4021 (TRAVEL CENTER),15,4,0,0,0,0,,,12,,,,,,,,,,,,,,
2,Arkansas,CIRCLE K #1787,location_details.php?id=54174,http://www.rvandtravelers.com/location_details.php?id=54174,RVer,valero,,,US 165,9600 ENGLAND RD E,N LITTLE ROCK,AR,72117,501-945-8093 (TRAVEL CENTER),1,2,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,CITGO FILLING STATION,location_details.php?id=10226,http://www.rvandtravelers.com/location_details.php?id=10226,RVer,citgo,,,US 65,800 N BRYANT,PINE BLUFF,AR,71602,870-247-9663 (TRAVEL CENTER),38,4,4,0,0,0,,870-247-1761,,,,,,,,,,,,,,,
2,Arkansas,COLT'S QUICK DRAW,location_details.php?id=10230,http://www.rvandtravelers.com/location_details.php?id=10230,RVer,mobil_oil__type,,,US 65,1075 US 65 N,GREENBRIER,AR,72058,501-679-7070 (TRAVEL CENTER),22,2,1,0,0,0,501-679-7070 (BASKIN ROBBINS),501-679-7373,,501-679-7070 (ARBY'S),,,,,,,,,,,,,
2,Arkansas,CONOCO 1 STOP,location_details.php?id=10191,http://www.rvandtravelers.com/location_details.php?id=10191,RVer,conoco,,,AR 1,1725 S WHITEHEAD DR,DEWITT,AR,72042,870-946-2081 (TRAVEL CENTER),15,5,2,0,,,,,,,,,,,,,,,,,,,
2,Arkansas,CONOCO TRUCK STOP,location_details.php?id=650,http://www.rvandtravelers.com/location_details.php?id=650,RVer,conoco,,,I-40,1491 BOBBY GLOVER HWY,CARLISLE,AR,72024,870-552-3094 (TRAVEL CENTER),19,4,3,0,0,0,,870-552-3094,183,,,,,,,,,,,,,,
2,Arkansas,CORNER STORE #1779,location_details.php?id=18470,http://www.rvandtravelers.com/location_details.php?id=18470,RVer,valero,,,US 270,1024 AIRPORT RD,HOT SPRINGS,AR,71913,501-767-1556 (TRAVEL CENTER),0,3,0,0,0,0,,,2,,,,,,,,,,,,,,
2,Arkansas,CORNER STORE #1789,location_details.php?id=47321,http://www.rvandtravelers.com/location_details.php?id=47321,RVer,valero,,,I-30,3508 OLIVER LANCASTER BLVD,MALVERN,AR,72104,501-332-5635 (TRAVEL CENTER),35,6,3,0,,,,,98-B,,,,,,,,,,,,,,
2,Arkansas,CRAZY K'S,location_details.php?id=10216,http://www.rvandtravelers.com/location_details.php?id=10216,RVer,ind_dealer_1,,,US 63,149 US HWY 63 BYP,HERMITAGE,AR,71647,870-463-2827 (TRAVEL CENTER),50,3,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,DJ'S CONVENIENT STORE,location_details.php?id=47323,http://www.rvandtravelers.com/location_details.php?id=47323,RVer,ind_dealer_1,,,AR 9,976 AR-9,MORRILTON,AR,72110,501-477-5121 (TRAVEL CENTER),100,3,0,0,0,0,501-477-5121 (DJ'S DELI),,,,,,,,,,,,,,,,
2,Arkansas,DOUBLEBEE'S #140,location_details.php?id=47384,http://www.rvandtravelers.com/location_details.php?id=47384,RVer,conoco,,,US 67,1010 E BOOTH RD,SEARCY,AR,72143,501-279-2560 (TRAVEL CENTER),40,2,0,0,0,0,,,44,,,,,,,,,,,,,,
2,Arkansas,DOUBLEBEES EXXON,location_details.php?id=780,http://www.rvandtravelers.com/location_details.php?id=780,RVer,exxon,,,I-440,8601 FOURCHE DAM PIKE RD,LITTLE ROCK,AR,72206,501-490-2275 (TRAVEL CENTER),60,4,0,0,,,501-490-2275 (KRISPY KRUNCHY CHICKEN),,5,,,,,,,,,,,,,,
2,Arkansas,DOUBLEBEES EXXON,location_details.php?id=54218,http://www.rvandtravelers.com/location_details.php?id=54218,RVer,exxon,,,US 63,1003 S HWY 63B,WALNUT RIDGE,AR,72476,870-886-9829 (TRAVEL CENTER),0,1,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,E-Z MART,location_details.php?id=10241,http://www.rvandtravelers.com/location_details.php?id=10241,RVer,shell_,,,US 71,54 N CENTENNIAL AVE,WEST FORK,AR,72774,479-839-3326 (TRAVEL CENTER),6,4,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,E-Z MART,location_details.php?id=10248,http://www.rvandtravelers.com/location_details.php?id=10248,RVer,ind_dealer_1,,,US 71,1938 US 71,GILLHAM,AR,71841,870-386-7146 (TRAVEL CENTER),1,2,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,EXIT 44 TRUCK STOP,location_details.php?id=846,http://www.rvandtravelers.com/location_details.php?id=846,RVer,gulf-,,,I-30,1673 US 371,PRESCOTT,AR,71857,870-887-0664 (TRAVEL CENTER),75,8,0,0,0,0,,870-887-0561,44,,,,,,,,,,,,,,
2,Arkansas,EXIT 57 TRUCK STOP,location_details.php?id=47038,http://www.rvandtravelers.com/location_details.php?id=47038,RVer,shell_,,,I-40,1001 INTERSTATE RD,CLARKSVILLE,AR,72830,479-754-8465 (TRAVEL CENTER),30,5,2,2,0,0,479-754-8465 (STEAK 'N SHAKE),,55,,,,,,,,,,,,,,
2,Arkansas,EXXON,location_details.php?id=47456,http://www.rvandtravelers.com/location_details.php?id=47456,RVer,exxon,,,I-55,3701 S DIVISION ST,BLYTHEVILLE,AR,72315,870-762-2424 (TRAVEL CENTER),3,4,0,0,,,,,63,,,,,,,,,,,,,,
2,Arkansas,EXXON AUTO/TRUCK CENTER,location_details.php?id=10054,http://www.rvandtravelers.com/location_details.php?id=10054,RVer,exxon,,,US 67/167,2417 W CENTER ST,BEEBE,AR,72012,501-882-5378 (TRAVEL CENTER),30,4,1,0,0,0,,501-882-5378,28,,,,,,,,,,,,,,
2,Arkansas,EXXON SUPER STATION,location_details.php?id=10210,http://www.rvandtravelers.com/location_details.php?id=10210,RVer,exxon,,,US 71,901 US 71,MENA,AR,71953,479-394-0363 (TRAVEL CENTER),25,4,0,0,0,0,479-394-0363 (WENDY'S),,,,,,,,,,,,,,,,
2,Arkansas,EZ MART,location_details.php?id=47458,http://www.rvandtravelers.com/location_details.php?id=47458,RVer,shell_,,,US 71,16600 US 71 S,MENA,AR,72926,479-577-2277 (TRAVEL CENTER),10,7,0,0,0,0,,,,,,,,,,,,,,,,,
2,Arkansas,FAST MARKET,location_details.php?id=895,http://www.rvandtravelers.com/location_details.php?id=895,RVer,ind_dealer_1,,,I-55,6934 I-55,MARION,AR,72364,870-739-5866 (TRAVEL CENTER),20,4,4,0,0,0,,,14,,,,,,,,,,,,,,
